"Country letter code","In union","ISO code","Country","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"",TRUE,340,"Honduras",32455.0908,33541.7382,34269.6393,34660.9989,34923.2931,35332.234,35972.4266,36776.6334,37739.3708,38718.3552,39529.551,40220.1184,40849.7494,41433.7032,41971.2651,42479.095,43007.9223,43571.66,44246.8061,45100.167,46339.0785,47972.054,49980.4794,52581.606,55749.2449,59284.584,63331.8741,67364.312,71136.0969,74418.0004,77715.47,80638.416,83669.4898,86765.536,89932.8543,93182.627,96051.1428,98965.3894,101905.0673,104913.8702,108078.9342,111465.4022,114932.0321,118588.6443,122613.1208,126981.0096,131715.8777,137060.7666,142905.7777,148896.3469,155041.1806,161673.0763,168362.4749,175088.9873,182178.6102,189435.4096,196321.4882,202956.0765,209398.3041,215642.1967,221421.968
"",TRUE,344,"China, Hong Kong SAR",92139.74,93558.3712,95380.6076,97434.0276,99861.4722,101771.3378,104112.8847,104967.0222,105624.783,105536.7391,104835.1393,101866.5204,101166.4177,100656.3075,99722.3436,99343.4788,97508.6131,92379.9495,88312.6863,86163.8207,86651.4711,89528.191,99251.2125,112213.4603,126933.3205,142439.638,157992.603,167924.0983,176776.9029,185481.6713,193680.4079,202976.191,213899.1099,224652.0526,235458.1274,243703.6603,250905.8322,254416.4153,258071.861,263260.0776,265336.3042,264257.3216,259655.2842,250643.4653,241265.4096,235338.6773,233517.4566,235251.9763,237421.9802,238581.692,238415.9328,236440.1372,234408.0233,233078.0249,231709.0131,232799.7735,236531.8212,240670.6458,245102.7888,248905.4829,248674.9311
"",TRUE,348,"Hungary",320788.291,321316.1594,319177.21,312409.0046,310243.412,310516.5048,307848.0218,303094.7084,302582.6594,298642.7962,294958.5412,286464.4473,281018.8201,275305.0814,271643.8828,268567.5747,269188.0878,268124.6741,270443.2252,270024.7674,274418.0544,269795.6505,267718.5751,268832.435,273841.8838,275660.2165,286271.3781,294702.2381,297019.3179,302625.1012,312306.202,316536.6304,318620.0018,312268.3985,298833.026,277738.1158,259599.8574,243565.3901,232150.8729,223788.2719,217715.0787,212881.5616,214304.5182,221050.254,228640.4095,235566.7732,241913.0097,245734.1979,246319.388,245986.0146,255262.7628,266881.4536,276734.7354,291239.8969,293609.9886,285328.7858,271965.0265,259749.458,246661.5006,234667.682,224272.9039
"",TRUE,352,"Iceland",4255.2274,4248.6122,4294.0917,4339.5712,4347.0133,4407.3861,4597.5101,4590.7151,4612.284,4563.0507,4522.9405,4368.1611,4337.687,4251.5722,4198.5448,4121.3411,4106.7514,4118.7474,4308.1741,4592.0098,4821.4353,5054.0501,5258.3872,5430.9814,5648.8844,5828.3533,5963.8599,6219.9537,6359.4385,6488.4908,6621.2659,6817.9763,6959.1677,7131.5325,7262.8391,7422.9097,7533.7524,7558.8709,7673.0469,7749.6816,7774.4983,7714.5734,7782.5634,7674.4906,7474.1018,7260.4141,7069.0905,6933.8015,7128.5887,7364.7714,7402.9512,7618.9392,7693.6117,7564.9588,7525.7239,7734.1453,7872.9613,7969.866,8117.9923,8272.072,8248.3126
"",TRUE,356,"India",8679379.19,8841509.165,9036542.892,9246992.3144,9472446.2649,9712935.4738,9965962.752,10231937.6177,10516937.3008,10809995.108,11100489.3331,11383044.8154,11678211.2746,11982708.1056,12272173.2597,12512702.949,12727861.5343,12905029.1782,13062566.2694,13240907.4966,13488561.6923,13803394.6273,14177120.4512,14605253.4164,15064364.9191,15841648.6021,16663636.64,17526151.5596,18443884.898,19422629.081,20170433.9376,20918986.71,21662151.5995,22385323.4985,23076936.2433,23727223.5919,24386211.564,25008837.0468,25637168.5358,26274185.5424,26924228.496,27532784.4981,28134418.085,28749913.2097,29382284.363,30002590.1722,30662988.336,31373746.7557,32076816.4523,32796924.0006,33552806.722,34252288.6845,34894991.3428,35459431.1093,36021125.5952,36625264.6674,37358508.68,38118169.8372,38953904.6873,39832400.3246,40699340.2122
"",TRUE,360,"Indonesia",1516237.074,1578066.7536,1661963.9823,1753389.54,1849230.7976,1946372.1447,2042087.8364,2135328.665,2226775.407,2317103.499,2407518.959,2498914.4615,2590344.274,2680683.9165,2768129.8197,2850062.9736,2925293.128,2993165.6832,3053619.2812,3108324.5563,3158936.6016,3207846.36,3260840.1853,3304039.542,3346674.1886,3388927.1562,3438547.2133,3513181.5635,3633721.4734,3791895.1155,3988436.658,4212442.0706,4446110.9266,4683973.008,4905206.2463,5122512.5914,5349593.799,5574522.7214,5794496.0983,6006370.3543,6213280.48,6410722.5914,6606271.9564,6791510.4526,6966367.4897,7132981.1991,7287991.568,7425718.08,7557366.9406,7693159.8968,7809362.6074,7922297.7906,8025505.8573,8125228.3998,8231579.0925,8346461.7561,8447643.3452,8540303.4539,8630943.5585,8691049.8282,8722805.6357
"",TRUE,364,"Iran (Islamic Republic of)",507271.1448,526600.3568,538455.4896,544234.4712,548789.6064,557223.772,567503.3784,580154.1872,596199.5872,612525.452,627284.5824,640206.1848,666501.2984,679955.696,692273.288,701467.9616,709489.7824,716515.7144,723604.7175,732722.2312,748776.6173,792664.6211,827072.3619,861725.2972,877173.8947,941178.5762,1006413.7272,1073045.5516,1142340.0675,1215290.6065,1264975.7675,1319107.7394,1375830.9907,1420557.6256,1479434.2087,1540460.4537,1596418.3646,1640992.6644,1679240.3108,1711247.4859,1737854.6786,1768544.2125,1800595.3834,1839431.371,1882827.9853,1964832.4945,2067592.9098,2132153.8575,2181713.9035,2220356.5849,2260906.4163,2305310.2328,2363929.134,2450914.6835,2557191.3838,2687416.1353,2835668.7606,2988605.3476,3134909.2445,3280410.0604,3421183.0948
"",TRUE,368,"Iraq",155635.5983,156611.9282,158174.5529,160535.466,163581.2178,167039.3634,170970.3541,175516.6231,180929.5402,186573.6422,191752.1538,197352.8679,202209.7582,206935.9366,212425.3473,218263.4667,221067.8786,227313.8427,231710.8603,236622.5979,242923.1287,240930.9305,245511.9916,250394.4537,269031.9816,278911.5196,289591.8256,303983.8351,326229.8725,344087.7443,364570.5826,376301.8723,384928.5164,373993.9997,360145.2718,355349.077,359535.1746,356482.5418,391583.2891,441714.6181,483651.7452,527947.9407,569389.0059,604418.5,637369.6895,664147.5699,690669.0272,716734.1018,743468.35,769047.0332,792045.8069,814870.2558,834296.0882,854126.9763,873450.6464,892239.621,911580.3141,932141.6545,953990.8008,977213.9913,1003284.8898
"",TRUE,372,"Ireland",62629.2524,61074.882,60191.2535,59162.8698,58869.065,58098.9144,57316.2136,55477.3085,55386.2443,55195.0179,55353.0263,56201.5792,58476.396,58476.907,58758.332,59595.216,59283.9132,57853.2138,59909.7074,62825.2486,65779.5996,71229.012,77579.4736,82143.9661,86444.9316,86496.552,87093.2768,87256.4963,88470.2646,88537.6034,92475.3376,94242.9624,96521.1347,98469.0198,100543.1205,102877.2966,105700.8482,108679.7494,111705.1418,114697.8419,117529.8988,119328.8876,120857.7023,121976.9569,122881.4109,124561.3601,127507.3369,131218.3111,134834.3333,139054.0202,142891.264,145811.6924,148353.8921,150692.6216,153482.3473,157509.8493,161102.7738,163774.8121,165298.2066,164464.4191,160302.3516
"",TRUE,376,"Israel",67385.5455,70419.7485,72493.326,72929.4094,72469.544,72105.7165,71426.4116,71372.5738,71418.6677,71258.3302,70741.9419,71315.7383,71706.3684,72160.4627,72786.5865,73798.6949,73861.9533,73711.3886,73999.2026,76178.1174,80388.1577,88199.5805,99828.1236,111296.5482,120288.0347,129260.8101,135508.9808,138648.4853,141057.1317,144838.2698,145641.1414,146227.277,145361.8332,143930.2581,143016.6335,143781.7318,145190.5975,145200.4788,145277.0441,144640.7981,144470.2648,142949.7292,143645.8139,143616.6256,145804.5224,148315.1317,152706.0881,158706.4058,165023.0823,170876.1772,176675.3803,181091.8414,184709.0057,187661.8872,189303.6257,190417.1008,191616.7223,191376.3161,192546.5719,195504.1576,197621.8775
"",TRUE,380,"Italy",1485724.3632,1467507.8704,1468066.5478,1459571.5723,1456705.0747,1453013.4382,1468931.626,1470674.8797,1464629.1484,1459696.7865,1457975.4278,1447169.5116,1434593.7814,1437194.5541,1455875.8633,1477937.9464,1499043.3316,1497561.7622,1484372.3701,1451019.6792,1407440.4914,1352989.0728,1408772.2635,1455616.6924,1511041.3272,1554560.3181,1604472.3844,1570494.318,1541599.1647,1506885.384,1502276.1735,1500317.732,1513988.5424,1534824.8522,1572851.6114,1608622.133,1645296.6276,1687890.0587,1744510.6519,1806972.2753,1874217.2138,1930436.6744,1971374.1181,2001081.5348,2015094.1777,2004922.0467,1988766.8589,1975418.2102,1959032.5351,1943163.6651,1926884.7613,1905788.3057,1864363.1351,1814234.6236,1756121.9067,1680993.3412,1610185.1872,1550467.3851,1502967.5185,1456765.2661,1421629.4026
"",TRUE,384,"Côte d'Ivoire",74705.5815,77699.2335,80937.6495,84387.096,88020.1155,91834.3545,95800.7865,95863.5465,96560.967,97823.7115,99572.8236,101555.8653,103694.043,105904.1464,108186.7594,110529.9872,113175.1824,116284.2402,117668.1308,114488.791,117539.196,120926.9945,124373.0485,127641.0056,130386.2451,135272.4178,141590.2914,149452.6123,158907.726,169977.9887,179363.883,187748.724,194975.5626,200507.0465,204937.3886,208746.0474,212972.5206,217799.2619,223752.8792,231037.3609,239313.4159,247574.336,256207.9386,265021.5307,273870.9965,284841.4729,297167.5309,311056.4622,326517.9373,343093.6695,360489.4101,377450.9657,396582.8934,418345.2608,439850.0168,460900.9321,481061.7826,496479.9144,506796.4324,514230.0258,518641.2946
"",TRUE,388,"Jamaica",28707.2476,27610.3528,26565.3026,25456.1104,24500.2475,23861.0189,23432.6593,23362.0155,23586.7079,23809.2123,23713.7666,23489.4041,23050.189,22500.7017,22061.9801,22028.4036,22272.5627,22779.7865,23492.8576,24283.3481,25009.913,25625.892,26082.5548,26300.9012,26247.4287,25691.811,25799.8244,26262.5158,26738.38,27630.422,29218.9427,30400.9235,31590.2312,33160.8073,34885.3724,36260.4168,38139.8118,39153.9226,39481.7977,39517.3407,39851.9048,39538.088,39787.7064,40325.9134,40643.738,40588.3159,40357.3331,40068.325,39797.1617,39535.8733,39327.2407,39311.3003,39140.1812,39354.7331,39952.387,40938.5727,42378.9855,44289.7536,46217.0549,48310.5501,50481.9363
"",TRUE,392,"Japan",2646119.91,2718368.9605,2814311.9254,2890387.5243,2958286.7041,3023389.8625,3072071.0081,3123028.583,3181062.7594,3234302.8961,3274694.6597,3323327.1291,3361427.4221,3373923.0132,3348132.7192,3307130.6795,3331540.886,3405799.0008,3488940.6172,3593632.1947,3678632.7753,3565687.2145,3461051.3198,3613654.0446,3818737.6875,4034762.7053,4232781.9314,4303283.3506,4081603.6344,3780095.5446,3479235.8095,3303781.9306,3164216.8065,3040545.7631,2991775.3905,2957496.9016,2922461.8988,2910684.1756,2939599.5016,2955421.7691,3004054.1216,3066487.1492,2996099.3889,3096882.8172,3158036.0639,3194618.7316,3235619.3968,3424884.088,3456502.1635,3530079.7058,3580635.8738,3578803.0651,3525388.3537,3423541.5791,3281320.3355,3136291.0701,3012091.8246,2894262.6846,2797685.5568,2716786.7051,2654468.4449
"",TRUE,398,"Kazakhstan",222435.8656,242766.336,269461.1072,295354.7776,318087.7696,329952.8064,333041.6512,319360.4736,295604.6336,271519.296,263920.1719,268406.3742,293290.3524,330478.5989,367407.1232,387798.0545,389950.9028,370649.3547,341413.7347,304781.6511,266032.9132,237350.8985,226323.0065,236098.3029,260582.3482,288203.6541,314860.0069,337045.1897,346356.8058,348183.9543,354717.2843,361730.3794,369186.8326,379374.8537,391873.2619,404914.8885,417816.9437,429337.2711,436145.9772,436738.8608,431892.2741,423560.0956,413178.9458,403090.1414,396007.9456,392403.6857,392126.0348,395244.6457,399990.3427,404527.6794,408734.1996,412562.5686,415851.0701,419783.8652,424681.692,428890.6366,433038.4611,438271.7283,446397.3616,458022.5866,474842.393
"",TRUE,400,"Jordan",18392.148,19507.4138,20337.789,20918.2118,21376.7523,21863.3269,22431.5464,23094.7728,23919.2888,24878.9702,26002.1604,27405.58,29056.9782,30874.7422,32724.2361,34481.4939,35969.9345,37174.2814,38198.8789,39189.2336,40329.8397,41709.2846,43523.0117,45891.1145,48728.6161,51649.6179,54494.8462,57295.7218,60093.916,63012.7828,66286.5566,69972.3728,74010.4864,78372.0308,83104.079,88008.4287,93158.7943,106676.1251,112458.3561,118686.687,124098.7654,130416.4022,136521.0311,139451.3434,153879.9257,169932.0273,185565.1329,193345.8709,200750.688,207442.5483,213566.54,219000.4282,223967.1428,226009.1612,228007.7661,230504.4816,233603.921,237469.2395,241593.5785,245872.9701,250278.7991
"",TRUE,404,"Kenya",136469.98,141851.019,147066.258,153006.043,160167.774,168608.652,177784.853,186723.96,195905.964,204664.349,212799.326,220481.669,227960.907,233955.406,238446.099,241595.47,243711.907,244337.802,243818.019,243129.12,241476.6287,241575.0895,242038.7491,244780.1242,250696.7789,258802.8236,259814.0976,263125.0056,268967.4218,275808.2858,284549.1148,301488.2913,320158.3069,339144.5592,358327.8494,376904.9556,394967.0042,413617.3626,431963.37,456519.6624,482057.3933,508497.6931,534413.2352,559445.9797,584093.5728,609138.9442,633072.5645,658052.8819,683119.0603,707463.9062,732169.3926,757659.0059,783026.5451,810447.2802,840915.0189,873981.358,908614.4749,946182.7656,985404.5745,1025021.5561,1066958.84
"",TRUE,408,"Democratic People's Republic of Korea",267663.939,280308.6504,293261.7236,305683.5008,317695.8287,331652.9414,345668.0268,360911.9822,377329.0715,397325.5135,418159.7928,441400.9792,466921.5783,495225.7659,521654.114,544148.1246,562448.1431,574743.8214,580547.2014,581307.2896,579059.6158,576991.3997,577049.2686,575751.942,570803.0079,564537.4956,560926.2528,510088.2949,468658.9626,450576.5973,452646.1305,460679.2254,514293.0025,592137.2002,660132.5076,692131.8236,719699.2725,739905.4433,740118.3033,746124.3712,773190.1457,799696.2746,844996.3256,899853.837,935267.9721,970797.8813,1001074.6894,1014178.9952,1013988.7699,989538.6641,950631.393,904357.6935,850853.8138,785765.0521,750675.5199,731844.5211,721446.1729,726788.1746,736784.1442,746579.8821,754467.6734
"",TRUE,410,"Republic of Korea",497778.968,511663.8928,526958.6263,543000.9356,561361.1495,588650.5346,609719.8581,630325.0668,657015.0449,676163.7009,701900.9455,737705.7044,765299.1509,787089.2367,818725.7003,843321.5319,857563.8518,883267.269,903789.6119,904122.2804,893828.6544,889067.8671,886003.0458,900681.275,935428.2339,973195.5787,1011817.018,1029554.1454,1065506.9351,1087721.6194,1151515.1501,1257060.1594,1351885.7804,1422933.0507,1536462.4782,1627103.9041,1688178.1088,1748219.7145,1778353.8518,1785726.2757,1779619.0552,1781859.0364,1788543.9821,1795841.8028,1825003.0509,1872871.9857,1910217.4577,1955936.147,1959812.9819,1939115.7675,1908806.2948,1850923.6297,1772713.5947,1722340.9419,1663891.2359,1645284.9631,1668099.4326,1696557.7801,1717865.6005,1714265.4347,1655134.7496
"",TRUE,414,"Kuwait",6460.2635,7079.8064,7784.5781,8565.346,9414.9005,10316.6285,11299.6817,11951.9541,12637.5035,13350.7943,14091.3104,14892.0562,15401.9015,15900.5308,16432.6746,17286.188,18213.1268,20348.8183,22827.4418,25534.7287,28493.4616,15524.6319,23152.4845,25512.8766,22474.6497,19390.8652,19415.5538,20788.1638,22220.9127,23729.5842,25330.1324,27031.7385,28789.5281,30546.4897,32280.7617,34001.4418,36559.2325,39794.6419,43618.716,48101.5344,53199.2498,58956.2698,67140.3284,76213.558,86965.1023,88348.1701,92553.1968,100399.8045,111137.6066,121745.6994,132600.5797,134535.5786,136723.3495,138316.2733,139470.0545,140837.8266,142935.492,145360.3388,147505.6846,148828.3825,148734.0961
"",TRUE,417,"Kyrgyzstan",52037.7932,56632.5192,61955.7856,67637.2712,72709.6228,75948.9248,78042.5708,77885.2448,75855.336,73610.0116,73333.4334,73985.3503,76639.621,81182.7881,85321.7643,84464.1809,82892.9804,79397.0484,71768.5046,61487.88,51346.7655,43579.4207,40921.1468,42652.6946,47166.1679,56374.7257,65310.7668,72048.2502,77273.4625,82098.3021,86401.0657,89943.5269,93943.4385,98630.0764,104489.9186,110784.0699,116976.0758,122638.6108,126256.0906,128446.9923,129157.3398,127398.4975,124621.761,121574.5666,118778.7608,116241.8597,114748.4786,115510.4327,117692.7385,119847.0891,122159.8703,124865.3104,127031.0197,127636.214,128787.0371,130372.4406,132405.6206,135258.1905,140815.3812,147430.7037,156670.1012
"",TRUE,418,"Lao People's Democratic Republic",44072.8355,44786.646,45553.6549,46353.2179,47110.6987,47681.5883,48091.2948,48257.2419,48254.0659,48245.3318,48429.541,48803.5173,49452.2194,50356.5911,51380.8576,52383.6859,53442.8885,54548.9375,55735.975,57091.3415,58714.2877,60556.3793,62547.7439,64549.4305,66176.3467,66948.9136,68731.1117,70265.5674,71526.7945,73256.7985,75634.3622,77560.2014,79942.6348,82662.9065,85699.4897,88671.6588,91313.9544,94302.3317,97609.0738,101085.0855,104589.8402,107891.7309,110913.9901,113786.1525,116553.836,118843.4726,120781.8441,123108.1882,125672.2359,128409.6301,131725.6937,135534.3868,139370.172,143335.6316,147486.6276,151957.4013,156784.5237,162083.1219,167982.1614,174425.1651,181131.2361
"",TRUE,422,"Lebanon",36227.6,38536.6088,40762.284,42692.4676,44387.7759,45827.0285,47071.3779,59507.2663,60377.7942,49031.8856,49452.4013,49908.9837,50357.0435,50398.6169,50640.7115,50848.2467,50976.3024,51528.075,51502.2365,51601.3282,52174.682,53085.4495,54629.4197,56649.5418,59783.6549,63464.3916,70097.2353,76906.3947,83471.8674,89211.0621,94674.9023,97451.9068,100060.8468,102360.532,105138.827,108039.5466,110808.7222,114014.2907,117158.2801,119594.3035,121684.1867,122561.1895,124304.8744,128861.4658,148081.3216,156899.2927,154436.1642,151261.2387,146817.5549,140876.0233,133713.7921,131337.9011,129588.1671,127789.3155,126104.0724,124707.3701,123419.8179,122079.7297,120638.3791,118866.547,116603.7819
"",TRUE,426,"Lesotho",16482.6882,16695.3633,16979.4207,17355.4656,17812.4595,18331.269,18900.1197,19368.2098,19669.1133,19974.149,20237.8315,20430.7261,20563.9264,20661.034,20732.4693,20779.3332,20839.5629,20967.5005,20745.468,20451.5069,20154.1499,19958.8002,19941.4896,20153.0252,20800.6609,21895.4194,21931.4552,21992.702,22239.6602,22209.9885,21920.3292,22599.4868,23198.2011,23694.0222,24072.5843,24282.8498,24377.1297,24342.9844,24773.2095,24651.298,24553.6875,24525.6239,24435.2374,24333.6467,24211.47,24063.58,23882.5578,23839.0578,23839.2848,23970.8114,24357.9584,24994.039,25853.7228,26871.9755,28113.2361,29468.4188,30863.8035,32323.7101,33871.0664,35605.3139,37443.1566
"",TRUE,428,"Latvia",61150.5225,65334.1275,68449.1625,70141.2975,70732.08,70563.9825,69780.69,68550.9975,67212.495,65718.45,64520.145,64149.075,64887.03,66424.32,68540.535,70518.645,71393.31,70993.6425,69044.13,65941.65,62303.9152,58845.2409,56180.4159,54953.313,55062.2757,55860.4196,56550.4151,57097.8641,57271.2883,56810.2765,57108.2759,57633.5192,57657.8962,57900.8625,58484.3361,58197.333,58081.6341,58109.2866,57398.1813,56155.9057,54368.3122,51752.352,49657.3607,47888.1587,46624.5353,46014.1156,46346.7376,46379.9888,46168.7842,45618.4254,44971.6071,43988.9348,42631.723,41621.3059,40794.233,39797.8438,39001.0015,38515.0897,38507.4588,39423.7225,40214.9064
"",TRUE,430,"Liberia",21493.1403,22092.5727,22685.6619,23208.183,23696.6094,24221.1879,25072.3417,25927.3643,26990.3712,28147.9999,29411.4944,30805.6348,32205.6853,33644.281,35685.9532,37234.6664,38747.1886,40222.6766,41625.9942,43005.7173,44253.2694,33277.4097,35141.8292,36412.4244,36465.6999,33738.2133,34800.1344,34370.125,38924.4162,41095.2089,43299.8173,43858.6557,44526.2133,44745.7678,43774.2628,44346.9973,46474.6961,48446.5888,50071.4028,51292.741,52608.2322,54260.4221,57467.6445,59381.0825,61577.1075,63837.0005,66122.8493,68161.2026,70156.9225,72129.4497,74020.7046,76357.5787,78558.9583,80901.0281,83138.8546,85276.7886,86923.5954,88361.7699,89483.7611,91014.3051,91565.9791
"",TRUE,434,"Libya",27135.2907,27565.1533,27913.6674,28440.2919,29884.0137,30881.6032,31952.8345,33024.0658,34113.2794,35271.8533,36546.0277,37936.6589,39509.682,41261.6718,43136.1125,44660.0445,46206.863,47743.9918,49329.2194,51010.7759,52808.4377,54626.6871,56329.1607,57676.5091,58602.0185,60004.159,61021.7103,61893.9077,62886.0524,64329.3776,65495.4092,67120.2562,69250.6683,71633.0751,75876.3065,81631.0562,88666.7632,95531.9354,104120.1992,112084.5075,119312.1377,126637.2243,121660.5402,127625.6908,135799.9268,144833.0668,152726.7712,160126.1129,168057.7569,174215.1038,177977.3926,182974.207,188072.5332,191600.6613,194818.9261,198422.7189,199635.673,199625.18,198471.5633,194796.2853,190684.9134
"",TRUE,438,"Liechtenstein",474.6867,471.6189,480.5734,472.2292,466.1216,448.6646,435.694,407.5343,405.8426,432.2521,448.0849,464.7229,472.2514,495.0797,504.9643,517.9397,559.3388,603.9263,644.0209,674.98,746.1475,756.4696,799.3165,824.4588,853.5481,845.4177,888.6174,892.1947,920.748,930.6241,955.391,981.79,1012.9664,1016.725,1040.1603,1087.2932,1121.9284,1146.3839,1170.9024,1218.4586,1247.8944,1250.9933,1267.4498,1286.1607,1314.2961,1296.0738,1292.0197,1281.4152,1271.4403,1215.7989,1180.7491,1172.6943,1134.1659,1086.7383,1055.9583,1038.6267,1025.9642,1017.1687,1029.7261,1031.0028,1051.1797
"",TRUE,440,"Lithuania",77408.556,82083.5088,86264.7672,88890.7368,92017.2156,93409.7064,94472.058,94478.8728,95107.3488,94041.2112,93621.7224,93261.2952,94639.3992,94580.3376,94891.5468,95240.616,94600.782,94126.7748,94206.2808,92930.3988,90002.6008,89018.6466,86170.0162,83550.0777,83227.5217,85126.2762,85225.7716,85787.7893,86145.9689,85427.7729,85048.3914,85723.4815,87127.0256,89466.2608,92753.2522,95378.1325,97119.4934,98153.3177,97084.0199,94408.366,91119.2074,87406.6528,83894.2768,81406.3644,79700.8739,78204.5064,77389.6756,76591.313,75090.8878,73032.8083,70900.2581,68314.9955,65390.1138,63049.7005,61297.1154,59417.195,57514.4728,55916.2279,54723.5212,54511.338,54612.3434
"",TRUE,442,"Luxembourg",9508.8789,9423.0515,9512.9355,9692.6342,9701.6209,9798.7684,9946.6194,9980.2107,9920.2657,9732.4443,9488.2647,9232.4592,8999.0762,8917.964,8989.6215,9063.1916,9079.9862,9013.0931,9113.8062,9086.5562,8956.2797,8929.3297,9217.0166,9450.9006,9644.4073,9998.3866,10384.1293,10482.2002,10754.45,10997.1906,11253.7321,11386.6739,11879.2554,12172.5989,12456.1036,12682.0307,13104.8503,13385.6837,13670.8747,14025.4481,14483.5328,14704.4359,15068.8789,15397.7036,15687.0265,15933.6976,16043.7179,16284.2617,16238.4293,16229.4578,16254.3269,16247.3471,16291.4871,16544.1937,16877.0935,17127.1114,17449.6905,17809.0127,18042.9795,18255.8652,18421.9038
"",TRUE,446,"China, Macao SAR",4721.724,4935.5519,5109.2262,5243.7832,5348.8118,5409.9178,5412.7949,5327.8908,5159.8596,4921.8224,4629.367,4309.8414,4135.8419,4030.731,3946.1516,3867.7044,3788.6402,3748.393,3733.3815,3806.2151,4079.2165,4565.6255,5152.0602,5867.1363,6773.3119,7764.4527,8639.9481,9534.1342,10449.3837,11411.1083,12520.1896,13771.8112,15100.5416,16611.5407,17933.8726,18613.3157,19218.849,19731.6256,20586.5726,21588.701,22671.0887,23478.3618,23391.4024,22736.2708,22222.1377,21885.8254,21738.1913,21859.2931,21931.1786,22018.3657,22133.6403,22386.1222,22527.319,22651.3403,22775.0025,22968.5663,23239.6473,23629.2215,24182.7324,24876.1734,25707.0257
"",TRUE,450,"Madagascar",76738.4552,80037.938,82989.066,85582.712,88158.8642,91105.4286,94198.7185,97607.2763,101251.2785,104770.9204,107753.8207,110312.4963,112495.5734,114337.9924,115946.9947,117454.9595,118920.472,120299.3807,121746.946,123484.6868,125748.6349,128604.3482,132084.6624,136199.5795,142054.7673,154368.4513,167015.5166,179929.7653,193057.9314,205369.5811,212206.2615,219363.6174,226821.1353,234520.2074,242431.9245,250472.5159,258558.1924,266728.5831,275012.658,282089.9943,289504.6367,297202.6611,305966.401,315700.6305,326741.2758,338953.0942,352613.9259,367921.4186,383240.0091,397685.3578,411232.2508,423315.1848,433309.8251,443025.1643,453060.8444,463214.3127,473075.2662,482424.6401,492202.1611,502439.152,514113.087
"",TRUE,454,"Malawi",70169.0292,71240.994,72866.964,74906.6748,77177.5476,79359.09,81616.6416,83987.8152,86582.3148,89132.9328,91906.8768,94835.19,98044.8156,101525.5668,105133.2612,108650.058,112193.4972,115661.7108,119342.0062,125288.6064,131299.728,135992.7897,139764.8516,143202.5361,139558.4851,133243.3874,127422.9826,121578.7816,116315.9907,114167.7778,111182.4797,112348.0237,114155.0397,116594.3497,119552.1724,123478.3072,127957.3131,132914.0336,138265.0522,144518.3105,150286.906,154958.1755,158994.3143,162429.719,165297.4439,167998.8991,170567.7485,173474.4332,177307.3981,182531.8143,190053.7285,200245.6072,213446.8338,229756.5568,248875.7946,270520.0938,293922.514,317438.3395,339921.0371,360272.0994,377584.3415
"",TRUE,458,"Malaysia",144760.1792,148028.715,151878.2151,156486.5573,161301.3182,165775.9362,170484.658,174622.4983,178582.8561,183209.3624,189680.16,196901.4529,206889.5175,219184.2921,231144.8603,239583.2106,247080.2155,251705.3586,255247.0003,258637.5104,265018.9711,273906.2357,286684.6169,303831.5182,324345.2337,347639.5627,376769.1525,406369.5237,434948.1122,464486.8006,494896.0196,516975.5167,538962.3819,560580.233,580807.1,599249.3463,616185.8966,630730.8512,642834.2629,653499.5499,664231.151,683578.8516,703280.5056,722547.499,740862.936,757781.2803,772974.1001,787496.1568,801073.0162,813970.2608,826665.0554,839339.7683,853033.0909,869805.4601,890168.6605,915284.9102,946808.8206,983892.4781,1024712.8576,1068108.2802,1110955.5873
"",TRUE,462,"Maldives",1533.9864,1598.0956,1660.66,1724.7692,1785.7888,1853.76,1923.276,1993.5644,2059.6214,2123.649,2196.5234,2275.9671,2356.5524,2432.7988,2512.5287,2565.8379,2579.1127,2599.5437,2631.1481,2671.62,2697.9085,2653.9873,2616.234,2599.9453,2608.4929,2629.9557,2636.1313,2673.9075,2745.9425,2856.5453,3032.0934,3290.2105,3624.9069,4056.4243,4549.1866,5051.601,5513.2521,5866.6784,6121.0975,6340.796,6523.0911,6688.9663,6887.6412,7117.5177,7360.2705,7764.0288,8210.2469,8644.5495,9054.9838,9456.4185,9814.2091,10138.1824,10500.2791,10831.4907,11228.0047,11729.6214,12382.5666,13165.8681,14039.2513,15009.9765,16007.8184
"",TRUE,466,"Mali",100675.2032,100461.6288,100409.8056,100649.2916,101000.276,101266.4588,101468.2552,102080.6865,102872.8325,103695.0547,104548.4861,105625.8563,106686.7965,107874.8948,109450.4892,111597.4461,115160.1988,119291.6204,123689.0126,127882.4965,131176.1117,132281.3655,132735.3236,133738.7616,134838.8411,135969.6891,138528.6557,140774.4702,142414.4057,144385.5018,146984.3262,148887.5853,150983.8279,153279.49,155799.4915,158974.0534,162543.4757,166542.9835,171050.1,176092.4969,181475.7793,187872.058,195309.195,202383.788,212295.0424,223084.29,234854.6742,247991.2046,261903.096,276140.4846,291067.953,306866.9387,322787.5691,338801.3562,355056.1845,371964.3236,388718.9386,405451.5884,421290.1315,436029.3526,449575.1436
