"In union","ISO code","Country","MW_1549_1970","MW_1549_1971","MW_1549_1972","MW_1549_1973","MW_1549_1974","MW_1549_1975","MW_1549_1976","MW_1549_1977","MW_1549_1978","MW_1549_1979","MW_1549_1980","MW_1549_1981","MW_1549_1982","MW_1549_1983","MW_1549_1984","MW_1549_1985","MW_1549_1986","MW_1549_1987","MW_1549_1988","MW_1549_1989","MW_1549_1990","MW_1549_1991","MW_1549_1992","MW_1549_1993","MW_1549_1994","MW_1549_1995","MW_1549_1996","MW_1549_1997","MW_1549_1998","MW_1549_1999","MW_1549_2000","MW_1549_2001","MW_1549_2002","MW_1549_2003","MW_1549_2004","MW_1549_2005","MW_1549_2006","MW_1549_2007","MW_1549_2008","MW_1549_2009","MW_1549_2010","MW_1549_2011","MW_1549_2012","MW_1549_2013","MW_1549_2014","MW_1549_2015","MW_1549_2016","MW_1549_2017","MW_1549_2018","MW_1549_2019","MW_1549_2020","MW_1549_2021","MW_1549_2022","MW_1549_2023","MW_1549_2024","MW_1549_2025","MW_1549_2026","MW_1549_2027","MW_1549_2028","MW_1549_2029","MW_1549_2030"
0,414,"Kuwait",37798.6956,41599.7468000001,45870.6979000001,50675.0954999999,55896.9795,61828.0915,68797.4093,74443.3136000001,80197.0411000001,86198.1097000002,92253.4046000002,98273.5707000002,106735.6307,115416.2475,124359.4698,131129.2209,139277.5502,145199.0204,152250.099,160841.8737,171665.7185,89978.3415999998,135534.4556,151041.4954,151162.846,143351.8386,145422.5179,154661.373,164577.8178,174806.9403,185007.249,194893.3758,203981.0735,211859.1401,218346.9379,223490.0052,243174.073,268104.932499999,290992.9367,312350.4449,332297.1039,350871.719299999,370484.7589,389463.6759,407367.293,388868.196299999,384893.8443,384444.197399999,389410.226099999,395040.9943,399832.9235,362028.8443,359410.941899999,365496.7153,372629.05,380831.3034,390161.362,399972.678099999,409647.4335,418522.2959,425951.587799999
0,417,"Kyrgyzstan",228019.0045,237236.9265,245526.6916,254229.4224,263675.875,273347.6204,282470.3804,291066.7574,299464.6383,306879.8591,314207.354600001,320771.4043,326372.1227,331393.2053,335852.226100001,337770.9077,339367.703299999,341484.0264,344971.039100001,349315.714999999,352560.6552,358485.545599999,365552.646499999,369378.4576,371501.0307,381080.139500001,391150.267899999,402035.761099999,415041.8338,429150.735499999,445583.3539,461986.665999999,479301.1472,497264.192,514276.229099999,528551.197399999,540405.7388,549173.5574,553835.2924,556448.217700001,556866.6634,555838.785,552214.524,546916.190799999,542519.319599999,538789.199800001,534062.551399999,531557.0694,531198.642999999,532775.339499999,536956.324200001,544276.314000001,554585.9118,567561.9978,583484.516299998,603116.525200001,626532.9467,652145.436000001,679078.993399999,706195.808199999,732873.206100001
0,418,"Lao People's Democratic Republic",213515.2582,218360.8778,223353.2235,228377.9802,233528.7985,238413.3673,242191.9182,245335.0636,248282.9018,251701.122,256130.8966,261722.257,268429.5069,276103.4996,284242.2787,292820.731200001,301837.654299999,311119.8053,320604.1178,330335.928499999,340208.4428,350050.827199999,359706.7395,369083.503900001,378162.817299999,386972.5094,399639.1845,412846.883600001,426015.313400001,440421.8101,456005.3249,472451.0476,490023.7505,508370.633800001,527363.024200001,546684.4142,567274.6929,587224.7261,605967.307999999,623191.189199998,638495.9309,652527.058000001,665524.633800001,677935.447899998,690768.552199999,704119.9304,719860.219800001,734834.244499999,748223.3631,760614.058399999,773040.762000001,786309.2353,800795.108800001,816104.303099999,831299.601800001,845893.785199999,859548.832900001,872731.2762,886301.1175,900142.400800001,914354.657299999
0,422,"Lebanon",212009.0702,221980.3973,232800.9993,243522.54,254158.1588,264548.474,274446.7442,353974.2979,366307.8021,305314.4439,314816.6331,324207.4066,333106.9048,339948.4866,347265.692,355876.5653,364643.834700001,377368.7958,386511.757,395379.237100001,404484.0429,412798.273999999,422658.611499999,433138.162,443425.8254,454257.985100001,466595.3842,479549.2676,492323.899899999,505564.616700001,518973.9462,531063.972500001,542573.698899999,551373.9613,563342.280799999,576514.853600001,588689.0533,602868.437900001,616326.368699999,624900.864800001,631736.297300001,632987.7972,639458.903899999,660731.6761,758131.710699999,801105.520900001,773326.33,747294.913299999,723050.237400001,700773.143000001,681068.1039,666950.433999999,653929.9302,632303.8073,608753.1551,589384.3791,575440.105399999,567043.9814,565579.2003,566749.904900001,569798.194599999
0,426,"Lesotho",73580.4410999999,76127.2933999998,78837.5908000001,81659.9405000001,84529.6008999999,87346.8097,90349.1678999999,94719.1722999999,98626.7676999999,102672.0169,106715.3821,110807.2407,114916.2522,119211.7884,123703.8128,128445.3601,133801.1484,140455.5087,145104.7229,149821.7902,154919.2571,160435.1996,166365.9938,172670.3714,179145.1139,185798.559,192252.5162,198464.1357,204115.4374,209362.9011,213991.6862,218618.2444,222589.1956,226346.0408,229486.0606,231950.5518,234561.6982,238738.4558,241036.5022,245034.575,246555.0101,247885.5275,249255.5929,250804.555,252380.1892,254268.0248,256640.3959,259484.1872,262969.1981,266996.405500001,271016.161,275647.7461,280091.044,284868.8456,289735.0726,294663.2788,299494.4699,304817.0373,309963.115,315428.472,320783.2668
0,428,"Latvia",229639.2418,232732.093,235316.3956,237803.678,240437.6995,242464.5772,244618.472899999,246784.6506,248220.5772,248977.6533,248864.4699,247853.6607,247134.7257,246680.1061,246615.0261,247054.3895,247709.4656,247888.7731,247419.2299,246058.5435,248501.2368,250495.5362,251906.2358,253196.1872,254658.9207,256154.1682,257825.0354,259255.6574,260966.948,263427.1069,265723.1463,267450.144,269651.573,271148.0563,271226.4255,270109.1647,269162.835,267238.8493,264415.1309,259834.0262,254348.8801,247886.3619,240417.1528,232890.4696,226137.5061,220831.6553,216135.3906,210935.601,206049.6525,202028.9388,197744.2984,194324.1163,191634.8043,189265.7583,187566.2367,185064.1113,182215.7864,179685.223,177838.4783,176613.7074,175939.537
0,430,"Liberia",86205.0822999999,88541.3683000001,90742.244,93183.8311000001,95790.1222999999,99931.7682,103411.3979,107122.8766,110818.2985,114734.567,119011.8188,123580.526,128716.3361,134342.9506,139445.756,147077.7429,154931.0635,162919.0573,171214.6507,179894.7834,188809.7686,144010.9542,156471.1634,167887.6975,175666.6722,173020.6871,184293.8739,187985.2237,218744.1926,235652.6506,248049.6435,255794.5104,264705.194899999,270961.5213,269851.0886,278379.376,296267,312978.1677,333420.676699999,351706.181499999,368870.384999999,387578.0591,421964.128699999,438233.1847,456327.6002,474982.669899999,496704.4936,517484.439800001,539448.6349,562588.507100001,587629.853499999,616518.927000001,645845.996799999,676912.911400001,707408.260800001,737074.799100001,765547.983899999,793198.550900001,821649.196999999,848197.218799998,872845.760900001
0,434,"Libya",130053.6608,130550.7337,131851.2377,135298.803,144263.8343,153652.0563,165396.684,179221.4638,195265.1081,213644.1829,234143.438,255475.5857,276186.9722,295458.6142,312890.2517,328483.0878,342143.3241,354421.951000001,365896.1628,378583.9811,391888.2421,405719.459,420502.8258,436173.965,451903.1618,467642.5572,481978.543699999,495032.6296,507676.830500001,519500.2348,531798.543200001,559531.2138,586675.178599999,612554.518,637120.386599999,659447.516199999,679865.3184,687783.497999998,695823.630600001,703627.214200001,709700.798100001,714767.143499999,571740.0024,584964.613099999,602965.313,616442.4117,629525.0934,643691.9511,660401.514899999,677078.316100001,693048.959199999,708875.0113,724452.816299999,739117.646799999,753017.301599999,766148.6979,780258.211899999,794791.398600001,801953.543699999,809113.975999999,816676.449699999
0,438,"Liechtenstein",2430.1961,2470.6442,2508.8412,2538.2092,2589.7713,2636.1633,2701.5653,2737.6728,2768.7287,2823.6565,2854.4619,2893.5493,2922.46529999999,2989.7667,3072.7409,3127.8441,3174.2595,3216.9628,3234.5559,3253.624,3242.98059999999,3253.3215,3234.983,3216.17440000001,3182.2986,3145.8945,3141.5128,3128.4923,3118.1892,3095.5498,3098.33300000001,3091.5322,3083.92559999999,3072.62829999999,3060.9553,3062.0481,3075.6071,3079.69129999999,3086.96299999999,3102.8067,3090.83889999999,3087.05699999999,3092.51509999999,3099.21379999999,3093.5421,3105.00919999999,3081.96099999999,3048.03579999999,3015.4341,2961.803,2946.8049,2936.4793,2931.87950000001,2899.3314,2873.9027,2879.12180000001,2861.8047,2881.5342,2887.7097,2897.1374,2892.9885
0,440,"Lithuania",286608.5965,289771.1925,294394.8465,299597.181899999,306106.0418,311935.662599999,317793.3602,323878.789,328287.9292,330572.6434,332602.6041,332950.503199999,333604.072,333879.5891,334372.785300001,334648.172099999,335379.2574,335731.1437,335840.4956,334958.520100001,339273.625299999,343265.9904,346358.075500001,349355.7498,352888.3179,356832.0272,359863.9781,362869.3818,365800.8157,369263.150200001,372316.078399999,375216.227,377543.906500001,379254.6545,379394.9268,378387.074500001,377033.5234,374907.9004,372100.0677,366650.673,359376.9426,351440.424499999,342837.068100001,333854.9624,325560.8605,317583.0122,308768.9275,299274.0128,289338.8662,280900.8595,273265.9582,265777.1769,258910.116,252243.6143,247510.5046,244108.1691,241497.2569,239835.162499999,239005.0882,237998.2582,237467.7449
0,442,"Luxembourg",24336.5247,25024.3212,26236.9717,27188.7785,27988.3288,28938.8123,29940.3812,30884.8961,31696.7034,32463.9503,32978.9783,33512.9518999999,34033.722,34534.5732,34898.0718999999,35143.0701,35475.1047,35724.3097000001,35876.5955,35985.3624000001,36085.3039999999,36427.2382,36855.2268,37475.0468,38187.5483,39003.8668,40008.5882000001,40693.8123,41349.338,42068.8020999999,42906.2651000001,44812.1650999999,45630.5191999999,46259.8025999999,47627.4530999999,48650.4855,50168.281,51422.5460999999,52919.6274999999,54510.7096,56152.4484,57710.9087,60278.2051,62171.4464999999,63842.9084000001,65736.1419999999,67637.0742999998,69801.0621,71168.5857,72539.2184999999,74009.6502,74556.1212000001,75433.3407999999,75892.1369000001,76363.3282999999,76615.7143000001,76894.4877999999,76909.7425000001,76963.5670000001,77136.0432000001,77154.036
0,446,"China, Macao SAR",28583.2773,31665.8636,33156.2617999999,34316.2974,35223.3565,35905.629,36378.028,36623.2879000001,36638.1949,36426.0559,36001.4984,35395.4822,36505.0645,38046.1187,39635.6610000001,41389.5429,43368.1346,45361.8267,47026.4563,48389.5732,49456.6474,50241.9513999999,50514.9516000001,50137.3593,50026.4038999999,50431.9393999999,51111.0231,52156.9283,53526.6144999999,54839.5639000001,56317.1714999999,58118.8079999999,60682.8209,64359.6286000001,68095.708,71889.9660000001,75265.0282999999,78781.8335000001,82171.6920000002,85078.3362000001,87376.7754999998,89376.4632999999,90523.1634999998,91084.6932,91695.9924,92455.3203,93130.1622999999,93570.0950999999,93724.5688999998,93555.3633000001,93183.3018000001,92670.9422999999,90499.4675,89169.472,88005.7781999999,87025.9327999999,86209.8848000001,85548.3693,85079.7944,84822.6687000001,84821.4511
0,450,"Madagascar",476358.1113,493742.2591,511505.218599999,529573.778299999,547757.6041,564960.995400001,580969.879600001,597147.6535,613547.4146,630135.3736,646888.970099999,664198.272400001,682733.2378,702508.840899999,723778.8405,746678.797100001,771538.588099999,798732.118700001,826774.023299999,854910.505799999,883145.8944,910964.025600001,937977.9961,965033.5795,992698.722199998,1020555.2244,1047852.4432,1074282.0997,1100988.816,1127738.8144,1153848.4639,1181984.0435,1211772.4305,1244634.8766,1280211.531,1318493.9937,1359613.4993,1403283.2664,1448270.81,1524372.8662,1604560.7453,1688321.7066,1775642.1071,1864980.6591,1955224.1376,2045955.2656,2135641.4755,2227380.4312,2319982.0252,2417071.4795,2517685.2504,2623058.3876,2731733.01059999,2845241.8733,2962952.7008,3085056.5174,3208023.4447,3328940.3416,3449328.7529,3570645.08849999,3692027.665
0,454,"Malawi",279444.9388,285313.8761,291886.3295,299123.203100001,307178.007,316017.0749,325753.3545,336256.4845,348196.5665,362165.8837,377090.665699999,392580.531699999,408582.8251,425054.564900001,441863.9109,459099.297099999,476557.4955,493143.772799999,535689.5591,565153.124899999,594579.0422,618698.700300001,641348.586800001,667736.607400001,675247.067499999,669623.1715,696184.256400001,723346.266600001,750624.022599999,778431.599299998,807408.3094,836176.785099999,863942.529,890521.192400001,920326.877099999,951176.1781,983338.357399998,1017854.0369,1054930.2731,1090237.0829,1128234.812,1177553.1948,1229894.2068,1286742.639,1348302.2388,1415448.3974,1485704.8457,1561399.2863,1642347.5968,1728942.9063,1821452.5907,1921963.3608,2025654.0385,2130080.1576,2234045.2928,2338067.9804,2440626.5702,2542327.7969,2642010.7181,2740475.1519,2835941.7116
0,458,"Malaysia",838009.742600001,878695.297800001,920182.637499999,963483.209299998,1007847.2966,1052984.9843,1097807.8565,1142376.8578,1188975.2299,1234347.0659,1277239.013,1317100.9443,1352719.3255,1385453.1229,1419146.7219,1455173.4847,1495821.2363,1539792.809,1587750.1435,1640250.4965,1693318.7829,1746635.8912,1799096.1582,1854455.0283,1910339.0816,1970154.6406,2031839.7924,2098076.4621,2168771.5934,2241890.3855,2317552.4006,2394375.0698,2478871.4848,2569360.9462,2665136.2944,2765263.9143,2867822.7554,2971827.8641,3074985.3851,3175511.348,3271401.6744,3342501.5124,3404870.3636,3460148.7902,3509251.6778,3554064.72059999,3593146.5349,3633276.48330001,3664732.8444,3685184.9455,3703474.5518,3722018.77690001,3737716.2484,3750546.1726,3754771.60460001,3750917.65999999,3748382.57570001,3754045.7345,3764006.28019999,3779604.16789999,3800441.7706
0,462,"Maldives",6139.26160000001,6376.7769,6639.2984,6927.34390000001,7231.9449,7514.8593,7765.10609999999,8033.02050000001,8465.2892,8908.17500000001,9404.87130000001,9963.30529999999,10575.9808,11224.2884,11875.0943,12471.4907,12913.4566,13363.1297,13881.5495,14467.8967,15110.4751,15675.3186,16269.7788,16938.8007,17712.2869,18631.3452,19589.1084,20609.6813,21735.3529,22996.1761,24379.0998,25997.2876,27652.2147,29221.9778,30698.6139,32111.3001,33383.1729999999,34445.4703,35275.5877,35834.041,35877.4723,35747.3726,35488.4494,35119.1259,34665.1507,35352.4151999999,35902.7227000001,36340.3739,36727.9779,37062.9525000001,37124.8409999999,36838.7493,36841.7980999999,36212.1237,35821.5241,35746.5436000001,35966.9345999999,36414.5970999999,36997.3983,37653.4234999999,38555.3767000001
0,466,"Mali",285637.1548,288959.7998,292114.1908,295679.625100001,299564.818000001,303805.6147,308126.1682,312098.7462,316910.722400001,322010.774499999,327438.7834,333726.1339,340346.778699999,347653.0448,355542.494000001,362936.505799999,369767.108100001,376098.1711,382584.422999999,390057.506999999,398953.777500001,408865.027,418560.1084,429304.6313,440752.720699999,453462.280100001,466416.742700001,479783.5668,494082.712900001,510116.7685,526687.333699999,543210.284899999,560024.5404,576810.402599999,593563.841099999,609761.569899998,624903.481500002,641113.848799998,657734.349200002,674442.066800002,691903.720399998,709614.6153,727146.292899999,740391.780399999,763238.135900001,788997.308399998,818312.953099997,851296.742899997,886125.763999999,924681.918199998,967325.806400003,1017425.684,1070682.1895,1126761.5423,1187130.2733,1251875.253,1321904.4528,1398140.5183,1481013.42,1568555.5032,1662192.6546
0,470,"Malta",41654.174,41595.5817999999,41606.8267,41724.9061,41789.637,41852.7175,41994.4040000001,41893.7435,41805.5373999999,41524.2237,41237.5806999999,40734.7356,40312.4814000001,39863.4192,39461.3825000001,39117.6618999999,38926.7909000001,38974.1437999999,39034.6852,39221.5866000001,39479.0365,39916.7103999999,40287.9542,40596.0841999999,40854.6716999999,41093.0435000001,41315.7101000001,41520.7666999999,41865.3080000001,42167.6747,42350.0261000001,42437.9603,42612.403,42789.826,43035.321,43137.4163,43028.2578,42772.1376,42533.5107000001,42346.626,42189.9091,42207.0981000001,42563.7644,43031.3154000001,43602.6368,44234.9573,44949.5217999999,45447.3431999999,45801.9039,46185.4492000001,46446.3929,46593.2188,46557.7173999999,44999.1933,43691.3119,42629.8973999999,41634.3465,41019.1722999999,40485.903,39969.1495999999,39644.0907000001
0,474,"Martinique",38357.565,38699.351,39045.715,39494.93,39993.9929999999,40802.1699999999,41564.488,43047.2966999999,44484.0719999999,45795.5609,47001.9463999999,48113.2166,49433.0025999999,51278.4203,53092.6095000001,54716.3939999999,56165.7132999999,57275.6964,58250.6862999999,58973.5672,59402.8107999999,59397.9788,60351.3047999999,61287.8006,62270.86,63311.2523,64437.7040000001,65746.2681999999,67190.8908999999,68448.3843000001,69154.8806000001,68923.7946999999,68562.0593000001,68114.1623,66738.4499000001,65199.6116,63633.2991000001,64005.4207000001,64437.8257,64257.7641999999,63489.3609,62415.6377000001,60983.0801000001,59646.4977999999,58255.8710000001,58439.2869,57221.0229000001,56142.6556,55282.6694000001,54399.7614,53527.6418999999,53010.2349999999,52430.5883,52088.9956,51692.0052,51231.6976,50758.7767999999,50211.7469000001,49625.5575999999,49039.5162,48551.9590999999
0,478,"Mauritania",91094.796,93404.9838,95852.2227000001,98459.9943,101288.2141,104374.649,107620.4196,111027.8724,114234.945,117631.9294,121230.2165,125058.6968,129079.2069,133268.6954,137527.2798,141865.9211,146244.8222,150626.8682,155089.7562,159650.2377,162321.2578,167162.4054,172179.3163,182384.2473,188743.3849,194920.3579,197509.3489,199707.4304,205001.3378,210582.219,217318.4218,224077.9976,229297.2947,234863.6115,240604.1646,246747.2171,253059.0493,259743.336899999,266860.4861,275073.7802,282669.1972,289937.384399999,296666.503000001,303373.9857,311840.1381,320460.2442,329337.1339,338549.621899999,348181.406699999,358257.264899999,368845.9307,380489.8437,393145.700299999,407430.0868,422785.464000001,439221.0823,456662.743200001,475080.723700001,494177.806300001,510172.312700001,526949.996899999
0,480,"Mauritius",80542.2415000001,83460.0183,86334.2172,89208.3505,91681.8316999999,93928.1125999999,96060.0114000001,98221.1042999999,100578.5549,103148.6478,105775.7158,108225.3792,110238.8511,111664.4301,112362.2619,112455.1506,112282.1497,112047.8091,112021.3062,112437.4445,113024.2059,114070.3412,116086.0165,118447.2626,120937.5601,123360.365,125614.9919,127520.4892,128794.2602,129411.7657,129516.9147,129268.0981,128454.3317,127684.9883,127172.5402,126973.4123,127284.4957,127582.9826,128317.5235,128910.1929,129210.396,128980.1363,128686.2039,128018.1396,126952.2632,126629.187,126255.1073,125879.4617,125759.0427,125720.3728,125822.7362,125875.057,125497.306,125012.4111,124401.3775,123136.4716,121780.7102,120462.7169,119015.3777,117232.564,115387.9209
0,484,"Mexico",4032657.85419999,4200566.6113,4384678.5595,4577152.226,4778750.33059999,4991286.81779999,5214334.186,5446254.68420001,5689461.02859999,5940304.70550001,6198367.94669999,6439094.73049998,6653912.1382,6864509.01690001,7081051.00439999,7302513.0845,7532560.67630001,7776222.1358,8032308.453,8289473.7842,8548128.61580001,8822718.1675,9072079.9074,9302278.38470002,9518456.78569999,9739937.69350001,9954640.86079998,10172583.7226,10395032.0235,10613108.5991,10835609.8513,11033353.4687,11222661.9597,11409625.7131,11593292.3424,11799652.2858,12006390.4254,12210559.4068,12408245.0986,12597958.3811,12786381.3557,13023952.4732,13226232.0371,13414779.8493,13598341.1009,13776229.5101,13952300.6299,14137947.0557,14300617.0194,14436528.1517,14589885.1523,14730033.3009,14852473.8612,14977037.5715,15095794.3563,15209524.9417,15317416.841,15417221.2094,15505019.47,15582064.9343,15645469.2113
0,496,"Mongolia",93867.7715,99107.7962999999,104725.234,110921.0733,117616.3485,124651.9627,132226.3665,140052.0468,148134.9579,156232.2751,163963.9115,170806.2258,176849.9451,182249.3645,187212.8869,192037.8888,196746.0749,201401.2591,206250.4293,211318.811,216482.9761,221531.2915,226245.9828,230600.307999999,234646.9802,238552.5656,242407.5192,247908.1598,253577.9528,259890.3601,267263.6377,275512.6262,284496.7542,293688.548999999,302541.5297,310611.3835,317348.369500001,321833.734799999,323874.3372,324161.743599999,323274.2356,322909.8674,324253.414,325159.626099999,326164.837,326778.5626,327483.7594,328058.941999999,329019.9522,330756.443299999,332269.1591,334656.7151,339305.9084,347179.7238,358100.7596,370354.900799999,382830.656699999,396182.7794,410868.9267,426170.171699999,441669.834
0,498,"Republic of Moldova",344126.628399999,349451.336,354954.8243,360521.402499999,366042.9731,371275.394,375306.2583,378273.953700001,378881.139999999,376846.812499999,371112.3737,364191.6882,357598.1157,351549.9656,345666.6721,340448.214000001,336685.7072,334704.1364,335142.3951,337561.506,341771.7536,345763.964400001,348908.737899999,351801.0549,355971.8373,360790.3966,365482.399400001,369398.779499999,372654.974,375082.880799999,376840.3028,375836.5243,375726.5705,376176.7102,375148.4477,369790.193,365255.472799999,356902.042899999,346913.8068,335473.4093,323479.9808,309426.2017,295817.838,282738.335,270252.761999999,258184.2876,248171.5395,240056.9446,233826.1182,229671.5231,227698.1851,228357.7218,229612.9862,302414.955299999,284044.05,271025.1958,263129.2142,261801.4769,263703.8011,267754.5892,272961.4834
0,499,"Montenegro",47891.1354,49074.0229000001,49849.3156,50361.1053,50750.5615000001,51080.9336999999,51408.0442,51767.4249,52162.5293000001,52565.1577000001,52927.8994,53197.4556000001,53662.2172,53865.1044000001,53995.3259000001,54122.3257999999,54301.2336999999,54558.1245999999,54922.6836,55389.9037,55949.8516,56604.9168000001,57335.9594999999,58078.1667999999,58861.0786,59670.4325,60500.0398,61332.7122000001,62175.3520999999,63076.9091000001,63825.3638999999,64480.7100000001,65013.9851,65513.5866999999,65775.0866999999,65616.3020999999,65355.0905999999,65063.9982000001,64745.9688999999,64384.9713000001,64199.3215,64193.3607999999,64586.7695999999,64620.5799999999,64591.3318,64309.7949000001,64086.3627000001,63863.8491999999,63503.7264999999,63127.6921999999,62663.6658999999,62095.6677000001,61861.4452000001,61692.7675999999,61680.9501999999,61768.6626,61812.1815,61471.4669999999,61217.9442000001,61001.076,60868.5185999999
0,500,"Montserrat",1459.1075,1477.8054,1514.8706,1555.9939,1586.8375,1615.4624,1644.5444,1664.6831,1686.1527,1704.4267,1726.9564,1752.1207,1779.2437,1799.695,1816.6224,1822.9484,1825.5806,1817.4416,1803.6091,1781.3658,1757.3088,1722.6707,1645.1314,1546.3151,1445.1236,1336.8926,1233.6488,1125.8362,1008.3892,894.072700000001,774.485100000001,652.163399999999,612.2965,629.404,645.824,659.4798,671.330600000001,682.1821,688.804400000001,696.2703,710.321900000001,726.413700000001,729.825399999999,740.569099999999,750.5578,766.4023,750.181499999999,771.8232,561.926,604.453300000001,625.9751,597.287700000001,583.225800000001,580.938699999999,575.4619,563.2386,556.2502,540.381800000001,524.002799999999,508.0666,489.2621
0,504,"Morocco",940832.214499999,976382.363400001,1036558.3155,1098851.9304,1163195.6086,1228041.4691,1295149.3274,1363845.5021,1436380.8182,1509051.9823,1583234.7787,1659992.5579,1739471.2316,1820974.9262,1903263.271,1986585.994,2073858.1999,2160116.101,2249681.5387,2343760.4333,2440867.0975,2542174.2834,2642219.5948,2745500.2862,2851287.1351,2961765.7268,3071744.551,3184912.4944,3300079.7475,3413358.6638,3522907.8413,3631098.02899999,3739227.16579999,3844292.89109999,3944424.2772,3979812.7119,4005892.8645,4022479.3606,4034628.5592,4040737.9195,4038803.7601,4031341.0067,4018628.2051,4006258.90739999,3992844.1176,3974660.5212,3955289.03620001,3941526.472,3922726.4633,3905886.3156,3895910.20239999,3906728.80330001,3918642.9881,3940113.9528,3965979.33040001,3999011.08600001,4034789.05299999,4075364.17650001,4117561.25289999,4161500.4501,4199901.9452
0,508,"Mozambique",455195.866,466030.685899999,479487.9489,496791.1091,515687.918100001,536014.118599999,557967.683399999,579580.228900001,604401.4153,628705.070800001,650032.9941,660857.220799999,678954.0921,698376.6288,721025.8441,747169.758999999,775126.6824,801052.579799999,808775.317499998,827170.248000001,851255.7974,879956.1259,908504.385400001,934932.422999999,978561.317399999,1045677.3888,1085866.9268,1125670.7661,1158107.5225,1191999.1241,1228156.4594,1266706.0519,1308366.3345,1352334.4011,1396979.3206,1443588.5683,1490145.1209,1538165.5964,1591526.2346,1646560.5859,1704441.995,1768324.1041,1838544.6532,1916800.036,2000609.0778,2089923.0651,2183484.1307,2284730.0244,2383888.2502,2486507.61549999,2591994.29129999,2705045.0288,2818543.72589999,2937726.3791,3068578.0003,3210330.50459999,3361942.9741,3521070.3871,3687542.17110001,3858878.106,4029097.51199999
0,512,"Oman",43850.6815999999,44803.9980000001,45848.9910999999,47036.5444,48494.2047,50982.0754999999,53395.5561999999,56088.9373999999,59000.2532999999,62060.7959,65175.5839000001,68282.8411,71529.9079,74890.0873000001,78310.7313000001,81742.5796000001,84572.9428,87832.4972000001,91574.9702000001,95816.3223999997,100477.2872,105557.3444,110874.1047,116357.1694,127472.5003,140047.0054,153604.5009,167953.8803,182876.3281,198149.3341,213530.6456,228992.0273,244383.5808,259342.715699999,267990.6875,277513.2228,286544.215899999,294597.3862,301472.863400001,307046.0326,311084.7456,330235.3914,345849.2645,357610.1903,366362.1302,375496.0174,384690.3249,394102.761499999,402672.728499999,410734.805,415511.7329,418700.8571,424164.627600001,434186.5292,446186.7395,460646.6935,475214.3263,490580.991099999,507133.348399999,525646.9296,544419.4755
0,516,"Namibia",72906.5417999999,75950.5012,79111.6238,82421.0130000001,85720.3631999999,89163.6509000001,92849.5284000001,95961.4326000001,99578.7879999999,99994.3414000002,104156.3289,106680.3929,108804.6671,114866.3455,121340.8011,128159.815,135745.3413,144032.2374,152746.4916,163121.5644,187911.1979,196892.6447,205028.652,213368.9424,222024.5852,230339.4712,238856.8058,247250.5095,255480.06,264089.0424,273188.2971,281650.5374,290355.718,299035.323500001,307151.492899999,315902.9668,326266.99,336794.3757,347206.3375,357294.2086,366864.9047,375225.659500001,382786.9867,390469.605,398317.924299999,405944.580499999,412722.847700001,418783.332,424189.4081,429039.676,433681.362899999,439499.422600001,445068.740300001,450801.437,457112.183800001,464226.576799999,471713.180200001,479615.114999999,487761.3698,495673.163999999,503541.352300001
0,520,"Nauru",448.444,471.934999999999,500.005000000001,528.344000000001,555.993999999999,586.384999999999,613.656,644.961,676.179,698.535,715.304,738.374,746.566000000002,734.89,767.222999999999,770.488999999999,774.561,779.507000000001,790.484,802.010999999999,820.232,849.013000000001,883.930999999999,897.616000000001,907.171000000001,924.539,940.426999999998,954.644,975.356999999998,987.431000000002,998.437999999998,999.249000000002,997.553000000001,995.125,1009.267,1017.259,1026.68,1033.51,1043.9421,1042.0348,1037.3144,1022.0955,1012.0238,1027.5827,1049.0276,1069.9539,1101.3066,1126.0419,1151.169,1181.302,1203.0227,1220.1233,1245.5667,1260.6375,1281.6,1309.6409,1344.5873,1382.613,1429.6732,1475.5956,1515.5928
0,524,"Nepal",453044.132900001,461525.015799999,475025.572199999,488818.6026,502795.4784,517206.059699999,532889.3803,549558.620899998,568132.353399999,587783.894799998,608747.793400001,630593.415600001,652798.613899999,676018.158200001,700702.513000001,724883.271899998,749720.689800002,774797.1852,799317.4059,824158.508400002,852331.323500001,882962.568599997,916323.706300001,955591.440400001,989822.010799998,1025647.6074,1059560.032,1094910.01,1132376.6094,1171671.7398,1213203.049,1255446.176,1307993.631,1360751.5909,1414201.5164,1467284.0161,1522462.5181,1577588.2421,1634195.8439,1694845.53039999,1755118.8191,1814290.1789,1865596.6878,1908872.6077,1946156.4542,1984073.6835,2024506.2411,2070025.4549,2111959.7807,2147937.4474,2179070.8268,2228740.75319999,2270831.6983,2284573.9672,2294493.76899999,2303336.206,2314268.4913,2331645.1077,2356532.5663,2386137.8809,2421986.7223
