Country letter code,ISO code,Country,In union,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
NA,585,Palau,TRUE,42,42,42,43,43,44,44,44,46,48,50,50,48,47,46,45,44,42,40,39,38,37,35,33,31,29,29,28,27,26,26,27,28,29,30,30,30,30,29,29,28,27,26,25,24,23,23,24,24,24,24,24,23,21,20,19,19,19,19,19,19,19,20,20,21,21
NA,591,Panama,TRUE,18097,18634,19189,19757,20333,20915,21456,22006,22550,23071,23560,24011,24421,24805,25180,25559,25938,26313,26667,26972,27213,27392,27521,27606,27658,27685,27719,27721,27712,27723,27772,27852,27987,28146,28281,28368,28447,28472,28476,28515,28614,28776,28965,29137,29229,29202,29090,28877,28588,28265,27933,27624,27293,26941,26570,26174,25770,25353,24898,24370,23755,23835,23853,23829,23795,23770
NA,598,Papua New Guinea,TRUE,22189,22834,23388,23890,24409,24993,25576,26220,26917,27650,28414,29035,29698,30397,31136,31916,32699,33528,34395,35285,36192,37109,38025,38937,39835,40711,41525,42326,43085,43762,44343,44778,45156,45513,45913,46407,47010,47673,48391,49195,50095,51057,52118,53180,54102,54801,55307,55586,55682,55676,55612,55470,55268,54984,54579,54040,53396,52644,51814,50955,50094,50569,51081,51620,52166,52706
NA,600,Paraguay,TRUE,15659,16071,16424,16722,17037,17389,17771,18136,18513,18926,19382,19862,20392,20926,21387,21735,21981,22125,22245,22453,22817,23306,23932,24667,25470,26315,27191,28110,29041,29939,30773,31460,32105,32687,33184,33577,33865,33998,34041,34081,34161,34159,34224,34277,34185,33879,33373,32662,31857,31122,30547,30067,29742,29507,29255,28919,28507,28029,27520,27037,26605,26690,26823,26982,27125,27223
NA,604,Peru,TRUE,113545,117378,121154,124019,127050,130361,133699,137226,140831,144373,147760,150457,153211,155879,158231,160156,161687,162674,163457,164550,166191,167807,170116,172651,174664,175717,175482,174543,173326,172433,172155,171982,172273,172851,173289,173195,172221,170876,169196,167224,164956,162263,159263,156198,153415,151320,149458,148023,146853,145682,144357,143002,141479,139871,138307,136834,135430,134079,132624,130839,128607,128740,128503,127989,127357,126710
NA,608,Philippines,TRUE,281498,292335,300497,306931,313303,320634,328077,336186,344836,353653,362390,367227,372087,376923,381648,386224,390347,394273,398265,402686,407702,412449,417945,423898,429786,435298,439893,443988,448006,452456,457494,461883,466859,471831,475942,478844,476941,476127,477695,481191,484686,484127,481844,478048,474231,469951,464954,459347,453749,448898,445164,442218,440338,439081,437695,435712,433094,429922,426319,422474,418477,421452,424307,427035,429584,431908
NA,616,Poland,TRUE,81872,83250,84382,85007,84690,83213,80676,77090,72938,67414,62772,58816,55700,53339,51572,50291,49476,49093,48981,48926,48788,48544,48133,47577,46923,46172,45217,44169,42911,41288,39252,36878,34186,31366,28649,26151,23794,21636,19612,17636,15675,13762,12647,11640,10758,10012,9400,8880,8475,8219,8124,8179,8394,8709,9025,9280,9484,9625,9724,9832,9984,9799,9607,9410,9209,9004
NA,620,Portugal,TRUE,37451,37569,37673,37836,38146,38629,39172,39945,40805,41534,42009,41904,40449,38849,37356,36112,35038,34224,33590,32966,32225,31176,29979,28674,27304,25896,24430,22964,21520,20110,18736,17339,15953,14621,13397,12305,11331,10505,9781,9113,8470,7771,7427,7120,6837,6571,6324,6086,5861,5659,5485,5351,5235,5131,5033,4934,4850,4767,4688,4614,4548,4434,4320,4207,4099,4001
NA,630,Puerto Rico,TRUE,16156,16667,17151,17574,17905,18135,18007,18074,18374,18836,19315,19176,19049,19092,19352,19756,19485,19213,19060,19076,19237,19357,19539,19782,20035,20228,20007,19729,19468,19276,19153,19058,18942,18832,18758,18720,18512,18387,18339,18302,18194,17790,17323,16841,16388,15967,15431,14904,14413,13973,13570,13102,12686,12310,11932,11519,11012,10477,9952,9482,9080,8882,8747,8667,8613,8557
NA,634,Qatar,TRUE,520,562,607,656,707,760,853,933,999,1054,1104,1171,1259,1366,1476,1571,1649,1624,1571,1512,1463,1396,1341,1307,1286,1268,1293,1293,1268,1219,1153,1075,981,888,796,778,809,798,757,701,643,685,705,702,681,657,686,713,737,753,763,817,858,884,898,907,940,976,1010,1042,1072,1097,1115,1125,1128,1128
NA,410,Republic of Korea,TRUE,45077,46736,48741,50714,52155,52829,52762,52069,50881,49451,47993,46711,45331,43963,42697,41536,40352,39319,38268,36973,35355,33640,31583,29420,27457,25818,24325,23173,22132,20893,19331,17546,15549,13594,11966,10759,9860,9217,8665,8021,7208,6953,6646,6305,5959,5627,5325,5027,4749,4521,4360,4273,4256,4297,4375,4475,4616,4790,5000,5256,5565,5578,5600,5624,5644,5657
NA,498,Republic of Moldova,TRUE,18198,19096,19629,19828,19839,19800,19674,19616,19565,19396,19035,18451,17790,17254,16975,16909,16426,16173,16239,16540,16916,17175,17351,17502,17701,17972,18324,18652,18961,19286,19655,19977,20336,20617,20650,20341,19788,18993,18035,17068,16190,15175,14210,13324,12504,11731,11021,10387,9856,9462,9217,9114,9146,9260,9375,9439,9450,9408,9308,9151,8940,8826,8653,8437,8210,7989
NA,638,Reunion,TRUE,2299,2378,2424,2454,2491,2503,2503,2510,2526,2549,2574,2552,2531,2506,2470,2418,2374,2308,2229,2153,2087,1996,1927,1877,1841,1810,1762,1718,1685,1665,1656,1658,1663,1665,1659,1637,1567,1514,1470,1436,1408,1348,1299,1265,1252,1255,1253,1258,1267,1273,1274,1265,1247,1226,1208,1197,1188,1186,1189,1192,1193,1182,1168,1154,1141,1132
NA,642,Romania,TRUE,141734,142587,143318,143195,141152,136843,131224,122879,112246,104865,102402,103731,109725,118035,125008,128516,129284,126897,122592,118386,115360,112232,110291,108847,106749,103402,98916,93369,87623,82859,79568,76335,74612,73512,71652,68273,62490,55931,49493,44206,40428,37355,35550,34330,33323,32298,31265,30232,29261,28450,27839,27342,26995,26717,26388,25939,25375,24691,23957,23280,22722,22427,22211,22052,21902,21731
NA,643,Russian Federation,TRUE,683622,699213,712449,721923,725846,723424,717407,707906,694437,676404,653986,630813,601928,571303,545729,529747,524371,530625,544711,560090,563008,562743,559726,555170,551366,549701,552606,555561,558368,560487,560993,558074,554016,545985,530114,504933,473683,435798,394794,355912,322001,291457,264527,241580,223176,209838,203349,202737,206013,210259,213668,216704,218673,220304,222922,227114,232443,238939,245363,249861,251362,252913,251467,247862,243519,239315
NA,646,Rwanda,TRUE,36776,37416,38016,38528,38885,39066,38915,38673,38392,38150,38001,37684,37474,37434,37632,38080,38854,39853,40732,41164,41037,39631,37683,35736,34394,33964,34213,35654,37707,39589,40742,40722,39874,38444,36674,34730,32529,30168,27844,25810,24165,22725,21576,20552,19458,18200,18035,17877,17749,17694,17729,17822,17988,18200,18418,18618,18804,18978,19159,19373,19636,19769,19887,19993,20081,20154
NA,659,Saint Kitts and Nevis,TRUE,48,51,53,54,53,52,54,56,57,56,55,54,52,52,51,51,50,49,48,47,47,48,48,49,50,50,51,53,54,55,56,58,61,63,64,65,65,64,63,63,63,64,66,68,70,72,73,73,73,72,73,73,74,76,77,78,79,80,80,81,82,81,80,80,79,78
NA,662,Saint Lucia,TRUE,381,395,408,419,428,435,446,459,473,487,499,500,498,496,493,491,490,487,484,481,474,466,453,439,428,422,427,436,448,460,469,474,477,479,478,476,457,442,435,432,430,427,419,410,399,389,373,358,342,328,315,299,285,272,263,257,251,247,247,247,248,246,244,243,242,242
NA,670,Saint Vincent and the Grenadines,TRUE,906,927,948,971,994,1019,1038,1060,1084,1105,1123,1126,1125,1121,1118,1117,1089,1065,1046,1032,1023,1021,1016,1010,1004,997,984,973,962,952,942,929,915,900,885,872,860,850,842,835,828,806,785,764,743,722,699,673,647,625,606,589,575,563,551,536,518,497,476,456,437,431,426,421,417,413
NA,882,Samoa,TRUE,721,735,735,734,743,765,775,793,819,844,862,851,837,828,825,826,798,776,767,771,778,748,715,687,670,664,653,642,631,621,613,610,605,602,602,606,613,622,631,637,642,644,646,649,652,656,656,654,654,657,665,670,680,692,700,703,694,681,664,647,633,622,613,604,598,595
NA,678,Sao Tome and Principe,TRUE,962,971,989,1023,1072,1124,1130,1138,1160,1199,1249,1258,1261,1266,1270,1274,1281,1279,1282,1307,1363,1429,1528,1638,1724,1770,1772,1724,1651,1590,1572,1591,1655,1740,1813,1853,1859,1839,1805,1780,1773,1778,1794,1823,1857,1895,1928,1966,2005,2038,2062,2069,2066,2055,2041,2024,1998,1969,1938,1904,1866,1882,1898,1914,1932,1953
NA,682,Saudi Arabia,TRUE,43517,45251,47118,49117,51256,53554,56016,58741,61744,65021,68577,73682,78452,82794,86773,90532,93938,96889,95688,94130,92725,92533,92837,93549,94515,95529,95417,93387,89387,83946,78052,74829,71390,67704,63567,58860,53954,48400,46176,43874,41495,38544,35571,32752,30236,28081,26758,25467,24293,23297,22514,22442,22629,22988,23393,23769,24230,24636,25044,25552,26221,26751,27316,27849,28251,28463
NA,686,Senegal,TRUE,79666,82140,84504,86766,89033,91411,93101,94390,96043,98015,100300,102220,104470,107070,110076,113516,116691,120361,124342,128378,132340,135962,139473,142949,146547,150345,153713,157425,161271,164906,168131,170403,172347,174085,175811,177625,178987,180477,182084,183743,185397,186599,187914,189369,191017,192892,194702,196947,199223,201611,204114,206620,209015,211197,213007,214274,214743,214676,213846,211940,208818,212754,216032,218868,221609,224471
NA,688,Serbia,TRUE,42949,42288,40991,39346,37815,36691,35949,35628,35615,35693,35731,35794,35137,34515,33963,33495,33103,32736,32399,32095,31818,31594,31389,31107,30625,29882,28477,26819,25041,23337,21845,20930,20162,19464,18720,17858,16816,15724,14619,13545,12530,11608,10985,10435,9968,9584,9254,8995,8783,8582,8370,8135,7890,7653,7449,7293,7166,7080,7030,7004,6994,6955,6919,6887,6856,6824
NA,694,Sierra Leone,TRUE,78404,79297,80319,81525,83021,84857,86422,88459,90870,93487,96214,98569,101060,103841,107115,110949,112163,113859,115517,116484,116413,114329,111430,108211,105182,102587,99696,97392,95696,94542,93777,93217,93186,93269,93056,92326,90465,88143,85564,82925,80282,77222,74151,70973,69334,67696,65950,64222,62568,61038,59623,58138,56787,55502,54176,52750,51164,49533,47928,46435,45084,45475,45920,46408,46906,47385
NA,702,Singapore,TRUE,5739,5837,5937,6017,6048,6014,5905,5760,5582,5370,5129,4878,4593,4303,4043,3832,3802,3749,3635,3448,3212,2970,2745,2541,2366,2224,2132,2055,1988,1923,1856,1805,1736,1655,1558,1438,1312,1178,1042,898,737,703,667,633,603,578,557,540,527,517,510,506,504,506,511,519,532,548,570,596,627,623,619,616,612,609
NA,703,Slovakia,TRUE,18355,18572,18550,18360,18105,17845,17542,17234,16919,16587,16238,15468,14702,13993,13422,13030,12837,12784,12811,12836,12803,12692,12547,12342,12044,11635,11122,10516,9860,9208,8592,7995,7419,6859,6304,5750,5198,4663,4142,3630,3128,2647,2401,2178,1988,1833,1709,1612,1539,1489,1459,1449,1458,1481,1508,1534,1562,1589,1616,1649,1689,1687,1683,1677,1669,1658
NA,705,Slovenia,TRUE,1493,1473,1441,1403,1373,1358,1383,1413,1438,1448,1445,1450,1456,1464,1472,1478,1486,1488,1482,1474,1471,1471,1429,1393,1353,1302,1241,1170,1093,1017,943,873,805,738,671,603,537,472,409,352,300,256,235,219,204,192,182,174,167,164,163,166,170,177,185,193,202,212,222,233,245,244,243,240,237,234
NA,90,Solomon Islands,TRUE,2001,2049,2108,2178,2261,2360,2472,2541,2598,2637,2658,2684,2700,2720,2762,2838,2943,3075,3218,3346,3445,3505,3544,3563,3565,3553,3522,3478,3428,3383,3346,3311,3278,3247,3216,3189,3156,3120,3107,3089,3071,3072,3081,3096,3111,3124,3125,3122,3119,3118,3119,3113,3108,3103,3094,3077,3044,3006,2964,2921,2877,2884,2890,2897,2906,2920
NA,706,Somalia,TRUE,36114,36417,36596,37061,38319,40608,44438,49495,55041,60245,64671,67567,69341,70737,72047,73631,75374,77439,79520,81225,82368,82390,82064,81700,81691,82279,83511,85517,88124,91177,94595,97988,101944,106363,111081,116021,121658,127178,132549,137991,143599,148831,154293,159572,164108,167666,170569,172673,174243,175740,177409,178905,180618,182272,183477,184044,183965,183335,182307,181132,179932,185251,191011,197046,203095,208998
NA,710,South Africa,TRUE,65952,68322,70259,71903,73528,75309,77128,79110,81204,83315,85398,86409,87351,88277,89280,90411,91528,92785,94135,95507,96861,98084,99160,100059,100769,101276,101984,102554,102923,103002,102731,102264,101601,100701,99529,98081,96394,94456,92372,90333,88471,86623,84973,83437,81918,80363,78706,77596,76676,75947,75419,75185,75132,75275,75637,76222,77045,78116,79345,80584,81739,82033,82084,81947,81727,81491
NA,728,South Sudan,TRUE,68803,70191,72621,75772,78386,80836,82860,84846,86876,89106,91601,94037,96756,99495,101920,103837,104777,105248,105171,104507,103301,100427,97252,94301,92120,90992,91499,93328,96046,99255,102711,106097,109821,113830,118024,122333,126917,131582,136204,140849,145177,148745,151966,154727,156873,158347,159013,159044,158622,158011,157355,156431,155499,154446,153108,151411,149292,146908,144304,141553,138693,141422,144253,147145,150033,152874
NA,724,Spain,TRUE,40131,41059,42289,43723,45167,46478,47620,48673,49609,50402,51033,51279,51344,51324,51358,51524,51886,52320,52793,53248,53623,53738,53830,53775,53372,52506,51209,49433,47393,45421,43731,42503,41420,40489,39686,39002,38671,38485,38345,38094,37663,37423,37070,36693,36494,36619,37143,37967,39013,40153,41282,42520,43783,44911,45676,45949,45949,45399,44472,43486,42657,41807,41128,40543,39924,39208
NA,144,Sri Lanka,TRUE,67258,69419,72211,75229,77911,79919,81407,82213,82612,83057,83796,84428,85433,86621,87650,88327,88575,88498,88328,88443,89059,90137,91626,93358,95038,96443,97098,97752,98291,98513,98279,97146,95432,93445,91620,90185,88920,88296,88178,88273,88353,87599,86764,86001,85556,85567,85637,86110,86848,87585,88096,88008,87742,87205,86251,84792,82577,79894,76961,74075,71391,69977,68798,67817,66925,66032
NA,275,State of Palestine,TRUE,14847,15053,15445,15989,16674,17489,18365,19354,20404,21431,22388,23245,24067,24853,25606,26341,27079,27782,28512,29355,30352,31500,32820,34264,35758,37256,38748,40299,40236,40048,39745,39255,38565,37788,37046,36374,35782,35179,34430,33375,31942,30155,28116,25867,23464,22109,20843,19651,18570,17646,16893,16294,15834,15479,15190,14944,14747,14591,14472,14388,14336,14633,14919,15191,15447,15683
NA,729,Sudan,TRUE,213722,220494,227677,235323,240477,246036,251674,257842,264457,271441,278736,285881,293499,301368,309226,316932,323855,330644,337544,344846,352651,359689,367223,374672,381197,386238,388862,390469,391337,391753,391974,391289,390396,389713,389840,391014,390800,391810,393768,396024,398171,400450,402425,404046,405272,408267,410008,411154,411632,411344,410210,407888,404735,400788,396102,390737,384654,378039,371016,363740,356310,361629,367175,372926,378833,384867
NA,740,Suriname,TRUE,3764,3782,3779,3772,3770,3786,3870,3954,4041,4110,4125,4043,3886,3686,3492,3334,3272,3258,3264,3252,3201,3121,3004,2877,2780,2735,2753,2807,2877,2934,2959,2964,2944,2908,2869,2842,2835,2842,2854,2859,2846,2826,2790,2743,2691,2639,2586,2535,2485,2437,2391,2343,2298,2254,2214,2176,2137,2100,2064,2027,1987,1984,1978,1971,1964,1957
NA,748,Swaziland,TRUE,786,805,827,851,877,904,929,956,985,1017,1051,1086,1122,1160,1203,1250,1314,1382,1447,1503,1549,1572,1596,1627,1670,1728,1791,1866,2169,2491,2824,3134,3442,3747,4052,4361,4690,5021,5458,5895,6326,6707,7071,7418,7751,8073,8376,8665,8948,9238,9544,9856,10188,10523,10833,11096,11305,11464,11572,11635,11654,11773,11887,11991,12077,12139
NA,752,Sweden,TRUE,8915,8670,8505,8401,8332,8286,8323,8386,8449,8491,8507,8536,8544,8525,8479,8409,8359,8281,8165,8007,7812,7617,7398,7166,6943,6751,6606,6495,6422,6393,6413,6528,6669,6823,6972,7103,7260,7423,7548,7569,7442,7224,6844,6364,5918,5608,5514,5573,5738,5934,6110,6309,6518,6722,6907,7064,7235,7371,7486,7610,7763,7837,7928,8022,8099,8149
NA,756,Switzerland,TRUE,10282,10051,9888,9754,9617,9471,9329,9211,9097,8968,8810,8644,8442,8193,7886,7522,7155,6746,6321,5905,5515,5189,4876,4587,4327,4096,3909,3745,3594,3439,3276,3129,2962,2780,2591,2401,2231,2050,1856,1645,1422,1210,1147,1084,1024,970,941,919,902,888,879,882,891,906,926,951,993,1042,1100,1165,1239,1261,1282,1300,1312,1317
NA,760,Syrian Arab Republic,TRUE,96785,99674,101303,102139,102931,104104,105041,106367,108007,109777,111563,113074,114630,116314,118249,120480,122629,125067,127714,130438,133129,135503,137756,139835,141640,143084,144238,144917,145074,144659,143614,142009,139943,137500,134955,132580,130599,128316,125294,121287,117768,111144,105976,102611,100907,100647,98918,97511,96787,97072,98350,97781,97637,97443,96741,95424,94465,92981,91187,89273,87356,87239,86715,85953,85211,84660
NA,762,Tajikistan,TRUE,18379,19840,21045,21987,22783,23569,24711,25909,27031,27972,28729,29328,29792,30171,30572,31078,31683,32388,33092,33704,34226,34742,35298,35950,36780,37845,39050,40392,41928,43701,45702,47571,49713,51918,53819,55180,56211,56573,56462,56278,56273,56079,56172,56342,56256,55775,54894,53694,52461,51634,51465,51846,52772,54071,55450,56704,57763,58700,59418,59786,59735,60673,61265,61584,61753,61850
NA,764,Thailand,TRUE,322256,333586,345526,357377,368476,378563,388213,396577,404067,411648,419978,426544,434296,442534,449630,454408,454185,451804,447820,442633,436316,429824,422352,414638,407239,400276,384534,370732,359695,351023,343632,337576,329807,321103,312472,304544,295783,288364,282262,276667,270768,266641,262377,258054,253766,249346,242379,234385,225874,217575,209942,203279,197209,191573,186083,180545,175243,170063,164815,159250,153264,150198,146640,142845,139237,136092
NA,807,The former Yugoslav Republic of Macedonia,TRUE,8670,8695,8580,8360,8118,7922,7824,7777,7779,7821,7890,7969,8077,8184,8243,8228,8117,7946,7745,7555,7403,7274,7191,7154,7162,6982,6817,6666,6516,6346,6145,5910,5648,5372,5096,4828,4567,4312,4055,3785,3499,3197,2952,2718,2510,2335,2201,2097,2014,1941,1869,1800,1733,1673,1626,1596,1579,1578,1587,1599,1611,1617,1619,1617,1613,1607
NA,626,Timor-Leste,TRUE,3447,3513,3606,3705,3786,3837,3889,3893,3860,3819,3798,3801,3829,3882,3964,4075,4246,4469,4685,4811,4804,4654,4377,4051,3807,3719,3737,3943,4273,4630,4969,5181,5373,5556,5611,5693,5691,5618,5488,5349,5246,5342,5527,5734,5864,5868,5776,5594,5378,5203,5108,5047,5049,5093,5148,5191,5198,5204,5212,5220,5227,5285,5335,5386,5449,5527
NA,768,Togo,TRUE,46237,46836,47282,47640,47996,48411,48635,48940,49358,49923,50652,51477,52513,53668,54849,56005,56965,57919,58827,59652,60374,60676,61016,61430,61931,62511,63055,63480,63739,63784,63579,63066,62439,61686,60769,59669,58235,56713,55165,53663,52235,50760,49336,47969,46658,46480,46387,46421,46531,46643,46702,46652,46564,46425,46210,45902,45460,44946,44389,43823,43267,43840,44413,44996,45594,46206
NA,776,Tonga,TRUE,187,192,197,204,211,221,229,236,243,248,253,257,262,268,273,275,270,261,250,239,230,219,213,211,213,218,220,225,230,233,233,229,221,212,206,203,204,208,215,222,227,228,228,227,227,230,232,235,240,245,250,253,256,259,262,264,263,262,260,259,257,253,250,247,245,245
NA,780,Trinidad and Tobago,TRUE,4562,4714,4848,4971,5103,5257,5397,5574,5742,5836,5823,5724,5524,5270,5044,4899,4758,4722,4643,4591,4534,4437,4321,4210,4139,4118,4106,4134,4169,4158,4075,3935,3744,3524,3304,3098,2886,2686,2500,2332,2184,2054,1942,1850,1780,1729,1688,1667,1663,1670,1682,1695,1708,1722,1735,1746,1751,1752,1750,1743,1732,1707,1675,1639,1602,1566
NA,788,Tunisia,TRUE,28685,29924,30705,31222,31771,32514,32471,32502,32588,32649,32637,32390,32153,31908,31608,31209,30683,29943,29059,28194,27478,26989,26639,26341,25969,25457,24840,24122,23327,22467,21533,20491,19357,18117,16760,15305,13789,12234,10682,9182,7762,6431,5173,4751,4394,4097,3847,3654,3508,3401,3329,3296,3289,3314,3383,3500,3663,3879,4131,4385,4620,4670,4666,4621,4561,4501
NA,792,Turkey,TRUE,366870,372120,374157,374390,374566,375427,375585,375900,376357,376785,377093,376583,376122,375888,376062,376600,377661,379077,380455,381177,380826,379447,376973,373639,369738,365344,360328,354780,348531,341332,333088,323777,313861,303452,292748,281969,271379,260632,250182,240559,231939,224255,217473,211034,208402,205398,201921,198217,194361,190464,186576,182273,177686,173139,168997,165409,162485,160065,157904,155713,153409,152758,151918,150971,150020,149098
NA,795,Turkmenistan,TRUE,7566,8200,8739,9173,9539,9879,10288,10672,10992,11232,11281,11371,11400,11355,11263,11175,11167,11181,11212,11258,11333,11475,11682,11913,12117,12269,12363,12405,12431,12487,12598,12814,13054,13297,13512,13674,13710,13737,13705,13543,13220,12783,12170,11494,10925,10557,10328,10323,10463,10616,10708,10801,10820,10844,11001,11358,11879,12587,13370,14042,14488,14713,14710,14542,14321,14118
NA,798,Tuvalu,TRUE,12,13,13,13,14,14,15,16,16,17,18,18,18,18,18,17,17,16,16,16,16,17,17,18,18,19,20,21,21,22,22,24,26,29,31,34,36,38,40,42,44,46,49,52,54,56,57,58,58,58,58,57,56,55,54,54,53,52,52,52,52,52,53,54,55,56
NA,800,Uganda,TRUE,180278,185515,190269,194820,199631,205027,210584,216821,223649,230955,238683,246172,254385,263195,272410,281942,291471,301684,312459,317375,322323,326873,331631,336397,341037,345532,349108,352870,356692,360484,364247,367249,370280,373318,376470,379773,382045,384650,387156,389058,390123,389783,391628,393298,395078,397096,398857,400811,402687,404139,404972,404842,404308,403316,401845,399910,397290,394317,391063,387645,384120,394068,404321,414794,425366,435957
NA,804,Ukraine,TRUE,327889,332190,330459,324491,317634,312096,307774,305135,303178,299949,294418,287528,278775,269922,263435,260613,261345,265398,271475,277398,274551,269775,263814,257304,250947,244944,238616,232204,225549,218268,210045,200642,190367,179348,167778,155860,145208,133785,121584,109279,97631,86677,77103,70428,64682,59698,55531,51989,49207,47399,46608,46644,47544,48870,50014,50618,50730,50347,49621,48819,48107,47789,47392,46923,46374,45738
NA,784,United Arab Emirates,TRUE,3927,4687,5474,6252,7019,7796,9683,11015,11672,11784,11617,12946,13726,13865,13556,13141,14164,15414,16591,17486,18045,18599,18663,18367,17865,17292,17393,17096,16354,15296,14174,14177,13429,12096,10409,8553,8736,8680,8344,7765,7075,6649,6263,5905,5557,5230,5230,5181,5089,4986,4902,5036,5162,5256,5302,5307,5452,5557,5606,5592,5527,5524,5447,5308,5139,4976
NA,826,United Kingdom of Great Britain and Northern Ireland,TRUE,178396,177346,175434,175394,176501,178158,180504,183537,186407,188012,187692,185814,182091,176648,169982,162571,154488,146062,137496,129136,121293,114393,107948,102113,97161,93248,90787,89004,87496,85842,83898,82968,81598,79668,77220,74393,72205,69565,66430,62867,59024,55226,53090,51082,49147,47285,45791,44353,43092,42211,41813,42066,42804,43820,44813,45602,46454,47142,47708,48267,48899,49115,49265,49329,49298,49173
NA,834,United Republic of Tanzania,TRUE,196731,202572,209755,217872,226301,234691,242368,250256,258383,266881,275869,284679,294167,304227,314750,325699,336343,347584,359472,369597,380309,391287,403174,415399,427335,438662,448362,457787,467080,476436,486026,496085,506082,516201,527017,538981,549679,562402,575842,588332,599264,608856,616973,625315,636507,651927,669672,691384,714083,734611,751079,763525,771898,777195,781041,784245,785718,786139,784835,780781,773472,791883,809515,826745,844193,862249
NA,840,United States of America,TRUE,1354678,1365414,1374303,1379669,1379250,1371907,1359305,1341709,1318197,1288069,1251668,1211644,1167252,1121258,1077359,1037666,1002452,972543,946807,923826,902913,882206,864797,851232,841643,835489,830051,826478,824091,821573,817980,814206,808096,800071,790910,780952,766804,753015,738363,721168,700975,680755,656664,637338,618440,601382,589278,578513,568843,560021,551824,546812,543232,539669,534340,526412,519303,509832,499324,490186,483906,485877,490310,496077,501517,505608
NA,850,United States Virgin Islands,TRUE,422,425,436,451,462,472,475,485,503,522,535,507,468,422,374,328,279,237,203,172,143,128,113,99,87,79,71,67,65,63,61,58,55,50,46,43,40,38,37,36,34,33,32,30,29,28,27,27,27,27,27,28,29,30,32,33,33,34,34,34,35,34,34,33,33,32
NA,858,Uruguay,TRUE,13337,13358,13426,13553,13735,13958,14110,14284,14446,14530,14498,14317,14047,13785,13631,13623,13767,13987,14264,14554,14825,15052,15283,15474,15565,15526,15365,15077,14724,14409,14196,14030,13973,14007,14088,14183,14268,14368,14463,14523,14530,14475,14361,14198,14013,13821,13616,13402,13182,12960,12737,12513,12295,12081,11865,11642,11413,11183,10950,10713,10470,10431,10392,10354,10316,10277
NA,860,Uzbekistan,TRUE,64026,69268,74163,78682,83011,87295,91251,95309,99150,102221,102064,100787,98362,95301,92451,90369,88918,88273,88159,88099,87818,87040,86189,85355,84708,84348,84109,83999,83969,83933,83802,83530,83043,82251,81012,79240,76974,75468,73657,71525,69081,66163,63108,60003,56996,54219,51741,49442,47510,46196,45622,45754,46592,47884,49239,50402,51437,52289,52977,53562,54078,54302,54326,54160,53819,53319
NA,548,Vanuatu,TRUE,564,591,619,645,670,695,726,757,787,814,832,842,848,851,854,861,874,885,896,907,921,951,982,1010,1036,1062,1096,1130,1162,1190,1213,1232,1248,1261,1273,1287,1327,1346,1338,1315,1292,1307,1334,1360,1371,1368,1381,1380,1365,1349,1345,1373,1411,1445,1462,1462,1468,1458,1433,1399,1369,1389,1411,1430,1440,1446
NA,862,Venezuela (Bolivarian Republic of),TRUE,92835,96787,100899,105286,110124,115461,121291,127502,133708,139318,143944,147351,149967,151840,153119,153981,154658,154786,154826,155477,157156,159699,163425,167895,172372,176422,180309,183697,186842,190203,194014,198115,202495,206662,209984,212081,213069,212912,211872,210402,208805,207098,205237,203278,201264,199221,197262,195322,193344,191229,188913,186508,183906,181098,178072,174821,171459,167873,164071,160058,155843,155857,155736,155493,155145,154704
NA,704,Viet Nam,TRUE,234668,250040,264293,277322,289209,300022,308592,316475,323824,330811,337569,344039,349820,355268,360943,367156,373705,381023,388566,395469,399238,401769,403561,405143,407417,410855,414383,419180,424748,430213,435005,440394,444040,446466,448437,450047,449837,450079,448913,443378,431920,415187,392984,368241,345630,328081,314979,306510,301811,299117,297234,296635,297151,298321,299580,300478,300790,300615,299718,297829,294804,295937,295911,295142,294301,293758
NA,887,Yemen,TRUE,72641,72821,73728,75235,77146,79403,81958,84820,88055,91797,96099,100291,105228,110548,115702,120422,124511,128155,131917,136673,142943,147344,151878,158210,165418,172642,180192,187156,193680,200052,206463,212972,218955,224625,230283,235972,240957,246136,250758,253709,254441,253045,249762,245442,241874,239164,236748,235112,234030,233087,232042,230946,229768,228522,227238,225889,224318,222606,220568,217945,214603,217254,219387,221100,222560,223879
NA,894,Zambia,TRUE,77713,79697,81810,84030,86362,88804,91113,93637,96243,98763,101129,103342,105404,107383,109431,111644,113985,116578,119267,121847,124205,126192,128124,129960,131677,133273,134689,135960,137022,137876,138550,138747,139089,139519,140003,140551,140546,140755,141216,141996,143112,144080,145246,146499,147698,149807,151516,153121,154495,155470,155964,155846,155336,154544,153636,152709,151649,150566,149471,148369,147256,150871,154683,158656,162728,166854
NA,716,Zimbabwe,TRUE,67184,70355,72927,75135,77409,80012,82462,85279,88449,91879,95508,99098,102785,106235,109805,113544,117522,121707,126034,130446,134901,139507,144346,149355,154420,159404,164199,169031,173617,177582,180695,182375,183435,184071,184619,185299,184907,184699,184700,184921,185378,184717,184500,184742,185490,186637,187388,188369,189596,191107,192906,195025,197112,199120,200983,202557,203438,204014,203803,202142,198733,200755,201572,201561,201366,201399
