"Country letter code","In union","ISO code","Country","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"",TRUE,480,"Mauritius",18460.9488,18447.5616,18457.602,18676.4909,19207.9494,20017.3963,21013.4754,22133.3517,23405.293,24810.7824,26354.6931,28199.5568,30179.1206,31871.4202,33195.903,34140.438,34826.1626,35570.5344,36355.1845,37174.2483,38098.3866,38944.5775,39808.4819,40792.2802,41855.9828,42850.88,43630.9504,43927.5605,43605.156,42770.4971,41595.6891,40309.7861,39046.2714,38151.2758,37794.1371,37940.3863,38515.0626,39493.7523,40727.2379,41961.5411,42995.0733,43633.1229,43651.2698,42981.4831,41725.7483,40146.9412,38499.9791,37093.9965,36152.7997,35804.3919,36092.8329,37044.116,38022.9749,39329.5594,40309.0827,40818.1031,40522.8237,40216.2934,39318.1121,38149.1714,37750.5618
"",TRUE,484,"Mexico",1117037.9022,1143454.7254,1200997.2519,1260236.1259,1313548.4551,1359761.4973,1399896.4587,1435939.7794,1474976.0995,1517402.6629,1560857.9254,1615564.4918,1680453.1316,1753258.8876,1830115.6906,1907172.631,1976003.8147,2040110.1571,2100995.9417,2159669.1702,2212557.6638,2280553.8435,2359383.6695,2441562.3015,2522941.6211,2602382.1332,2676476.1568,2744117.6126,2807238.5113,2865958.6211,2916429.4837,2974664.3265,3033237.5195,3090961.9754,3144028.9292,3193118.9406,3230788.3135,3260195.0897,3283400.9536,3303379.6034,3321986.1529,3345352.318,3369475.3952,3397207.1034,3417100.5644,3439938.276,3466236.8804,3487577.6754,3503818.7644,3519451.6853,3542951.9322,3565863.3122,3590925.7585,3615631.6903,3637346.0336,3653807.6067,3661045.7451,3659475.7599,3654197.9254,3648041.5083,3640442.2321
"",TRUE,496,"Mongolia",31472.7308,33003.0864,34250.381,34868.5497,34845.7222,34391.9115,33837.6598,33607.5586,34008.4095,35192.7002,36550.4799,38113.7071,39887.8604,41903.0721,44152.0374,46884.0326,50226.8917,54055.52,58497.7515,63611.1115,68002.2094,72207.948,76058.4907,79360.2603,82139.7367,84099.2493,85323.7164,85883.8558,86328.0151,86511.1212,87127.1114,87898.4782,88548.1301,89364.0108,90358.0303,91254.4872,91949.4348,92321.3677,92332.6854,92072.6134,91744.6749,91425.1738,91887.0095,92562.5402,93333.0623,94880.3012,96975.8979,99503.2523,101661.8892,104282.4304,106655.0029,107320.3051,106472.6572,103940.3606,97774.1056,92013.7408,87079.777,82405.874,79029.8172,78528.1284,77088.7961
"",TRUE,498,"Republic of Moldova",128181.7278,128540.3346,126563.7882,122198.2134,115661.6364,107388.426,99321.4566,93817.7682,93735.2718,100831.6458,113831.6713,131225.5168,145675.9659,155288.6495,159770.3119,160760.4002,158409.015,158402.5969,160672.9355,164245.5127,168248.3724,172103.4654,173404.5756,171037.8145,164962.5827,155372.1327,144892.0344,135759.9006,128058.5515,121644.507,117830.9866,117702.2728,117934.8591,118894.1366,120183.3103,120677.831,120113.513,118302.59,115947.82,113617.894,111500.774,109598.279,107722.515,106217.0324,105207.8715,105069.934,105736.4771,107099.404,107639.9133,106664.5623,104391.6739,101130.2369,96534.0775,116976.7667,108801.2897,101728.4536,95586.6354,90894.2286,85866.9306,80689.811,76110.0246
"",TRUE,499,"Montenegro",18445.886,18319.1161,17794.6708,16941.1448,15956.5075,15101.245,14622.8189,14724.4085,15321.7899,16242.1739,17281.5133,18226.2094,18958.8512,19510.2652,19855.0737,20031.5788,20106.4499,20122.4279,20146.0709,20174.7537,20179.0904,20139.3485,20058.553,20049.7193,19950.4738,19793.1113,19513.8115,19223.1396,18860.4924,18388.0751,18002.5376,17696.4144,17415.3521,17318.477,17330.7769,17417.8123,17620.0937,17734.9857,17731.01,17723.2947,17671.1109,17634.0114,17643.8129,17729.481,17691.64,17531.6871,17269.6549,16965.2091,16556.9923,15968.618,15493.3198,14988.0874,14681.8173,14478.6985,14368.1083,14327.4927,14450.4164,14420.0063,14178.3735,14015.3512,13750.4237
"",TRUE,500,"Montserrat",104.5653,100.9596,101.4747,104.0502,110.2314,121.0485,133.4109,146.8035,156.5904,165.8622,172.5585,176.988,184.4901,191.4609,194.826,196.6464,198.462,199.251,200.5479,201.3315,201.6036,205.434,202.6521,199.3689,191.0259,182.196,171.3645,161.568,145.2384,133.4805,117.2223,97.9875,87.8325,85.221,82.1148,83.0166,81.918,82.3185,84.711,83.1159,78.0447,79.9365,76.3928,75.8769,77.8896,84.4238,81.08,85.7506,36.4993,48.1674,54.4117,48.5946,46.8178,44.5351,43.2783,47.7343,56.4622,63.2463,70.7049,78.327,82.3326
"",TRUE,504,"Morocco",427731.1192,431094.944,430296.489,428084.8611,426383.7683,426218.8039,427298.0135,429308.1372,432148.6375,438266.4799,457946.446,481707.0945,506829.1918,534651.4913,561081.9399,576604.6762,590772.3424,604065.591,617389.5398,630892.8259,644496.9201,658267.2961,670161.5846,682483.4899,691834.4985,700185.671,712441.836,724228.3675,733542.4033,741890.6586,748259.1369,752993.8227,756646.4871,761232.3513,766332.376,789513.5022,812924.7196,834955.4483,855287.1741,873962.6983,891550.8753,909215.6188,927461.9822,946477.9285,965454.4761,983996.9436,1000277.6922,1015247.9064,1024666.689,1027607.3377,1027188.5506,1030410.5558,1031470.3854,1034864.7325,1039081.0146,1040207.422,1036264.6781,1030580.9772,1026907.3836,1024440.6595,1022218.0527
"",TRUE,508,"Mozambique",243408.5442,247540.2066,250098.354,253817.8848,258169.4082,262860.6384,267899.3352,273437.2458,282153.2256,295483.6998,309914.3412,317480.7898,328628.7269,339313.0504,348162.6261,357898.5822,368752.137,376946.2461,375039.2984,376232.7677,379073.2228,383245.4334,385696.6602,386513.74,393648.0041,408818.5615,412576.4697,418277.2161,422681.1555,430474.1851,441861.4691,456542.9555,473391.2413,491443.2189,509103.1227,526100.7427,541075.9423,554550.059,564778.8944,572038.1937,577998.3189,586252.4932,594797.0342,606307.9807,621557.4538,640521.0369,660747.208,686492.8314,711638.9365,736295.5393,760787.1101,786308.1188,809356.2977,832493.7509,856881.7165,881443.0324,906684.1216,933579.0093,963908.9878,994857.5983,1026903.4089
"",TRUE,512,"Oman",18189.3972,18595.1974,19006.5062,19440.7675,19936.5415,21014.3909,22113.3566,23346.3649,24537.1406,25164.2029,25719.6534,26663.4602,27808.3309,29258.9289,31455.9422,33821.8859,35234.8418,36624.8452,38007.5038,39397.5072,40809.545,42255.5525,43724.5125,45219.1793,46389.1873,47085.5905,47920.2342,48920.1772,50110.7172,51461.7739,52989.4126,54720.3726,56746.7013,59181.4428,61847.7469,64409.8188,67396.1895,70689.1392,74261.1874,78010.1181,81842.3726,88697.3579,95441.9627,102507.8581,108932.8215,115590.1994,122633.5253,127352.526,130568.7775,132665.4654,132378.3902,129237.6441,125285.1217,123413.279,120782.7647,118839.3335,115576.9276,113109.5121,108807.377,104789.5334,100718.3919
"",TRUE,516,"Namibia",17076.3803,17533.2014,18057.8695,18639.9494,19230.1648,19870.3766,20533.1354,20945.5627,21327.5763,20668.4839,21010.7097,20803.2147,20330.4499,20708.5841,21105.2458,21326.8675,21656.1311,22120.4456,22696.2898,23644.3391,27638.9971,28748.3247,29819.815,30971.7068,32161.0171,33357.1759,34490.8634,35479.3036,36287.6267,36890.6745,37300.2648,37738.9294,38073.5153,38280.4272,38254.7991,38217.6341,38198.1539,38249.0572,38354.512,38514.8993,38494.0221,38521.7536,38486.6089,38375.568,38461.1861,38974.3054,39647.5573,40641.378,42048.3286,43604.2291,45381.1966,48109.3073,50686.9766,52938.5879,54784.8567,56094.8909,56155.1077,55779.9862,55525.2144,55604.3658,56034.3733
"",TRUE,520,"Nauru",172.843,170.362,162.919,153.822,143.071,133.974,126.531,124.05,129.839,125.704,127.358,132.32,136.455,130.666,166.227,195.172,223.29,254.716,280.353,299.374,315.087,323.357,332.454,338.243,339.07,344.032,341.551,339.07,329.146,320.049,306.817,299.374,286.969,286.142,278.699,276.218,279.526,288.623,287.7855,291.8722,303.2976,308.9189,317.749,340.3163,358.6763,370.4446,386.1403,396.0998,397.9809,403.0125,388.9373,376.519,368.894,355.8035,340.4369,339.9767,331.7298,325.8455,323.0697,314.9174,302.9826
"",TRUE,524,"Nepal",364188.8103,374147.5619,385064.8785,397464.8236,410416.8597,423097.9831,430399.296,437200.6103,447049.2723,459808.5293,470756.7802,483988.0606,496568.4303,506953.8404,515255.3241,525365.8278,533941.1626,541217.1951,547045.1385,553226.6372,560972.9369,572511.4092,587305.2902,608409.0778,624432.0869,642808.094,658449.7041,673924.8755,689745.67,706475.1677,722076.586,737151.76,752836.6873,767962.9924,780329.7347,794002.7218,807589.912,821507.3938,836782.0048,855174.6371,873668.6387,892407.3574,910604.6557,930421.6671,951634.2519,976930.0272,1006074.481,1039433.3105,1072933.0197,1106771.1416,1140501.8153,1193277.6412,1247345.5814,1287916.6994,1332900.9744,1375685.8046,1413613.6588,1443565.2569,1463409.4992,1472457.9992,1476281.2793
"",TRUE,528,"Netherlands",352698.9561,359116.6158,362371.4986,368974.179,378810.6086,391315.9942,397404.1397,437822.2378,470860.0568,490242.0675,501902.5099,515758.3884,497992.0216,486208.9354,480573.9432,479056.4452,480622.8509,483670.8545,485659.4544,489598.0696,495310.9643,499780.6071,506067.1095,511659.5768,516911.3529,521176.0662,522826.719,520045.2134,516227.1803,511728.9632,509884.4926,508001.464,503414.6137,494575.6559,477933.5674,453712.1123,428595.7013,407064.3731,389927.9558,381011.992,375538.0701,375851.1919,375642.3413,374109.704,371471.3533,370875.6258,369771.5375,371407.6165,375108.2389,379601.3731,383518.5211,388102.2004,391151.6857,392940.4194,393874.2296,393968.0096,390523.3523,386403.9748,384007.1641,384017.9701,384720.9362
"",TRUE,531,"Curaçao",2925.4473,2942.3574,2988.0773,3063.2333,3172.8358,3304.3588,3443.3974,3556.1314,3640.0556,3685.1492,3705.1908,3720.8483,3744.0214,3792.2465,3869.9077,3965.1053,4072.8289,4181.1788,4293.2865,4393.4945,4484.308,4546.3117,4574.4952,4560.7166,4519.3808,4437.9618,4332.1171,4206.8571,4066.5659,3902.4753,3717.7168,3512.2904,3294.9643,3135.2578,3020.6449,2924.1947,2937.9733,2983.0669,3029.4131,3069.4963,3100.185,3120.8529,3168.4348,3172.7446,3189.6416,3205.9254,3205.6892,3180.4761,3151.1841,3900.4332,3677.2072,3814.2589,4014.235,4265.9926,4543.2572,4792.6363,4975.8467,5040.9955,5005.5111,4897.6159,4760.4613
"",TRUE,533,"Aruba",1453.3557,1485.9835,1516.4834,1521.4485,1546.9833,1568.9716,1593.7971,1617.204,1666.1457,1722.8897,1772.5407,1825.7382,1851.0226,1903.0483,1976.3747,2064.3209,2156.2771,2249.4061,2336.2277,2374.6564,2335.8203,2208.2329,2001.7582,2030.1557,2091.4246,2134.8757,2195.1855,2237.9153,2278.4538,2345.357,2385.6803,2394.5412,2444.105,2430.7063,2342.1821,2267.7863,2164.4533,2065.4494,2011.5648,1987.4051,1978.0711,1915.3802,1884.9729,1857.9379,1839.1478,1818.6589,1804.6395,1800.2407,1812.8856,1834.9531,1865.9097,1850.2793,1843.7035,1833.8799,1819.1706,1789.8634,1746.3069,1690.3946,1636.4443,1595.7551,1575.53
"",TRUE,540,"New Caledonia",1747.6485,1834.2505,1924.377,2010.979,2097.581,2187.7075,2264.2395,2311.5685,2368.464,2423.3455,2475.206,2517.5,2553.2485,2582.4515,2615.179,2642.8715,2689.697,2748.6065,2816.579,2913.7545,3062.287,3227.435,3408.1915,3594.99,3781.285,3968.0835,4143.805,4196.6654,4222.2686,4219.7812,4190.8869,4166.0316,4126.8778,4092.6267,4049.0788,4003.3587,3987.1026,3887.1995,3763.7563,3637.9243,3520.0594,3408.9276,3315.1557,3246.1299,3208.7514,3168.5366,3081.5917,2988.9974,2891.4938,2790.5569,2720.512,2650.4111,2572.0788,2520.1644,2471.3619,2408.9323,2349.3021,2300.8223,2269.751,2281.6621,2357.5399
"",TRUE,548,"Vanuatu",2208.4158,2287.3818,2363.7156,2435.6624,2501.4674,2563.7628,2622.5486,2677.8248,2734.8558,2734.8558,2620.9696,2759.5332,2927.0131,3124.4988,3324.672,3539.1171,3754.5459,3970.064,4174.9074,4374.3848,4556.3009,4709.6075,4863.0596,5016.6573,5169.4999,5322.4872,5473.816,5621.6795,5777.805,5927.7573,6075.1408,6222.663,6354.0476,6462.034,6552.924,6627.5985,6693.2817,6742.7096,6774.9518,6858.0287,7088.2293,7328.636,7621.0572,7979.202,8352.9502,8642.2975,8972.5185,9361.5633,9781.8443,10207.5797,10630.243,11041.3254,11406.1103,11722.5855,11971.6833,12128.254,12207.8027,12192.7245,12119.23,12002.7629,11875.3846
"",TRUE,554,"New Zealand",58818.641,61503.8235,64459.402,67281.2847,70130.207,72659.9118,74489.5914,76790.9618,80418.0237,84493.4923,87919.2594,89591.9591,90030.6015,90963.4677,92277.1416,93745.5421,94606.3027,95629.9666,97615.3974,99772.3851,102085.9408,105813.6802,108735.4793,111207.9712,112983.0694,113839.3981,114089.6322,113853.9804,113109.5799,112139.3542,111496.587,111451.4446,112206.4493,113394.8598,113776.6263,112840.2812,110523.4302,107420.0889,104481.535,102440.0302,101510.8003,101199.3364,101192.4828,101623.0816,102882.4961,105506.7277,108738.6779,112609.9617,117455.8387,123371.8139,130074.411,134747.4134,139063.6607,140583.8205,140303.9415,138769.1742,136164.3595,133200.9919,130560.7328,128412.3425,126990.5258
"",TRUE,558,"Nicaragua",51797.5872,53034.882,54172.5201,55139.4397,56322.0639,57572.1563,58942.0908,60405.9357,62346.9835,65051.3989,68434.7301,72784.5959,77102.9263,80956.9482,84115.9665,86561.7113,88197.3181,89938.7583,91835.3263,93909.038,96130.3974,98458.6781,100941.9695,103504.6374,106217.5189,108995.4558,111921.1705,114970.251,118255.5767,121628.9874,125279.6005,129152.4124,133219.0128,137237.3157,141346.588,145359.1111,149231.6941,153040.4923,156822.6697,160437.7511,164090.8074,167645.2188,171161.457,174753.1319,178190.4173,181473.7153,184712.0498,187855.1853,190959.3337,194431.5571,197994.6012,202060.4651,206253.6439,210234.3221,213690.7462,216515.3752,218712.0756,220137.493,220674.3374,220543.4212,220169.8038
"",TRUE,562,"Niger",134451.7908,139245.1751,144195.0365,149465.2593,155065.1025,160901.9761,166806.4404,172212.7705,176578.2254,177591.9986,177591.099,178752.644,180444.6181,183463.4993,189753.3796,197171.176,203906.0647,210961.0166,218178.5669,225802.5186,233828.62,242117.011,250531.8742,259105.6799,267826.6408,276746.2935,285854.8532,294268.2059,302154.7059,310110.2764,317596.496,325513.8665,333560.5282,341886.7998,350955.3779,361023.4093,372126.9048,384328.8905,397820.4202,413148.2675,429939.3967,447858.5307,466360.375,485900.0838,503140.4804,520751.1579,538613.6457,555864.8464,573110.4775,591217.4358,609344.5993,630737.6104,654919.3709,681463.8139,711297.5179,743800.9462,779036.4495,816661.6914,855802.9198,896092.2708,937187.1732
"",TRUE,566,"Nigeria",1718023.626,1755325.572,1789047.381,1824519.543,1862784.231,1907605.326,1956804.696,2005617.438,2053295.178,2085013.029,2096643.45,2142300.006,2186538.288,2236770.261,2285278.677,2373333.204,2432962.917,2492850.063,2556491.52,2622491.982,2690030.343,2751647.015,2810530.9693,2874652.465,2939461.307,3006759.2675,3071047.644,3136060.1428,3201365.9817,3270654.249,3345344.6453,3429203.0868,3526912.468,3635792.3933,3753845.4587,3887296.6785,4027894.8783,4167636.3915,4312371.6,4464627.4639,4606366.4966,4741172.2839,4869868.1984,4987206.4755,5093770.3698,5183226.7238,5255821.496,5322346.6248,5386645.379,5439775.8449,5511360.0954,5601613.2156,5703873.786,5823409.8522,5958284.8025,6098753.9178,6250815.3552,6406035.9875,6557991.9294,6705257.2457,6871372.2372
"",TRUE,578,"Norway",89376.231,91294.3238,92152.4024,95172.4031,98906.1437,104573.5441,111032.6821,120847.9834,127160.2493,130715.1678,131089.6043,130237.2779,126078.6567,124172.3288,123551.6698,123592.4543,124039.7764,125711.6716,126094.7713,126147.4897,125772.8338,124900.3273,123906.0624,123628.8409,123974.6983,124879.1695,126086.7671,127470.1875,128916.6002,130258.6798,131572.1722,131203.6322,130883.9485,130448.0223,128129.5287,125537.329,122889.6886,119113.916,115568.2931,113980.4929,112609.0722,112348.633,112925.7106,114557.3185,115464.3996,116291.7131,116796.6273,117495.8788,118352.7579,120262.5498,122502.9734,124157.3516,124927.2305,125498.5164,124893.1263,123823.178,122215.4237,121310.2948,120447.7664,119739.8911,119570.928
"",TRUE,583,"Micronesia (Fed. States of)",1121.3875,1141.905,1146.8575,1152.5175,1158.1775,1165.2525,1190.7225,1218.315,1245.9075,1275.6225,1305.3375,1394.4825,1487.165,1586.9225,1685.9725,1791.39,1849.405,1915.91,1990.1975,2035.4775,2082.88,2126.0375,2167.78,2296.545,2379.3225,2402.2184,2393.2801,2394.9512,2403.691,2423.7366,2453.6684,2472.2833,2488.7716,2527.1489,2554.9187,2562.2027,2565.2482,2553.4714,2495.1265,2419.8713,2365.8057,2376.6415,2407.2158,2439.1881,2471.8531,2448.1292,2427.2322,2383.0968,2357.9937,2339.2373,2385.9628,2474.2003,2617.2974,2807.4828,2974.3804,3092.6819,3219.3766,3282.7441,3362.2555,3471.9573,3526.8069
"",TRUE,584,"Marshall Islands",440.201,442.039,432.849,432.849,451.229,492.584,533.939,582.646,636.867,693.845,751.742,802.287,846.399,890.511,931.866,971.383,1034.794,1090.853,1142.317,1189.186,1219.513,1243.407,1270.058,1298.547,1327.955,1362.877,1383.095,1401.475,1423.531,1450.182,1480.509,1517.269,1539.325,1556.786,1572.409,1578.842,1595.384,1626.63,1640.9484,1653.1689,1693.3386,1727.5981,1755.9812,1785.743,1798.8899,1779.498,1743.9734,1719.1181,1680.9601,1636.7047,1582.9436,1496.2948,1365.101,1249.6117,1137.6233,1052.2017,993.8152,977.2585,1002.6762,1056.7937,1114.1734
"",TRUE,585,"Palau",187.4502,197.4784,202.8782,206.7352,207.5066,211.3636,219.849,223.706,220.6204,228.3344,232.1914,241.8032,260.337,286.064,306.106,327.2568,341.403,365.456,380.3886,394.2956,403.6486,420.5136,432.14,444.1844,454.5744,467.4176,489.3616,522.144,553.5722,586.9328,614.3826,600.1632,569.595,538.8816,513.0224,488.8052,464.9724,447.564,427.427,407.6124,388.7056,371.2672,353.541,344.0476,332.9964,320.9976,317.1044,308.7084,303.4663,294.9153,286.2988,277.0835,271.9523,264.6069,262.2991,264.4666,272.6497,281.7048,292.7038,302.0578,310.8209
"",TRUE,586,"Pakistan",1553816.3043,1597646.2567,1641922.9957,1690794.7199,1744590.4437,1801777.2591,1857587.2614,1913092.5515,1968828.7125,2018388.3759,2081185.2607,2179311.9361,2291753.1643,2395494.5007,2491499.9398,2581940.1586,2734527.5338,2881572.2591,3034407.6898,3175714.7493,3309032.7786,3436956.4665,3556340.2148,3582357.6351,3673376.6923,3737296.3151,3826156.5512,3901039.2433,3975837.723,4050725.8107,4126445.1926,4259938.273,4372942.5011,4429588.7039,4515153.4944,4618273.9843,4722614.0685,4835942.454,4957297.7669,5091271.6782,5252123.0913,5426263.8768,5605731.3811,5763858.1015,5915482.1791,6052070.9215,6208970.8091,6351312.5496,6514219.312,6683264.9921,6863577.2091,7072437.0873,7275797.2999,7483582.3588,7655277.8676,7823670.2221,7984759.7662,8146145.5756,8302218.9346,8493225.2091,8683553.6741
"",TRUE,591,"Panama",33751.5512,34805.9515,35886.2465,36992.9957,38136.8273,39335.2275,40573.8868,41856.3276,43176.0542,44470.7105,45975.8004,47512.1448,49115.9747,50823.1734,52700.3122,54470.4798,56348.3253,58274.3877,60249.7484,62260.5159,64386.9378,66628.8408,69026.8806,71539.0933,74151.9896,76715.8492,79159.6146,81489.9404,83607.3387,85487.0242,87204.936,89330.8129,91346.5938,93253.8893,94961.2919,96530.2774,97946.6133,99151.843,100265.0053,101442.9393,102763.2253,104308.3084,106186.8365,108352.6507,110826.2442,113285.4978,115626.0759,117842.9077,119861.5458,121597.2024,123339.5739,124818.0657,125821.6586,126905.2044,127875.6794,128660.9914,129382.9446,130428.1039,131432.0104,132404.5219,133294.6127
"",TRUE,598,"Papua New Guinea",80136.4487,81723.1338,83480.32,84535.0044,85521.6747,86447.7845,87293.7681,87908.6901,88097.8252,88201.2439,88955.9209,89461.0494,90661.6136,92194.8317,93832.3121,94796.8972,96266.3308,98349.4803,101298.518,105066.8059,109817.6636,115570.2367,122641.7503,130288.4757,137857.4322,145427.4461,152688.0811,159686.9532,166178.2738,172347.6166,178296.9657,184157.7088,189876.6916,196176.2311,202755.8839,209517.0488,216422.002,222933.6522,229192.6399,235549.6071,241977.1551,248526.9978,254957.4499,261616.9536,268843.5189,276518.5884,284620.7902,292840.9413,300922.7098,308291.1925,315069.6783,320438.5001,324836.7819,328156.4774,331099.9987,333566.1376,335805.9312,338307.8225,340872.2585,343412.3063,346377.9961
"",TRUE,600,"Paraguay",45732.7848,46879.849,48652.0288,50974.9567,53559.452,56329.5507,58867.0746,60853.0706,62523.8036,64572.5596,66953.0638,69472.3727,72240.4603,75212.8555,78014.1679,80802.5023,83933.5546,87309.7367,90908.6705,94684.5553,98635.5794,102763.7161,107083.0279,111577.3267,116148.1589,120491.2714,124459.205,127785.7252,130320.4551,132124.9371,133345.6201,133990.9895,133783.107,133084.016,133389.5621,134045.1616,135052.4821,136515.1381,138558.99,140965.1621,144218.758,148677.3925,154333.8168,160348.4668,166888.7492,173333.5827,179494.4007,184850.6324,189976.439,194682.7716,198762.7191,202579.4578,206039.1836,208536.074,210482.0633,212106.2083,213168.9808,213704.4416,213748.9585,213227.7766,212113.1116
"",TRUE,604,"Peru",321147.2248,327202.5304,333477.1248,338308.5472,344872.7352,352887.1174,363202.7608,375393.288,390585.2141,407328.1946,425161.6502,443120.2787,460067.496,476143.5341,492236.5005,507674.2803,523171.1722,538196.384,552985.888,568001.5315,582665.7533,597124.5594,609750.0072,622465.5526,634549.2323,646587.0029,658466.5061,671306.1488,685949.7269,701533.6134,716590.921,730430.1763,743428.0392,754022.5843,762529.152,769007.7501,772456.8677,773079.84,774496.4808,779880.4678,785307.6697,791894.5848,799871.3508,809556.89,821039.2698,834672.3272,851054.5558,870420.4112,891426.7594,922475.7784,942957.7664,958875.3535,972358.3516,977545.0195,980386.917,981588.6093,980810.2453,978389.2973,975430.8473,971786.8056,968180.3001
"",TRUE,608,"Philippines",913125.9048,931973.4996,953547.2674,973930.1952,992528.5642,1008828.612,1034690.2544,1070491.1578,1111810.754,1159598.3126,1214368.4466,1273606.7476,1336791.4732,1402425.2014,1467296.7104,1529561.6606,1586845.3212,1637891.9693,1686026.095,1733126.0874,1782008.9521,1841015.0271,1898257.7223,1948847.3524,1995532.1518,2040289.0154,2089259.0378,2143791.5352,2197360.6566,2249828.4174,2300227.1735,2355777.0984,2413728.8005,2464405.4857,2501062.12,2525836.5409,2552303.4226,2594316.0883,2652905.532,2726768.8792,2795713.8278,2856928.8843,2905547.1324,2945873.9986,2972616.2693,2995006.3533,3034280.9116,3085920.614,3142803.2179,3215203.5404,3289625.637,3365799.3728,3448280.8252,3529942.5527,3593803.991,3649567.4427,3699054.4722,3728894.2563,3753144.8509,3766396.0745,3786576.2032
"",TRUE,616,"Poland",943886.2032,930058.3818,901818.4404,872132.0778,844967.8362,822792.2718,804327.3942,861855.1944,945870.0402,1046276.8115,1134328.1165,1242663.2695,1294023.604,1333386.1227,1354926.0804,1385554.9433,1401513.6599,1406334.4266,1400950.3889,1394095.9393,1369081.7601,1325619.9941,1267696.8253,1204753.415,1145437.3622,1092765.0872,1047049.8829,1014424.5179,988383.1107,968352.0061,957978.6781,972796.4365,985034.3805,1002838.5448,1026834.2685,1055414.2668,1084906.1067,1115310.6424,1136386.0537,1151086.2493,1164510.5328,1170836.9576,1163887.024,1167618.0802,1175878.9024,1171890.37,1159973.8526,1141968.2111,1105492.562,1058676.2251,1013337.1269,973498.7285,942092.5416,1070528.3949,1005962.0363,950021.0552,894841.1534,850565.0511,815125.9064,782368.7586,750817.3884
"",TRUE,620,"Portugal",265432.3717,256174.3754,249130.2674,249340.9847,249512.8143,253923.408,259101.8086,268045.0856,274548.3826,283761.1607,288720.7047,291187.8156,294598.8053,297755.5875,296658.5306,297919.7707,299599.7613,299764.8185,301439.8636,303515.9063,304118.504,303792.1477,303728.0554,303099.6044,304181.6361,306898.8867,307474.862,307435.1088,306525.3883,305070.5456,302405.3327,299792.2282,301047.8936,303476.059,305617.8678,309118.2776,312001.536,313236.0738,312012.8711,306249.2627,296559.9622,285653.4067,271386.6122,257529.1594,245792.1146,235480.5421,222879.527,211502.2971,201274.7701,194013.4823,188622.9409,186681.4527,184959.5914,183182.9636,181478.399,179011.6785,176464.3683,174522.1589,174001.3739,173982.0851,176805.0595
"",TRUE,624,"Guinea-Bissau",16034.76,15524.964,14184.324,13572.216,13080.06,14685.3,16593.948,18904.788,21594.006,24552.234,24940.314,25518.024,26133.66,26723.718,27248.508,27668.34,27961.164,28141.092,28203.714,28156.968,27999.972,27747.72,28077.0673,28502.9591,28921.3557,29160.1203,29222.2189,29298.5129,29499.1299,29951.3633,30737.2573,31851.0225,33215.5274,34744.0442,36357.4866,38021.9021,39709.6147,41212.3474,42555.4159,43488.0506,44511.1607,45630.1765,46774.0424,48032.4205,49574.4408,50885.6614,51949.3464,52849.368,53588.6086,54210.7004,54703.3843,54951.1468,55228.1142,55740.3213,56443.3445,57372.2131,58656.6022,60075.2752,61506.4484,62942.6284,64354.8089
"",TRUE,626,"Timor-Leste",19072.592,19696.901,20194.622,20584.935,20959.904,21294.595,21402.962,21457.625,21419.265,21173.761,21039.501,21018.403,21378.028,21758.751,22139.474,22514.443,22901.879,23336.306,23852.248,24473.68,25227.454,26065.62,26694.724,27301.771,27821.549,28121.716,28106.372,27786.066,27286.427,26804.05,26588.275,26816.517,27421.646,28205.149,28705.3218,28515.3096,27612.9751,26717.319,26200.1194,26247.5275,26798.9885,27498.589,28215.2391,29111.2364,30222.6928,31580.2915,33010.512,34361.5562,35614.1028,36691.6763,37573.559,38399.3106,39187.0838,39756.466,40368.2432,41032.3166,41736.0309,42496.8128,43326.1579,44252.3909,45234.9537
"",TRUE,630,"Puerto Rico",62334.9776,63874.4764,65758.3737,68124.6668,70804.8341,73148.3931,75844.6663,79096.9103,82337.2054,84768.2146,87772.6167,88776.3483,88498.5334,87593.9691,88139.5567,88043.3043,89146.3066,90830.3451,92174.939,92470.1837,92964.4244,93646.7349,93629.1206,93944.5966,94889.1672,95436.1289,95649.7879,95292.9127,94485.0398,92537.8894,90182.6598,87601.1683,86276.6372,84493.0733,82298.1528,79806.7172,77678.1898,75924.312,74212.2088,72438.838,70421.0427,68660.9671,66331.8414,63363.4392,59813.6603,55615.2193,51428.6773,47674.1224,44611.7611,43270.5337,42753.6226,42796.0094,42829.0612,43289.5861,43656.0453,43699.9745,43663.8204,43738.6131,43893.6391,44140.6376,44354.8318
