"iso.country","groupname","iso.group"
352,"UNICEF Regions: Europe and Central Asia",2029
372,"UNICEF Regions: Europe and Central Asia",2029
380,"UNICEF Regions: Europe and Central Asia",2029
398,"UNICEF Regions: Europe and Central Asia",2029
417,"UNICEF Regions: Europe and Central Asia",2029
428,"UNICEF Regions: Europe and Central Asia",2029
438,"UNICEF Regions: Europe and Central Asia",2029
440,"UNICEF Regions: Europe and Central Asia",2029
442,"UNICEF Regions: Europe and Central Asia",2029
470,"UNICEF Regions: Europe and Central Asia",2029
492,"UNICEF Regions: Europe and Central Asia",2029
498,"UNICEF Regions: Europe and Central Asia",2029
499,"UNICEF Regions: Europe and Central Asia",2029
528,"UNICEF Regions: Europe and Central Asia",2029
578,"UNICEF Regions: Europe and Central Asia",2029
616,"UNICEF Regions: Europe and Central Asia",2029
620,"UNICEF Regions: Europe and Central Asia",2029
642,"UNICEF Regions: Europe and Central Asia",2029
643,"UNICEF Regions: Europe and Central Asia",2029
674,"UNICEF Regions: Europe and Central Asia",2029
688,"UNICEF Regions: Europe and Central Asia",2029
703,"UNICEF Regions: Europe and Central Asia",2029
705,"UNICEF Regions: Europe and Central Asia",2029
724,"UNICEF Regions: Europe and Central Asia",2029
752,"UNICEF Regions: Europe and Central Asia",2029
756,"UNICEF Regions: Europe and Central Asia",2029
762,"UNICEF Regions: Europe and Central Asia",2029
792,"UNICEF Regions: Europe and Central Asia",2029
795,"UNICEF Regions: Europe and Central Asia",2029
804,"UNICEF Regions: Europe and Central Asia",2029
807,"UNICEF Regions: Europe and Central Asia",2029
826,"UNICEF Regions: Europe and Central Asia",2029
860,"UNICEF Regions: Europe and Central Asia",2029
20,"UNICEF Regions: Western Europe",2030
40,"UNICEF Regions: Western Europe",2030
56,"UNICEF Regions: Western Europe",2030
196,"UNICEF Regions: Western Europe",2030
203,"UNICEF Regions: Western Europe",2030
208,"UNICEF Regions: Western Europe",2030
233,"UNICEF Regions: Western Europe",2030
246,"UNICEF Regions: Western Europe",2030
250,"UNICEF Regions: Western Europe",2030
276,"UNICEF Regions: Western Europe",2030
300,"UNICEF Regions: Western Europe",2030
336,"UNICEF Regions: Western Europe",2030
348,"UNICEF Regions: Western Europe",2030
352,"UNICEF Regions: Western Europe",2030
372,"UNICEF Regions: Western Europe",2030
380,"UNICEF Regions: Western Europe",2030
428,"UNICEF Regions: Western Europe",2030
438,"UNICEF Regions: Western Europe",2030
440,"UNICEF Regions: Western Europe",2030
442,"UNICEF Regions: Western Europe",2030
470,"UNICEF Regions: Western Europe",2030
492,"UNICEF Regions: Western Europe",2030
528,"UNICEF Regions: Western Europe",2030
578,"UNICEF Regions: Western Europe",2030
616,"UNICEF Regions: Western Europe",2030
620,"UNICEF Regions: Western Europe",2030
674,"UNICEF Regions: Western Europe",2030
703,"UNICEF Regions: Western Europe",2030
705,"UNICEF Regions: Western Europe",2030
724,"UNICEF Regions: Western Europe",2030
752,"UNICEF Regions: Western Europe",2030
756,"UNICEF Regions: Western Europe",2030
826,"UNICEF Regions: Western Europe",2030
28,"UNICEF Regions: Latin America and Caribbean",2031
32,"UNICEF Regions: Latin America and Caribbean",2031
44,"UNICEF Regions: Latin America and Caribbean",2031
52,"UNICEF Regions: Latin America and Caribbean",2031
68,"UNICEF Regions: Latin America and Caribbean",2031
76,"UNICEF Regions: Latin America and Caribbean",2031
84,"UNICEF Regions: Latin America and Caribbean",2031
92,"UNICEF Regions: Latin America and Caribbean",2031
