"Country letter code","In union","ISO code","Country","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"",TRUE,426,"Lesotho",29969.952,30393.396,31109.076,32174.928,33890.004,36233.004,37184.688,38107.5625,38484.9394,38684.4975,38642.6802,40220.9914,41892.8484,43595.6871,45300.0927,46900.6249,48877.9065,51792.4967,53000.9527,53928.807,54620.1216,55101.6346,55342.3114,55513.2303,55606.4345,55712.7641,55779.8768,55934.8829,55833.9967,55729.5442,55809.2898,56156.8619,56632.1038,57257.3523,57815.8778,58254.2027,58824.4198,60157.3894,60208.2636,61790.209,63399.0877,64715.739,65796.3046,67049.8242,68170.5637,69158.3224,70079.9667,70864.8363,71176.3607,71082.5369,70807.7925,70996.0732,71224.7602,71593.6087,71846.2847,71979.2485,71881.1756,71754.7809,71761.3527,72122.318,72349.2933
"",TRUE,428,"Latvia",68955.0888,65767.7176,63431.277,62830.9786,64168.6994,66772.5318,69321.5146,71485.0266,72813.6058,73058.1436,73987.5396,75457.8136,76706.4038,78211.7206,80119.2678,81026.5716,81881.3112,82689.581,82547.1244,81560.5934,78573.7701,74563.3414,70706.9995,67204.4661,64157.009,61902.6595,60592.8269,59342.3624,58100.3809,56560.9001,54835.6032,52743.8274,50362.7268,48076.8221,46031.3329,44077.1391,42417.2349,41053.6611,40151.7699,39960.356,39643.9307,38898.8928,38602.1015,37903.4563,36062.113,34233.6596,33053.9738,31104.1456,29181.7799,27111.4709,24965.1205,22271.0842,19828.6938,17570.1377,16208.4821,15720.0027,15773.9128,15980.1278,16318.3162,16708.3071,16530.3107
"",TRUE,430,"Liberia",49549.484,50804.556,51820.854,52643.202,53025.93,52244.3318,52483.7894,52834.0759,53519.2714,54541.9735,56377.7116,57162.9555,57741.2141,58194.6098,58817.1055,59583.9951,60505.9597,61566.7361,62953.8516,64719.7036,66923.4663,49653.1814,53615.3473,57331.9922,60025.8113,59265.372,63268.0522,64594.1918,75216.2732,80743.273,84942.8267,88061.6065,91338.2773,93737.2801,93483.0171,96056.2985,101044.3872,105121.9947,107267.383,109040.4101,108557.091,108250.5385,113676.6834,111839.0931,109607.2157,107901.5435,106774.3042,105116.3884,103825.2099,102915.004,102557.4545,103081.4482,104038.3167,105932.2657,108377.3283,111310.279,114439.4543,117698.6161,120931.9358,124130.9223,127478.2102
"",TRUE,434,"Libya",47795.4688,47961.8634,48157.4362,48521.7694,49904.1852,51304.7388,52590.9454,53867.6888,55403.093,57502.3462,59455.7084,62207.1338,65917.4968,70727.9568,76608.547,82964.3777,90110.6407,97960.4896,106615.3303,116267.9706,126835.534,137046.5115,145721.9697,152170.9219,156082.0496,157443.5201,157300.8095,156783.2423,156577.0977,158291.1022,161417.0947,171800.8143,183538.4136,195370.4499,206528.6522,217994.1631,227581.6702,230156.8376,232154.2499,231945.7534,231099.1822,230699.9005,170522.1609,167295.6391,166932.9485,164447.2459,161577.3497,159704.6911,159016.256,159152.5136,160159.9587,162358.5503,165582.5607,169413.1199,173334.2148,176834.4405,179901.1076,182732.9539,185510.2024,188501.9072,191882.9068
"",TRUE,438,"Liechtenstein",598,604.2818,633.9421,658.3864,686.0582,679.9708,701.1285,693.743,708.3988,705.5509,726.0203,755.5387,781.7995,767.2832,779.2926,793.2325,798.1146,797.8249,818.8459,848.889,874.3928,877.3003,876.9813,881.1745,902.118,896.6365,894.3783,892.7651,877.6408,855.4522,828.7787,827.1909,795.4068,757.8654,715.857,696.3417,680.0483,683.6476,693.0138,689.556,700.1941,693.4989,700.1832,704.8731,710.127,705.7234,715.2956,712.0295,708.6991,729.4721,720.2668,714.8181,723.244,725.2451,714.5385,737.8171,727.5992,710.4381,695.148,678.5966,668.2774
"",TRUE,440,"Lithuania",94297.0275,93723.8148,91002.4305,88676.5551,89289.8691,92709.4878,94468.4409,97115.913,99551.0841,100131.3735,100722.6711,102380.9778,105005.6472,108682.386,114146.3847,118780.0506,122981.2515,126606.0945,127839.0129,126628.1109,123126.7315,118421.293,113891.5223,110085.7868,106818.4989,103659.036,101311.7158,98992.7161,96370.0706,93300.9749,90194.0694,86796.0043,82948.6028,79250.4972,75967.4349,72818.1819,69676.2499,66887.8214,64433.6382,62647.3278,60970.2657,59844.16,58831.7328,58093.2781,56378.7248,54845.1391,53605.3771,52311.7379,51074.0487,49401.1845,46985.1415,44199.4236,41374.7257,38232.6468,36027.6907,34600.0433,32927.6685,31245.6773,29695.1173,28554.3666,27469.5106
"",TRUE,442,"Luxembourg",9060.5398,8808.9743,9071.2468,9242.9166,9403.9683,9621.5396,9918.4958,10056.9162,10299.3711,10566.0274,10614.6014,10669.4535,10815.9826,10792.933,10789.2691,10699.7867,10713.6938,10755.3024,10770.129,10693.8044,10566.5504,10545.2484,10467.0173,10380.7314,10166.614,10021.313,9784.8046,9626.0694,9425.5765,9071.873,8794.671,8804.9676,8503.797,8206.1874,8147.4297,7961.6548,8015.4915,8085.4037,8228.6932,8299.766,8306.7733,8253.2556,8428.9896,8399.377,8540.631,8669.6265,8791.8745,8970.9402,9147.3573,9247.2714,9422.0971,9386.2381,9322.6372,9093.9161,8808.916,8571.4398,8405.4423,8274.6508,8126.6436,8095.8697,8098.964
"",TRUE,446,"China, Macao SAR",2880.2555,2942.6606,3184.6046,3570.0766,4075.4646,4657.5546,5275.318,5872.2729,6379.8366,6759.2411,7002.8422,7148.6166,7674.8154,8349.9915,9027.8661,9605.8811,10065.0191,10438.8835,10825.6136,11230.0507,11515.4234,11700.1191,11542.6165,10935.6388,10389.2902,10157.8022,10064.5712,10021.5539,9886.307,9580.5243,9228.4462,8908.4422,8721.7487,8584.5935,8588.6695,8799.9756,9025.8009,9062.5636,9381.3166,9723.8388,10074.6401,10748.4198,11265.8057,11211.4041,10998.2306,10610.5388,9912.7035,9207.9712,8579.2294,7958.4396,7390.8518,6949.4075,6498.8904,6218.275,6016.4939,5846.0844,5655.272,5407.0356,5102.303,4777.2732,4475.2632
"",TRUE,450,"Madagascar",157196.5038,160379.0874,164271.9708,168869.6478,175435.398,189697.2426,204596.3617,219769.5556,235183.1505,249583.9678,257379.983,265610.6055,274242.0265,283186.018,292321.0465,301476.8203,310659.7106,319828.8105,329077.9062,338455.5233,348252.258,358515.9876,370085.5392,382990.4735,397757.6508,414143.9239,432545.6551,453065.0518,473815.946,493737.2857,512417.9574,529386.8927,543950.0033,557939.1526,572000.6518,586039.7556,599509.0704,612266.6916,625442.366,633890.1235,643801.4143,656137.0991,670588.996,688117.7527,708273.6721,730323.627,754383.8016,780134.9105,805348.4974,830610.8835,856322.9042,881916.6527,906790.7723,930256.9411,950439.7791,967236.6161,979230.6785,989769.2632,998715.8264,1008891.6492,1020294.956
"",TRUE,454,"Malawi",158013.2495,162840.7058,167870.4849,172533.3396,174297.663,177045.3095,174963.7851,173360.6341,173426.6462,175502.1695,177010.1602,184290.3518,192667.8874,202214.7802,212920.7426,225252.1458,238417.7019,252237.3779,268302.0252,290191.9065,310992.3164,327524.9027,340835.139,353190.6689,352564.082,342352.5978,344801.1369,346747.9426,349030.8968,353040.5541,353792.3151,359187.0798,368843.2473,382398.8279,399278.9757,419513.8196,442886.0317,467426.3459,492469.1736,518605.3768,540108.79,552818.6016,560508.6163,563489.7422,567336.0326,570316.5797,573097.9633,577597.1756,584946.679,591201.8541,599615.689,610311.0213,622235.3816,636062.0911,652431.8573,671154.7257,689490.5908,709791.0597,731191.0435,753945.218,777686.3873
"",TRUE,458,"Malaysia",277747.9959,280333.2394,286134.2212,296168.0159,309260.0139,324604.2682,345572.8051,366209.1627,386411.0515,406602.1683,426605.6861,442769.3131,458550.3992,474475.5718,490012.2047,505221.1803,520797.3395,535860.3991,550289.3124,563557.1101,573987.4167,581130.5118,584317.7078,584991.2859,585057.2187,586508.1622,588773.8814,592783.1511,599287.5177,608332.0256,617439.93,619558.5004,621880.5172,625268.502,629435.3953,637473.5713,650910.6459,670371.0906,695182.0244,724696.5394,756701.4637,779840.4408,798811.675,814292.0605,825877.82,833560.6071,836884.0206,837786.3384,834755.1271,829014.1824,821952.3645,812851.9487,801181.722,788766.1292,776556.4725,765494.5325,756643.3721,750483.1336,744791.109,736906.4852,729176.21
"",TRUE,462,"Maldives",3494.6511,3510.2949,3549.4044,3601.5504,3678.0312,3768.4176,3888.3534,4031.7549,4195.625,4229.0257,4289.1564,4388.8761,4541.8377,4770.2414,5089.2786,5480.5245,5856.0996,6197.1977,6499.6728,6773.9402,7025.2354,7327.8483,7598.0993,7822.5084,8028.4402,8238.0219,8454.6244,8651.9931,8798.9485,8903.2884,8970.2412,9108.4844,9306.8009,9568.296,9891.0299,10288.1313,10822.7836,11561.9892,12423.2394,13398.528,14419.7155,15370.8379,16229.4569,16936.5483,17413.9827,18231.4262,18845.0099,19241.4887,19475.3254,19553.4874,19349.1733,18792.9685,18186.238,17030.6722,15754.1465,14409.8907,13048.28,11763.9388,10630.4021,9698.5929,9061.9759
"",TRUE,466,"Mali",210110.9376,212288.9304,213491.5088,215786.3288,218433.4848,221038.9168,225508.948,229251.9246,232576.3581,235755.673,239619.4362,242756.2456,245664.1893,248697.862,251961.3822,254795.2535,256721.5267,257378.0096,257689.8383,258737.3511,261067.0336,265018.3966,269355.8311,275447.8166,282992.971,291860.0459,301084.0795,311100.3672,322892.4998,337702.1896,354204.9069,371972.8671,390627.3308,410290.1614,430064.4227,450764.0005,470939.8089,491288.0256,510694.6122,528707.7516,544817.2939,559899.4797,573390.8982,577379.8429,589789.7804,600317.6414,610142.8604,623500.3501,637924.248,652527.2155,669308.7164,689188.1121,708494.1464,729288.2967,753101.162,781146.84,813829.1111,849331.0568,886372.9376,924533.4271,962697.9055
"",TRUE,470,"Malta",8274.24,8899.9563,9486.8703,9887.5235,10037.9065,10052.0142,9857.6393,9502.7681,9164.5141,8882.4317,8638.0835,8526.9869,8533.4679,8589.6687,8607.4986,8613.3765,8611.6809,8430.838,8215.1303,7933.099,7663.0757,7255.4762,7011.7387,6758.1317,6551.5177,6380.3765,6407.5034,6474.4132,6582.2194,6753.7671,6941.4871,7150.0911,7232.2715,7277.5188,7324.9301,7320.3998,7218.2601,7195.0854,7206.4988,7149.8343,7091.5428,7056.9725,7097.7164,7196.1254,7501.4256,7903.8331,8337.6596,8756.0047,9160.7409,9400.785,9437.3949,9398.6799,9302.7061,8679.9005,8039.6219,7446.2794,6955.1852,6405.4758,5932.8383,5589.0523,5322.7574
"",TRUE,474,"Martinique",5175.976,5292.156,5598.62,5883.104,6170.728,6379.224,6577.672,6543.4888,6596.2907,6650.9873,6766.3058,6919.9421,7092.5482,7288.3913,7524.0756,7781.8196,8050.2347,8351.1305,8639.2401,8869.3846,9027.5277,9077.0157,9024.3908,8909.823,8758.3136,8573.3266,8362.6124,8049.9192,7716.128,7270.4199,6720.1453,6134.8007,5582.9981,5028.6181,4547.0103,4089.7641,3649.4832,3572.0903,3477.7781,3349.4798,3231.7936,3130.1758,3018.3281,2882.7073,2753.9364,2638.6157,2403.6066,2187.2971,2001.0743,1878.2858,1831.3632,1867.3082,1939.1321,2033.6111,2120.0643,2191.1621,2246.2866,2301.9484,2355.7655,2403.3476,2453.177
"",TRUE,478,"Mauritania",31529.8566,32393.9881,33316.2315,34227.9091,34912.422,34930.5348,35063.362,35235.4336,35446.8805,35956.868,37218.8304,38493.7619,39873.6047,41390.6893,43050.8573,44825.6673,46720.1208,48746.1222,50866.6515,53091.2442,54340.7042,56724.7858,59181.6255,64400.2095,67656.7897,70824.0554,71835.1595,72201.4572,73935.6002,75666.0901,77849.7542,80149.8697,81773.9283,83642.7564,85642.4681,87679.7169,89979.2814,92622.0591,95435.0957,98989.402,102637.1354,106210.0597,109729.159,113259.7365,116881.6465,120466.1813,124073.3992,127771.587,131649.2243,135778.5182,140095.0555,144616.7684,149087.7632,153809.582,158392.5237,162965.083,167591.213,172411.3731,177487.0693,182882.2536,188526.6885
"",TRUE,480,"Mauritius",19067.256,19930.4235,20895.498,21938.4679,23249.4118,24775.4021,26505.4453,28355.2151,30040.3768,31319.4477,32120.955,32583.1425,32995.4667,33433.4244,34056.729,34881.2248,35597.9701,36194.0827,36836.6321,37485.4026,38015.6502,38360.9122,38509.9805,38132.0178,37319.4586,36235.2897,35094.9565,34116.8671,33480.1415,33297.1705,33506.4091,34019.8959,34737.5635,35640.1216,36540.9871,37274.513,37688.8389,37621.8077,36974.6566,35836.492,34421.067,32945.451,31625.8367,30699.4882,30269.5451,30280.1887,30809.9868,31380.5547,32200.9165,32768.3039,33054.1712,32729.0587,32404.1846,31650.2199,30693.6102,30362.721,30224.7195,29975.85,30017.7829,30207.3112,29926.9441
"",TRUE,484,"Mexico",1316519.658,1353158.3726,1392954.0647,1434961.8828,1483719.9899,1529871.7924,1578435.7486,1631105.7396,1696139.1587,1766538.271,1843885.3293,1915276.1795,1981012.7353,2045372.1113,2109498.53,2168893.1351,2224563.167,2278256.1797,2330321.2514,2381921.4149,2433750.0068,2502487.1658,2570261.4748,2636457.8123,2700330.9838,2760329.3404,2814846.8746,2870746.7444,2921700.3957,2963902.909,2997887.5477,3028977.3472,3048263.0859,3063192.3157,3075061.0983,3088549.8424,3094267.2089,3099010.2723,3104432.0469,3100432.1279,3101251.9201,3120804.3073,3131960.2319,3141970.6123,3153967.8913,3168725.3434,3181118.632,3195247.4412,3200743.8687,3194413.9522,3197685.5946,3193353.024,3178835.629,3163442.3359,3147778.8593,3131237.2251,3120057.5962,3111641.4948,3102601.4673,3091933.7996,3077380.8057
"",TRUE,496,"Mongolia",27092.312,26499.216,26148.2,26264.256,26885.832,27994.416,29446.896,31115.824,32945.664,34865.216,36841.728,39266.088,42064.248,45305.272,49016.216,52902.312,56791.256,60564.856,63889.896,66394,67882.792,68907.36,69620.072,70275.824,70876.04,71672.768,72833.328,74411.8998,76307.4912,78526.7858,80711.0942,82309.1074,83596.0783,84465.216,85045.5624,85530.1419,86139.5027,86964.6268,88106.9386,89757.8913,91956.6543,94682.5385,98321.6553,101922.7019,105414.6697,108411.9474,110083.7054,110183.4219,108641.3861,103588.5592,98300.9186,93708.0613,89254.3373,86017.322,85797.385,84463.5313,83053.3618,81820.778,80719.1188,79234.2315,77692.9446
"",TRUE,498,"Republic of Moldova",107099.538,99066.3492,93621.8712,93346.5468,99796.4136,111643.6308,127993.6008,141873.9192,151344.9132,156151.1016,157799.126,156030.6017,155900.5415,157426.2532,160032.7399,163284.9923,166569.9405,168095.9477,166604.258,162007.3373,153918.9952,144592.6386,136268.5306,129215.0098,123333.2741,119745.6183,118139.2323,117636.971,118758.2058,121183.2327,123647.7546,125199.6861,125887.272,125772.7193,125356.9278,124842.516,125067.0967,124742.7814,125286.4203,127028.7224,129364.2409,130715.8634,131465.74,130421.0324,126720.6257,123361.0084,118552.0193,112517.0975,107082.5879,102248.3213,97561.236,93171.4342,88382.2107,119304.8636,105354.4045,93912.4634,85272.3754,79918.5898,76420.5277,74141.5632,72277.6422
"",TRUE,499,"Montenegro",14496.6138,13993.9617,14141.7061,14801.7381,15780.5445,16891.0362,17930.0646,18739.4468,19285.4586,19602.6273,19746.3569,19821.835,19820.3194,19837.6779,19835.8016,19802.7381,19729.2975,19597.5495,19373.7317,19047.0503,18636.751,18173.8675,17715.8035,17365.7349,16972.3568,16595.3572,16260.0718,15958.4565,15770.5099,15641.5511,15501.7822,15471.3948,15433.4308,15310.0965,15237.2876,15146.4978,14980.9964,14807.3083,14691.9966,14516.414,14213.2249,13821.098,13584.9662,13232.076,12701.0088,12217.3898,11704.9338,11295.8789,10990.1797,10758.9202,10601.9291,10585.0489,10522.9007,10297.8417,10138.7867,9915.1106,9705.8336,9600.056,9526.9083,9418.6973,9295.822
"",TRUE,500,"Montserrat",93.7204,100.2501,114.0777,127.1371,138.276,146.7262,152.1036,155.9446,159.4015,162.0902,164.3948,168.1483,169.5865,169.8713,169.772,170.8068,172.9659,174.3568,177.9901,178.9786,180.7053,179.8131,174.8398,163.5999,154.6367,141.675,126.9519,111.215,96.2978,81.4666,68.8971,55.3159,51.5469,52.8309,50.8813,47.1564,48.4393,47.583,46.0229,48.001,50.318,50.1644,48.9881,52.0554,54.8165,58.3279,55.606,59.587,22.1531,30.0134,37.9743,40.3459,43.1438,48.1947,53.7362,56.102,58.1868,61.8694,63.3918,64.6082,64.7207
"",TRUE,504,"Morocco",446176.1536,452220.7468,454818.4243,455264.2545,458989.0652,476585.9314,497987.2953,520728.7545,546219.3723,571047.1057,585450.2375,598840.6876,613465.8291,628618.7707,641850.4997,654374.8873,666565.9445,674942.2695,682851.2097,688011.8041,691819.3893,694895.1483,696504.3311,697686.4416,699774.8003,702161.2087,707433.0259,711199.6712,714395.708,717196.253,718893.2841,720014.3134,720071.099,718728.8477,715997.7484,740779.3853,763136.3741,784675.3064,806713.4094,828416.8082,849775.1396,870866.747,890058.7496,905636.3804,916970.7253,925583.3234,932873.1202,941178.5121,948683.6002,953757.4869,954245.2316,955696.7543,953346.2935,955114.8588,957418.5619,959401.0898,964943.5829,971158.8835,973964.2311,978113.5249,985731.1193
"",TRUE,508,"Mozambique",265567.1952,266352.1536,267217.6872,272654.3472,283034.6856,294876.6408,307556.4048,322097.196,342455.8632,363449.6016,385531.5384,394291.8186,405281.6728,414501.3258,422446.5607,429694.0664,435684.4023,437826.2553,428278.655,423036.8462,419495.1768,418261.7855,419243.3104,422283.7559,437075.2919,466460.1158,486453.5847,508545.2719,526770.3582,544892.1779,561665.7708,577124.0097,591166.0695,602705.9523,611350.0767,618893.6753,626636.5328,633776.3074,642337.2747,653032.8414,666901.6083,683415.5061,704618.5594,728554.131,753576.1514,779186.994,804598.0969,831621.8559,855370.4844,878609.7228,901617.2658,926859.5033,951747.9658,979973.6917,1008775.2574,1038245.646,1068083.0555,1097097.3561,1123111.5672,1149542.8297,1173401.1359
"",TRUE,512,"Oman",21181.765,21780.1,22356.3725,22762.3225,22509.045,22764.97,23294.47,24086.0725,25235.97,27159.82,29301.6475,31175.195,33155.525,35226.7525,37338.575,39460.9875,40785.62,42111.135,43429.59,44761.2825,46124.745,47571.1625,49176.43,51016.4425,52067.4476,52763.8119,53624.3073,54676.2205,55965.709,57516.3921,59286.9247,61354.7562,63670.0212,66216.8295,69360.5702,71786.1396,74146.0576,76385.0776,78407.5481,80152.1475,81501.3682,86556.8295,93312.9103,101489.5114,107348.2085,108625.1816,107372.3991,104658.0312,100874.3422,97219.6935,93111.0635,87031.6188,82511.422,78687.9405,75161.9659,71652.0175,69048.7149,66947.3856,65851.6781,65655.2986,66712.822
"",TRUE,516,"Namibia",20052.5382,20621.2814,21168.5242,21629.0363,21970.1176,22459.2652,22929.2583,23057.6472,23250.7398,22246.4793,22136.9736,21391.6647,20436.6585,20577.2593,20802.9575,21135.2869,21715.3324,22515.9651,23468.4762,24833.5199,29468.7729,30563.5884,31355.1209,31963.5027,32366.8948,32598.1478,32647.4359,32543.1017,32319.9283,32021.4649,31688.5395,32006.6509,32377.0753,32714.9482,32877.9577,32840.7207,32812.155,32723.562,32561.0376,32551.5805,32860.949,33245.2089,33842.2284,34744.5,35760.2237,36953.4145,38747.2166,40459.0011,41898.758,42997.9784,43628.9773,43471.6219,42953.7071,42545.5372,42401.2517,42559.0964,42912.4299,43391.9563,43794.5434,44080.28,44422.0546
"",TRUE,520,"Nauru",118.737,112.338,109.494,110.916,109.494,115.893,124.425,132.957,148.599,160.686,168.507,176.328,189.126,184.149,226.809,250.983,268.758,284.4,294.354,303.597,309.996,312.84,314.262,307.152,299.331,288.666,281.556,270.18,270.18,266.625,265.203,267.336,273.024,272.313,279.423,290.799,297.198,305.019,317.9963,326.6234,333.0567,344.3206,352.6868,351.9424,360.1712,353.1665,346.2011,338.5914,329.6681,320.125,320.7535,320.0165,323.942,320.4997,312.4347,301.7885,297.7794,285.3015,273.5721,269.6957,267.1267
"",TRUE,524,"Nepal",444700.139,452914.8468,459780.3416,469511.8486,482245.4606,492851.7126,505453.088,517260.1907,527809.8103,535987.7699,546905.8749,557063.0352,566133.6567,574857.5999,584036.6477,592501.223,602415.4991,613200.2485,624218.7304,636889.199,652924.4096,671121.451,691239.5493,718242.2534,737610.3305,757410.4644,774528.4821,791646.5263,807374.4111,820579.3279,835219.2348,849169.432,863845.4473,881787.5625,902637.8538,922657.8726,941743.2886,960681.8032,981717.6581,1003493.6417,1026911.6919,1051347.2065,1072500.9314,1091370.0768,1110116.8335,1130516.4383,1157038.9855,1190180.6191,1225327.3043,1264796.8664,1302588.7053,1356717.445,1403245.6971,1420396.2807,1427139.1085,1428859.062,1426649.8094,1420235.1985,1409648.8946,1394325.4167,1373063.824
"",TRUE,528,"Netherlands",377494.2057,381982.528,419906.7761,450425.9383,467692.7257,477593.7998,489650.1941,471485.0579,459209.8069,452731.7315,450068.1217,450144.5685,451311.3988,451450.1808,453212.0435,456438.8401,458156.6118,461585.4185,464099.4571,466478.9036,468017.3019,467597.0366,463339.9146,458489.1145,453201.322,450531.0053,447746.1451,442550.1043,433396.6235,417238.7909,394221.0306,370442.6974,349796.7637,332998.1366,323288.1377,316728.9744,315040.2663,313630.241,311030.4119,307448.9934,305561.6104,303220.9862,302232.0033,303101.9954,304706.7582,305865.1027,307701.9402,308394.8528,308641.6881,308426.7822,307626.3668,304274.4936,300647.6196,297505.0747,296368.5311,295867.3825,297587.3692,297694.0151,295840.8484,291637.9179,285543.1586
"",TRUE,531,"Curaçao",2567.5062,2684.7744,2781.5445,2852.5728,2887.8486,2903.5797,2914.0671,2934.0885,2972.7012,3038.9625,3123.3384,3222.0153,3329.7495,3415.0788,3493.7343,3562.3791,3610.0491,3631.9773,3621.4899,3583.3539,3511.3722,3416.9856,3303.531,3171.0084,3046.5897,2905.9632,2747.6988,2574.6567,2412.102,2252.8842,2101.2936,1973.0613,1885.3485,1845.7824,1852.4562,1887.2553,1982.1186,2074.1217,2152.7772,2211.888,2238.5832,2215.2249,2252.5205,2259.2489,2273.1884,2312.0031,2393.7457,2526.9845,2700.164,3709.2436,3594.4216,3759.0352,3818.9247,3800.3867,3725.1913,3625.8688,3538.7505,3501.4219,3512.0627,3548.3294,3595.3193
"",TRUE,533,"Aruba",1378.2636,1394.6715,1385.556,1400.7485,1430.5258,1462.1262,1502.8421,1559.9659,1615.2666,1676.0366,1732.5527,1770.2301,1794.4341,1821.2625,1815.3145,1800.3296,1793.276,1797.2893,1804.6723,1793.6306,1711.5638,1544.7406,1312.8902,1266.6783,1248.9084,1255.4433,1341.909,1461.4482,1569.4828,1612.938,1624.7151,1575.5231,1494.6368,1418.6462,1361.5827,1332.1603,1310.5735,1306.986,1304.2196,1297.1235,1259.1377,1208.8164,1180.8972,1168.4776,1171.032,1188.9279,1220.6685,1252.5614,1267.1462,1260.6639,1223.9553,1174.682,1131.6862,1091.755,1060.795,1045.5562,1060.2191,1099.8135,1156.3638,1218.6938,1279.2475
"",TRUE,540,"New Caledonia",1335.5199,1390.1721,1454.8554,1530.6075,1605.6678,1680.7281,1737.4557,1758.2097,1775.8506,1798.3341,1822.2012,1854.7158,1894.4943,1938.0777,1984.0824,2023.515,2088.8901,2166.7176,2253.1926,2366.6478,2537.8683,2654.7825,2764.0869,2861.6307,2946.0303,3016.9398,3097.5345,3059.0639,3007.1386,2950.7519,2884.5505,2790.3604,2683.8019,2555.0326,2409.9853,2284.7572,2219.0326,2112.7276,2018.7434,1932.2688,1861.4095,1821.2082,1790.3987,1756.9705,1708.1428,1624.6825,1516.4009,1410.0522,1309.1537,1204.3291,1121.3914,1044.4574,980.4795,930.6629,902.7403,903.0886,931.3861,972.5615,1019.5146,1066.9607,1106.5697
"",TRUE,548,"Vanuatu",2420.1151,2470.1412,2520.9874,2572.6537,2641.5421,2716.9913,2799.0013,2893.3128,3002.3861,3142.6232,3367.8347,3549.5333,3727.9207,3897.3255,4059.4253,4213.4559,4361.8891,4507.1737,4645.3104,4775.5426,4915.1815,5052.6857,5187.2441,5328.5027,5464.3989,5592.4968,5711.1575,5816.3121,5899.8313,5970.5542,6030.0624,6094.5456,6146.9662,6184.8488,6265.105,6486.4125,6744.839,7067.426,7457.6322,7866.5947,8202.6895,8500.1098,8823.5323,9176.317,9539.9837,9900.5835,10242.1201,10565.8655,10831.2251,11032.2482,11149.1691,11209.9244,11188.5285,11124.4292,11021.1122,10906.3582,10831.7043,10825.3947,10867.086,10971.564,11154.5614
"",TRUE,554,"New Zealand",58445.5416,59915.2377,62795.6346,67159.3419,72066.9729,76530.5184,79211.8872,79752.5694,79090.0068,78078.0105,77494.5405,78124.0398,79851.7593,82203.1434,84321.7878,85666.362,87288.4086,89515.0885,91321.4595,91103.5534,90744.3946,91633.8019,91239.6369,89721.083,89062.478,89434.4396,90781.9337,92014.4529,91719.3516,89976.298,87598.5122,84235.6033,81254.9896,80047.8784,79828.5569,80095.2483,80913.8246,81989.4979,82908.5433,83732.0575,84438.2363,84747.0639,84520.8382,84709.4786,86690.6412,91014.3278,96088.3027,101008.8929,104633.6794,107371.0178,109828.8959,108806.7134,107569.6209,105295.5994,103437.8486,102190.9832,101503.4794,100891.174,100047.4192,99408.0011,98771.633
"",TRUE,558,"Nicaragua",58842.5544,60557.3976,62160.9739,64000.2021,66828.4522,70379.8994,74836.7248,79330.9882,83421.7185,86821.9743,89502.8096,91468.1502,93447.9111,95465.2109,97541.3986,99595.0632,101651.6206,103778.0131,105960.4223,108308.5264,110782.592,113451.6436,116336.9028,119624.0587,123274.8988,127305.761,131692.8043,135747.0334,139735.7106,143693.8261,147494.3738,150963.3075,154008.563,156698.5472,158979.6274,161131.9059,163849.0462,166548.4976,169356.2926,172021.0478,174525.4112,176961.107,179270.471,181441.7652,183922.2403,186477.9059,189121.1737,191870.0608,194333.8532,196322.6507,197746.2523,199107.2097,199770.3314,199767.3579,199158.3281,198326.0813,197176.9593,195874.2079,194764.1373,193717.7456,192640.8799
"",TRUE,562,"Niger",174610.701,180786.088,186323.197,190489.05,191016.529,190462.534,191388.7,192979.66,196127.2451,202793.1915,210736.2966,217560.1292,224298.0297,230961.3447,237869.3948,244936.0067,252483.4653,260548.8671,268869.7723,277425.393,286248.0283,294935.7136,303496.9463,311868.1508,319955.3779,328073.4665,336885.5159,344860.489,352674.6528,361754.1386,371278.4286,382096.1001,393909.472,406853.6041,421577.1839,437725.617,454804.6066,472335.82,489569.1496,505759.9155,521916.5526,537512.7982,552587.45,571105.1686,588578.4263,607376.2604,630120.6661,655574.3695,681281.1062,710517.7613,741467.2442,776101.1935,813218.7464,852351.7908,892620.3773,933769.6903,975086.1872,1016835.9593,1059823.6585,1103948.7633,1149504.4319
"",TRUE,566,"Nigeria",1864369.95,1906210.044,1943102.742,1976326.464,1995617.196,1997702.898,2032482.18,2072312.562,2124574.014,2192651.22,2285415.342,2357383.236,2422740,2489123.076,2534206.602,2599250.466,2663436.09,2728920.696,2799710.298,2873725.452,2950874.97,3013686.5347,3070562.9933,3129983.12,3193851.492,3264189.4093,3339878.818,3429062.7467,3529152.27,3637878.972,3760233.164,3891290.5707,4021823.456,4156737.5,4293720.5887,4419922.816,4531667.9393,4634053.736,4724573.67,4847116.625,4958138.89,5065296.2175,5165166.88,5259712.3075,5349495.525,5455383.9475,5566502.9,5703581.5425,5865293.84,6034661.9836,6207320.629,6400369.6743,6589152.8472,6774860.9717,6954792.5567,7153137.6267,7368180.7164,7599478.3369,7851380.0734,8113821.9727,8357098.3196
