"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"35-39",7588,NA,NA,NA,NA,31.93910385,30.10961083,1.829493028,11.95636217,NA,NA,NA,"UW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1820,NA,NA,NA,NA,78.2921145356332,53.1263366685862,25.165777867047,9.04920705234764,NA,NA,NA,"MW","0",NA,NA,0,498,"Republic of Moldova",2005,2005,2005.41369863014,2005.66301369863,"2005 DHS","DHS",0,"mb53",0.103186186909681,0.117052670236247,0.170308527541733,0.0114743394956033,0.0107260181279889,0.00704536550317179,1
"35-39",9033,NA,NA,NA,NA,64.2487046632124,48.7046632124352,15.5440414507772,21.6145833333333,NA,NA,NA,"MW","0",NA,NA,0,498,"Republic of Moldova",2020,2020,2020.03825136612,2020.45355191257,"2020 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",9033,NA,NA,NA,NA,53.8461538461538,42.3076923076923,11.5384615384615,2.56410256410256,NA,NA,NA,"UW","0",NA,NA,0,498,"Republic of Moldova",2020,2020,2020.03825136612,2020.45355191257,"2020 GGS","GGS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5015,NA,NA,NA,NA,23.26436832,15.66640698,7.597961343,20.9809291,NA,NA,NA,"MW","0",NA,NA,1,499,"Montenegro",2013,2013,2013.16164383562,2013.41095890411,"2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7589,NA,NA,NA,NA,20.3,9.7,10.5,20.9,NA,NA,NA,"MW","0",NA,NA,0,499,"Montenegro",2018,2018,2018.74794520548,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7589,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional. Demand satisfied not reported because there were less than 25 unweigthed cases of women with a demand for family planning.",NA,NA,NA,11.131545644947,11.131545644947,0,11.0472017116148,NA,NA,NA,"UW","0",NA,NA,0,499,"Montenegro",2018,2018,2018.74794520548,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1797,NA,NA,NA,NA,47.7700693756194,39.4449950445986,8.32507433102081,24.380574826561,NA,NA,NA,"MW","0",NA,NA,0,504,"Morocco",1992,1992,1992,1992.32786885246,"1992 DHS","DHS",0,"ma21",0.0946587157489935,0.152396825948862,0.0958552349562891,0.0209847961337074,0.0106910806068883,0.0179221736964026,1
"35-39",1866,NA,NA,NA,NA,71.0686204905462,61.224586656293,9.84403383425319,11.488428286955,NA,NA,NA,"MW","0",NA,NA,0,504,"Morocco",2003,2004,2003.74794520548,2004.16120218579,"2003-2004 DHS","DHS",0,"ma43",0.0631302547346858,0.101358326120681,0.101775541622425,0.0101391922831803,0.0063811524880849,0.0061992802083433,1
"35-39",7640,NA,NA,NA,NA,78.5,65.1,13.4,8.3,NA,NA,NA,"MW","0",NA,NA,0,504,"Morocco",2018,2018,2018,2018,"2018 ENPSF","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1767,NA,NA,NA,NA,9.39491985590295,8.98601657294759,0.40890328295536,29.2114591329277,NA,NA,NA,"MW","0",NA,NA,0,508,"Mozambique",1997,1997,1997.16164383562,1997.57808219178,"1997 DHS","DHS",0,"mz31",0.221352328379774,0.411433169199422,0.166587416474801,0.00715328099061331,0.00094494608218958,0.0223486604585939,1
"35-39",5794,NA,NA,NA,NA,31.2,28.4,2.8,20.1,NA,NA,NA,"MW","0",NA,NA,1,508,"Mozambique",2015,2015,2015.32876712329,2015.8301369863,"2015 AIS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5794,"Estimated from data reported for all women and married/in-union women.",NA,NA,NA,27.9561643835616,25.1561643835617,2.79999999999998,9.55753424657534,NA,NA,NA,"UW","0",NA,NA,1,508,"Mozambique",2015,2015,2015.32876712329,2015.8301369863,"2015 AIS","National survey",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",5559,NA,NA,"Data pertain to nationals of the country.",NA,29.8,17.3,12.5,58.8,"Data pertain to nationals of the country.",NA,NA,"MW","0",NA,NA,0,512,"Oman",2007,2008,2007.49589041096,2008.41256830601,"2008 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1799,NA,NA,NA,NA,32.6212777399271,29.7952619106995,2.82601582922755,20.4845427898613,NA,NA,NA,"MW","0",NA,NA,0,516,"Namibia",1992,1992,1992.49726775956,1992.91256830601,"1992 DHS","DHS",0,"nm21",0.135809741465247,0.38406214790962,0.126815192221214,0.0273132753767802,0.0104144195502812,0.019135231613778,1
"35-39",5616,NA,NA,NA,NA,57.3098713578835,56.8811834165291,0.428687941354429,18.0255430582115,NA,NA,NA,"MW","0",NA,NA,0,516,"Namibia",2013,2013,2013.32876712329,2013.74520547945,"2013 DHS","DHS",0,"nm61",0.0894724681869015,0.608898231060622,0.143131822171777,0.0111148712803158,0.0006160454561484,0.00897049031904846,1
"35-39",5616,NA,NA,NA,NA,54.3546371258775,54.2716542115719,0.0829829143055426,5.38958481947816,NA,NA,NA,"UW","0",NA,NA,0,516,"Namibia",2013,2013,2013.32876712329,2013.74520547945,"2013 DHS","DHS",0,"nm61",0.106612110940175,1.00113182815484,0.20381500456757,0.00779021748178817,0.000240817428523597,0.00311783959679349,0
"35-39",3228,NA,"Traditional methods include folk methods.",NA,NA,38.6,30.1,8.4,17.5,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,520,"Nauru",2007,2007,2007.61369863014,2007.75890410959,"2007 DHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1801,NA,NA,NA,NA,42.7350046394375,40.3483953567019,2.3866092827356,30.707493422341,NA,NA,NA,"MW","0",NA,NA,0,524,"Nepal",1996,1996,1996,1996.49453551913,"1996 DHS","DHS",0,"np31",0.095622015263171,0.25110666336312,0.0877778154699591,0.0224960554950617,0.00567612779996812,0.0186500813355793,1
"35-39",5672,NA,NA,NA,NA,64.20880381,62.21964318,1.98916063,17.79850667,NA,NA,NA,"MW","0",NA,NA,1,524,"Nepal",2014,2014,2014.08493150685,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5672,NA,NA,NA,NA,10.12314334,10.12314334,0,0.248055016,NA,NA,NA,"UW","0",NA,NA,1,524,"Nepal",2014,2014,2014.08493150685,2014.49315068493,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1775,NA,NA,NA,NA,69.9989917749003,65.2415209188243,4.75747085607602,16.209349943058,NA,NA,NA,"MW","0",NA,NA,0,558,"Nicaragua",1997,1998,1997.91506849315,1998.41095890411,"1998 DHS","DHS",0,"nc31",0.0663817095063287,0.178477934112377,0.117212297241334,0.0118474079729712,0.00683339752417284,0.0100330333768505,1
"35-39",5569,NA,NA,NA,NA,85.5,80.5,5,1.7,NA,NA,NA,"MW","0",NA,NA,0,558,"Nicaragua",2011,2012,2011.41369863014,2012.90710382514,"2011-2012 NDHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1759,NA,NA,NA,NA,35.2047048648442,33.2063353943429,1.99836947050132,3.01900287186688,NA,NA,NA,"UW","0",NA,NA,0,558,"Nicaragua",2001,2001,2001.66575342466,2001.99726027397,"2001 DHS","DHS",0,"nc41",0.131879308464878,0.565645377257885,0.293622307818279,0.00906565810350125,0.00122722251005636,0.00214868641460516,0
"35-39",1731,NA,NA,NA,NA,4.65780124136547,3.01068633452689,1.64711490683858,19.7060508833858,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",1992,1992,1992.16393442623,1992.49453551913,"1992 DHS","DHS",0,"ni22",0.22212863635582,0.291476601012749,0.114227994120042,0.00648560916907572,0.00467230855811264,0.0168919075338302,1
"35-39",6116,NA,NA,NA,NA,17.59056837,15.11240464,2.47816373,26.84816985,NA,NA,NA,"MW","0",NA,NA,1,562,"Niger",2016,2016,2016.14207650273,2016.32513661202,"2016 PMA-R1","PMA",0,"PMA2016_NER2_National_HHQFQ_v1_13Mar2017",0.174654645341795,0.571515270523877,0.202406527000078,0.0146961732011616,0.0028751493268116,0.0212454334231412,1
"35-39",5413,NA,NA,NA,NA,5.12667508318998,5.12667508318998,0,3.83372648101456,NA,NA,NA,"UW","0",NA,NA,0,562,"Niger",2012,2012,2012.08469945355,2012.49453551913,"2012 DHS","DHS",0,"ni61",0.622723686193794,NA,1.02913032648725,0.0260480911060505,0,0.0176509786939067,0
"35-39",1742,NA,NA,NA,NA,8.56529759941038,5.37974240832074,3.18555519108965,24.5696310295787,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",1990,1990,1990.24657534247,1990.8301369863,"1990 DHS","DHS",0,"ng21",0.160466198220851,0.243376278107848,0.103774312080751,0.00630705728702665,0.0058965067076803,0.0117075904971543,1
"35-39",7628,NA,NA,NA,NA,23.3157247000155,16.5463876316993,6.76933706831629,23.141663783702,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.61643835616,2018.99178082192,"2018 DHS","DHS",0,"ng7a",0.0641387385974332,0.0895000929928947,0.0429303275915766,0.00367984458221551,0.00313403338995821,0.0033538674038036,1
"35-39",7653,NA,NA,"Sampling design might not be representative for the whole country.",NA,22.58083379,17.34783487,4.900335512,2.169874203,"Sampling design might not be representative for the whole country.",NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.24657534247,2018.40821917808,"2018 PMA-R3","PMA",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",3259,NA,"Traditional methods include folk methods.",NA,NA,57.9,57.1,0.799999999999997,25.7,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,584,"Marshall Islands",2007,2007,2007.10410958904,2007.4301369863,"2007 DHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1827,NA,NA,NA,NA,20.3602007715016,15.8286479249645,4.5315528465371,37.7328137574418,NA,NA,NA,"MW","0",NA,NA,0,586,"Pakistan",1990,1991,1990.91506849315,1991.41095890411,"1990-1991 DHS","DHS",0,"pk21",0.117598710035427,0.195500507410203,0.0964900563685018,0.0146321120987775,0.00754256299242677,0.0177653034284313,1
"35-39",180,NA,NA,NA,NA,39.9377518529137,29.7731085197044,10.1646433332093,26.9456503259697,NA,NA,NA,"MW","0",NA,NA,0,586,"Pakistan",2006,2007,2006.66575342466,2007.15890410959,"2006-2007 DHS","DHS",0,"pk52",0.0704521957957593,0.115281195044225,0.076415081228379,0.013168143610926,0.0099458829072837,0.0126257409944041,1
"35-39",7367,NA,NA,NA,NA,44.0821625574498,32.6514277866884,11.4307347707615,16.9146405421453,NA,NA,NA,"MW","0",NA,NA,0,586,"Pakistan",2017,2018,2017.49589041096,2018.32602739726,"2017-2018 DHS","DHS",0,"pk71",0.0711963007821799,0.102133543941908,0.0766093411634687,0.0117809631824136,0.00766356338199854,0.00903055190617188,1
"35-39",5023,NA,NA,NA,NA,66.23959115,63.66973556,2.569855592,12.16046494,NA,NA,NA,"MW","0",NA,NA,1,591,"Panama",2013,2013,2013,2013,"2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7724,NA,NA,NA,NA,49.6,46.7,2.9,26.8,NA,NA,NA,"MW","0",NA,NA,0,591,"Panama",2014,2015,2014.65753424658,2015.91232876712,"2014-2015 RHS","RHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5023,NA,NA,NA,NA,45.27573075,41.66004683,3.615683914,7.3024277,NA,NA,NA,"UW","0",NA,NA,1,591,"Panama",2013,2013,2013,2013,"2013 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",7368,NA,NA,NA,NA,42.2593985886219,35.5763791897741,6.68301939884785,25.1902110575071,NA,NA,NA,"MW","0",NA,NA,0,598,"Papua New Guinea",2016,2018,2016.91530054645,2018.95068493151,"2016-2018 DHS","DHS",0,"pg71",0.101878168214625,0.124533198859368,0.0851762887111923,0.00867298784482557,0.0042078042808426,0.00511843276680782,1
"35-39",7368,NA,NA,NA,NA,15.3248881759191,13.6296215053692,1.69526667054988,3.91385725035381,NA,NA,NA,"UW","0",NA,NA,0,598,"Papua New Guinea",2016,2018,2016.91530054645,2018.95068493151,"2016-2018 DHS","DHS",0,"pg71",0.255247765215108,0.384539882493808,0.372482770274586,0.0120409697089192,0.00269746382423183,0.00323284917574219,0
"35-39",1686,NA,NA,NA,NA,54.8971398018874,39.5056110303168,15.3915287715706,18.6767084181548,NA,NA,NA,"MW","0",NA,NA,0,600,"Paraguay",1990,1990,1990.32876712329,1990.66301369863,"1990 DHS","DHS",0,"py21",0.0975403234825461,0.132715635752223,0.129226310411133,0.0219451381998856,0.0162699853129245,0.0165927954962545,1
"35-39",7496,NA,NA,NA,NA,72.22288543,70.19077712,2.032108309,12.10722257,NA,NA,NA,"MW","0",NA,NA,1,600,"Paraguay",2016,2016,2016.41530054645,2016.70765027322,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7496,NA,NA,NA,NA,37.97982064,37.92044649,0.059374145,16.48380382,NA,NA,NA,"UW","0",NA,NA,1,600,"Paraguay",2016,2016,2016.41530054645,2016.70765027322,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1772,NA,NA,NA,NA,69.9115327010637,39.4731847314478,30.4383479696159,18.3574067811461,NA,NA,NA,"MW","0",NA,NA,0,604,"Peru",1991,1992,1991.74794520548,1992.24590163934,"1991-1992 DHS","DHS",0,"pe21",0.0686719348872655,0.070361183242741,0.102147107317125,0.00779712693580281,0.0062579480713816,0.0051547590122262,1
"35-39",7517,NA,"Traditional methods include folk methods.",NA,NA,79.2,56.7,22.5,6.2,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2015,2015,2015.17534246575,2015.96712328767,"2015 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5555,NA,NA,NA,NA,25.6869910491307,20.4578399987487,5.22915105038197,1.06223054114169,NA,NA,NA,"UW","0",NA,NA,0,604,"Peru",2012,2012,2012.16393442623,2012.99726775956,"2012 DHS","DHS",0,"pe6i",0.126922274789825,0.218191816845166,0.320016895969412,0.0115185728301674,0.00646248352295193,0.00113789666824409,0
"35-39",1836,NA,NA,NA,NA,48.1650681112331,29.3735418575855,18.7915262536475,27.9559826234493,NA,NA,NA,"MW","0",NA,NA,0,608,"Philippines",1993,1993,1993.16164383562,1993.41095890411,"1993 DHS","DHS",0,"ph31",0.0604372084033135,0.0680104661922306,0.0741991480828043,0.00827031152919672,0.00625262499024733,0.00773754526333683,1
"35-39",7369,NA,NA,NA,NA,59.751946528169,44.619409176642,15.132537351527,16.3518123072004,NA,NA,NA,"MW","0",NA,NA,0,608,"Philippines",2017,2017,2017.58082191781,2017.8301369863,"2017 DHS","DHS",0,"ph71",0.0798989054463647,0.100509662359102,0.101201283116884,0.00782886024907095,0.00455284067188539,0.00652154922488698,1
"35-39",7369,NA,NA,NA,NA,5.27959508280155,3.62025268552684,1.65934239727471,3.95403867217107,NA,NA,NA,"UW","0",NA,NA,0,608,"Philippines",2017,2017,2017.58082191781,2017.8301369863,"2017 DHS","DHS",0,"ph71",0.288712575832313,0.710066703915756,0.621582619325699,0.0035982205013004,0.0173207103251206,0.00626760653206297,0
"35-39",5002,NA,NA,NA,NA,16.4,15.4,1,7.4,NA,NA,NA,"MW","0",NA,NA,0,624,"Guinea-Bissau",2010,2010,2010.19178082192,2010.52328767123,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7571,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,24.5037952649904,23.8175377969387,0.339832676212854,21.520654386414,NA,NA,NA,"MW","0",NA,NA,1,624,"Guinea-Bissau",2018,2019,2018,2019,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7571,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,42.1414765122318,41.307647699905,0.833828812326753,5.71531801196955,NA,NA,NA,"UW","0",NA,NA,1,624,"Guinea-Bissau",2018,2019,2018,2019,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",4948,NA,NA,NA,NA,26.9507661319927,25.2151242434809,1.7356418885118,34.2246864501065,NA,NA,NA,"MW","0",NA,NA,0,626,"Timor-Leste",2009,2010,2009.58082191781,2010.15890410959,"2009-2010 DHS","DHS",0,"tl61",0.0653487133323892,0.242516620973904,0.0694095132462414,0.00961383683057928,0.00273346696010549,0.00995172703918833,1
"35-39",6097,NA,NA,NA,NA,32.0015703547415,28.8876084210524,3.11396193368914,27.3108105533684,NA,NA,NA,"MW","0",NA,NA,0,626,"Timor-Leste",2016,2016,2016.70765027322,2016.97267759563,"2016 DHS","DHS",0,"tl71",0.0814088245710435,0.326995729316371,0.0952331206522106,0.00950860409330213,0.00907875780463016,0.0104693774120824,1
"35-39",6097,NA,NA,NA,NA,4.09308693491693,4.09308693491693,0,1.73673407714909,NA,NA,NA,"UW","0",NA,NA,0,626,"Timor-Leste",2016,2016,2016.70765027322,2016.97267759563,"2016 DHS","DHS",0,"tl71",0.680127579700317,NA,1.000872824578,0.00989321572908576,0,0.00112102043558456,0
"35-39",5463,NA,NA,NA,NA,39.71273387,37.54200228,2.170731594,13,NA,NA,NA,"MW","0",NA,NA,1,634,"Qatar",2012,2012,2012,2012,"2012 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1854,NA,NA,NA,NA,22.1021567210963,14.9916354407261,7.11052128037016,45.7682372083978,NA,NA,NA,"MW","0",NA,NA,0,646,"Rwanda",1992,1992,1992.41530054645,1992.8306010929,"1992 DHS","DHS",0,"rw21",0.135058555661258,0.158028927136966,0.0930246681927329,0.0160659451270224,0.00992170179695351,0.020356254846084,1
"35-39",5796,NA,NA,NA,NA,57.6676292732823,49.5285629957459,8.13906627753638,21.9506212249923,NA,NA,NA,"MW","0",NA,NA,0,646,"Rwanda",2014,2015,2014.83287671233,2015.32602739726,"2014-2015 DHS","DHS",0,"rw70",0.0662107548423203,0.118018232389242,0.0897344026787566,0.00621934482421019,0.00275175614132985,0.00425041592204819,1
"35-39",5796,NA,NA,NA,NA,15.1705463256565,14.7322882182228,0.438258107433737,7.81622416243744,NA,NA,NA,"UW","0",NA,NA,0,646,"Rwanda",2014,2015,2014.83287671233,2015.32602739726,"2014-2015 DHS","DHS",0,"rw70",0.157824722969902,0.700619084656351,0.202025432518496,0.00719683568172624,0.00053041767242445,0.00530049516949564,0
"35-39",5027,NA,NA,NA,NA,62.04810767,55.88277795,6.16532972,13.4,NA,NA,NA,"MW","0",NA,NA,1,662,"Saint Lucia",2011,2012,2011,2012,"2012 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",2556,NA,NA,NA,NA,46.5223142937598,38.8486792725952,7.67363502116455,36.7284620502291,NA,NA,NA,"MW","0",NA,NA,0,678,"Sao Tome and Principe",2008,2009,2008.66666666667,2009.08219178082,"2008-2009 DHS","DHS",0,"st51",0.161974278131675,0.305328256095691,0.218670426545314,0.0391130430769569,0.0219364547003478,0.0317185914384441,1
"35-39",7599,NA,NA,NA,NA,46.4593659431153,41.9889710572448,4.47039488587054,28.1036339861621,NA,NA,NA,"MW","0",NA,NA,1,678,"Sao Tome and Principe",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7599,NA,NA,NA,NA,30.9316004957512,27.413052938742,3.51854755700917,30.3333419054168,NA,NA,NA,"UW","0",NA,NA,1,678,"Sao Tome and Principe",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",1730,NA,NA,NA,NA,9.42622950819672,6.83060109289618,2.59562841530055,33.1967213114754,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",1992,1993,1992.83333333333,1993.66301369863,"1992-1993 DHS","DHS",0,"sn22",0.158528335203226,0.258869010734457,0.0876166666539697,0.0100767252396955,0.00653712304163147,0.0183732633129701,1
"35-39",7867,NA,NA,NA,NA,33.2174563888697,31.1915889009624,2.02586748790729,22.1266302656055,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2019,2019,2019,2019,"2019 DHS","DHS",0,"sn8a",0.0927178650598188,0.339457851381482,0.105293035947622,0.017221272527724,0.0051748960327987,0.0135559226546369,1
"35-39",7867,NA,NA,NA,NA,11.0766299545747,11.0766299545747,0,2.16661199222314,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2019,2019,2019,2019,"2019 DHS","DHS",0,"sn8a",0.543616908614456,NA,0.999795243456126,0.0489664432340064,0,0.0214702754622143,0
"35-39",5024,NA,NA,NA,NA,68.61675894,26.08984588,42.52691306,6.8,NA,NA,NA,"MW","0",NA,NA,1,688,"Serbia",2010,2010,2010.83287671233,2010.99726027397,"2010 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7600,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,63.5827119531885,20.8737315017388,42.4511823611725,9.56195275244031,NA,NA,NA,"MW","0",NA,NA,0,688,"Serbia",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7600,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,35.263019079967,22.0280384428141,11.8168181310027,5.62851423174647,NA,NA,NA,"UW","0",NA,NA,0,688,"Serbia",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",4550,NA,NA,NA,NA,10.873803223784,9.23153737703735,1.64226584674669,30.3666167875105,NA,NA,NA,"MW","0",NA,NA,0,694,"Sierra Leone",2008,2008,2008.24863387978,2008.49453551913,"2008 DHS","DHS",0,"sl51",0.160533276831374,0.28871277563889,0.0812917958647557,0.00611686141369044,0.00138275981438971,0.00790773298319625,1
"35-39",5679,NA,NA,NA,NA,25.80959731,24.97920973,0.830387587,28.2,NA,NA,NA,"MW","0",NA,NA,0,694,"Sierra Leone",2017,2017,2017.32876712329,2017.66301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",7631,NA,NA,NA,NA,27.4441731416063,26.4766080870571,0.967565054549156,12.2729995621625,NA,NA,NA,"UW","0",NA,NA,0,694,"Sierra Leone",2019,2019,2019.36438356164,2019.66301369863,"2019 DHS","DHS",0,"sl7a",0.160684739950845,0.733078944497884,0.231785669208613,0.0109774581734612,0.00153970394226754,0.00735229804792256,0
"35-39",1821,NA,NA,NA,NA,88.0077311470093,60.4399866482101,27.5677444987992,5.91456397786559,NA,NA,NA,"MW","0",NA,NA,0,704,"Viet Nam",1997,1997,1997.49589041096,1997.8301369863,"1997 DHS","DHS",0,"vn31",0.115484014669309,0.126220352212453,0.211674825971377,0.0194927844596941,0.0177957642002003,0.00889072709897096,1
"35-39",5043,NA,NA,NA,NA,88.47781662,67.30361244,21.17420418,2.7,NA,NA,NA,"MW","0",NA,NA,1,704,"Viet Nam",2010,2011,2010.9095890411,2011.06849315068,"2010-2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",5580,NA,NA,NA,NA,7.242862242,5.775118891,1.467743351,0,NA,NA,NA,"UW","0",NA,NA,1,704,"Viet Nam",2013,2014,2013.91506849315,2014.24383561644,"2013-2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"35-39",9022,NA,NA,NA,NA,4.4,0.5,3.9,36.4,NA,NA,NA,"MW","0",NA,NA,0,706,"Somalia",2018,2019,2018.08493150685,2019,"2018-2019 SHDS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"35-39",1721,NA,NA,NA,NA,58.9816230125961,57.7193787743002,1.26224423829591,16.7767800662968,NA,NA,NA,"MW","0",NA,NA,0,710,"South Africa",1998,1998,1998,1998.74520547945,"1998 DHS","DHS",0,"za31",0.0744285499272852,0.354822912610114,0.106932144691346,0.00716897251569092,0.000563973868050588,0.00503922806671822,1
"35-39",5797,NA,NA,NA,NA,61.2120280123675,61.0510373008958,0.160990711471655,12.3552880727714,NA,NA,NA,"MW","0",NA,NA,0,710,"South Africa",2016,2016,2016.4781420765,2016.84153005464,"2016 DHS","DHS",0,"za71",0.117347227113403,0.809710250289527,0.216659911962733,0.00999455287439642,0.000163439030894881,0.00503185799194845,1
"35-39",5797,NA,NA,NA,NA,51.2266854017595,50.9012113434544,0.325474058305041,8.58419917366912,NA,NA,NA,"UW","0",NA,NA,0,710,"South Africa",2016,2016,2016.4781420765,2016.84153005464,"2016 DHS","DHS",0,"za71",0.110288856198124,1.00028422953573,0.179694036945813,0.0110123524886292,0.000828847332562821,0.00515657763144957,0
"35-39",1701,NA,NA,NA,NA,49.9076441259953,41.1943462350516,8.71329789094375,23.2253745104547,NA,NA,NA,"MW","0",NA,NA,0,716,"Zimbabwe",1994,1994,1994.49589041096,1994.91232876712,"1994 DHS","DHS",0,"zw31",0.116476016539423,0.166093452952807,0.14478782229965,0.0207062237912906,0.00813449476461057,0.0140740061753097,1
"35-39",5798,NA,NA,NA,NA,72.8610496001622,71.3568195885639,1.50423001159831,11.0684783715912,NA,NA,NA,"MW","0",NA,NA,0,716,"Zimbabwe",2015,2015,2015.49589041096,2015.99726027397,"2015 DHS","DHS",0,"zw72",0.0855277021293935,0.297767025295275,0.151897555390929,0.00618540512093228,0.0011511120185679,0.00335225323734674,1
"35-39",5798,NA,NA,NA,NA,37.7091365618818,37.7091365618818,0,6.23474217557799,NA,NA,NA,"UW","0",NA,NA,0,716,"Zimbabwe",2015,2015,2015.49589041096,2015.99726027397,"2015 DHS","DHS",0,"zw72",0.150658116431066,NA,0.290705823338399,0.0106686539694668,0,0.00438998712459472,0
"35-39",5560,NA,NA,NA,NA,4.33570805,1.286630525,3.049077525,28.7,NA,NA,NA,"MW","0",NA,NA,0,728,"South Sudan",2010,2010,2010.23835616438,2010.49315068493,"2010 MICS-HHS","MICS",0,"sswm4",0.305115681609776,0.213027649368951,0.0747880817726931,0.00347901329781774,0.00452962171589544,0.0143497474267888,1
"35-39",5355,NA,NA,NA,NA,10.82491857,10.07193462,0.752983946,31.6,NA,NA,NA,"MW","0",NA,NA,0,729,"Sudan",2010,2010,2010.49589041096,2010.91232876712,"2010 MICS-HHS","MICS",0,"sdwm4",0.107229682968488,0.360096104105835,0.0560695866569741,0.00753021593362499,0.00243917492751192,0.00887831822825025,1
"35-39",5593,NA,NA,NA,NA,15.07841445,14.20621334,0.872201117,27.50022071,NA,NA,NA,"MW","0",NA,NA,1,729,"Sudan",2014,2014,2014.6904109589,2014.84657534247,"2014 MICS","MICS",0,"sdwm5",0.101553601691488,0.292191169656639,0.0703386168039548,0.0107176233860586,0.00234976563710112,0.0116912480325565,1
