In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050,MW_1549_2051,MW_1549_2052,MW_1549_2053,MW_1549_2054,MW_1549_2055,MW_1549_2056,MW_1549_2057,MW_1549_2058,MW_1549_2059,MW_1549_2060,MW_1549_2061,MW_1549_2062,MW_1549_2063,MW_1549_2064,MW_1549_2065,MW_1549_2066,MW_1549_2067,MW_1549_2068,MW_1549_2069,MW_1549_2070,MW_1549_2071,MW_1549_2072,MW_1549_2073,MW_1549_2074,MW_1549_2075,MW_1549_2076,MW_1549_2077,MW_1549_2078,MW_1549_2079,MW_1549_2080,MW_1549_2081,MW_1549_2082,MW_1549_2083,MW_1549_2084,MW_1549_2085,MW_1549_2086,MW_1549_2087,MW_1549_2088,MW_1549_2089,MW_1549_2090,MW_1549_2091,MW_1549_2092,MW_1549_2093,MW_1549_2094,MW_1549_2095,MW_1549_2096,MW_1549_2097,MW_1549_2098,MW_1549_2099,MW_1549_2100
1,860,Uzbekistan,1744820.901,1794990.323,1844012.808,1895360.827,1950108.908,2010449.06,2075719.377,2144156.687,2213695.476,2283531.474,2364179.614,2450316.871,2541348.73,2635229.577,2730087.731,2827026.508,2924467.924,3021653.108,3120353.762,3222195.384,3321128.305,3424449.11,3539759.121,3659092.735,3781668.906,3906726.651,4032907.786,4142602.788,4250597.912,4353979.393,4449295,4543869.113,4643998.689,4747012.814,4855678.116,4970952.629,5092028.699,5215661.633,5335470.792,5449627.044,5561604.901,5675131.063,5786682.127,5891404.754,5988247.587,6080498.362,6171724.671,6258482.196,6337618.33,6408470.906,6470774.474,6525387.094,6575023.805,6619576.238,6659449.981,6694902.864,6728154.774,6766245.502,6811997.405,6859902.46,6900984.28,6932427.758,6958057.613,6983689.281,7008913.383,7028247.572,7037004.831,7037818.176,7045169.294,7064811.199,7089002.583,7111623.945,7132818.305,7158138.734,7188918.006,7220077.873,7251460.156,7286752.85,7327974.488,7372695.492,7416572.151,7554827.333,7692502.231,7829491.11,7964811.578,8097546.448,8226308.857,8344216.046,8449422.153,8548434.162,8649892.791,8757169.526,8867144.874,8971475.46,9065171.561,9152352.628,9240118.471,9330808.064,9416410.514,9490004.455,9549451.68,9593103.361,9624785.594,9649605.976,9674527.101,9705544.758,9742718.834,9785677.553,9832157.968,9879814.882,9928408.668,9977872.322,10027352.65,10076862.04,10126420.64,10173948.51,10218222.04,10259476.76,10297221.05,10330415.09,10358067.38,10379028.64,10393405.95,10401661.31,10404414.55,10402197.66,10396083.27,10388271.23,10379145.45,10368345.09,10356811.16
1,862,Venezuela (Bolivarian Republic of),1414356.444,1464628.963,1513484.313,1564554.096,1617823.025,1673227.364,1730728.242,1790581.765,1852664.917,1916490.026,1981783.6,2048625.927,2117103.184,2187183.651,2258548.427,2330952.403,2404338.105,2478557.631,2553608.393,2629295.672,2705252.57,2781423.197,2857675.711,2933982.857,3010213.539,3086135.913,3161633.066,3236695.97,3311750.271,3386067.408,3459283.71,3531033.601,3591599.59,3649804.315,3704998.22,3756706.908,3804461.727,3848084.361,3887198.845,3922623.786,3955338.398,3985913.322,4014447.252,4041209.121,4065905.811,4087282.486,4085041.907,4006577.467,3817600.364,3607823.85,3475786.304,3405820.957,3374441.153,3366095.996,3363918.495,3366014.36,3371920.668,3381375.729,3392430.25,3404849.466,3420047.266,3439046.87,3460948.148,3483810.042,3507820.095,3532849.579,3557755.912,3582925.078,3609306.781,3637032.874,3666308.175,3697669.689,3731940.802,3768128.075,3804575.898,3841409.691,3878673.596,3916200.124,3952010.65,3983749.13,4011636.572,4013755.025,4007638.814,3994242.199,3973848.323,3947255.671,3914295.507,3877418.568,3839398.942,3801691.714,3764347.981,3726264.063,3687349.205,3649524.48,3614364.187,3581674.936,3551190.868,3523897.057,3502430.92,3488381.626,3480021.066,3474280.155,3468883.097,3462389.725,3454117.122,3443178.605,3429433.621,3413132.798,3393938.413,3372467.935,3349246.85,3324510.806,3298259.803,3271093.426,3243456.56,3215299.939,3186717.392,3158315.489,3131002.798,3104459.598,3078641.871,3054347.651,3031746.669,3009904.489,2988913.269,2968980.837,2949027.462,2929448.204,2910104.042,2891132.888,2872907.508
1,876,Wallis and Futuna Islands,966.8961,969.4463,969.7315,969.1866,966.2992,959.7622,966.9106,995.997,1035.4044,1078.3579,1119.2419,1159.325,1201.6176,1240.2484,1272.3907,1304.441,1337.0524,1372.5101,1414.3085,1458.9562,1499.6558,1536.0773,1573.7013,1614.5213,1654.1542,1680.8942,1701.0892,1739.4904,1789.5666,1834.6222,1872.6128,1899.5774,1917.1111,1934.2716,1947.5661,1947.748,1938.9058,1916.8418,1879.642,1848.4068,1827.0554,1800.249,1764.5059,1724.697,1701.9216,1699.0757,1696.9324,1682.548,1653.8055,1622.838,1605.38,1593.8874,1565.9525,1530.9619,1502.1811,1473.8622,1445.0175,1420.6635,1399.915,1384.4578,1378.1075,1376.7199,1380.0098,1387.1842,1398.0384,1411.0068,1418.7998,1422.108,1424.5682,1424.5463,1420.806,1416.6768,1414.0513,1413.3162,1410.2672,1403.6368,1397.2514,1393.1574,1391.68,1389.7214,1375.9674,1353.432422,1326.690086,1293.615437,1257.598299,1219.961852,1183.148948,1151.088763,1119.545937,1085.42968,1050.019146,1014.091551,980.3549291,952.8428827,930.3168136,910.5057571,891.7517813,873.0829725,860.2441449,850.6829009,845.314572,847.7882075,851.5023271,854.8548584,858.5346583,861.2209871,862.2593015,862.4924103,861.57552,858.5604033,853.6576556,847.6634464,840.261064,831.2937476,821.1348462,809.7203106,797.0253406,783.6275199,770.0007878,755.6116179,740.7748396,726.3921465,711.9222596,697.7184321,684.4352209,671.7659062,659.7699453,648.769216,639.0005114,629.7579165,621.5749404
1,882,Samoa,16392.9246,16574.0442,16729.9716,16906.1816,17218.6649,17635.0652,18009.8975,18320.7696,18586.7158,18846.6928,19094.2015,19341.2958,19651.9993,19996.5594,20278.0399,20480.065,20623.9285,20824.5299,21069.4958,21242.1014,21331.5442,21391.9454,21687.5676,22205.5244,22704.4986,23164.0695,23574.8095,23935.4946,24241.3601,24458.7798,24609.6708,24721.0633,24891.5982,25134.8896,25310.372,25411.0378,25455.7985,25524.2589,25652.7626,25745.6285,25962.5725,26178.5637,26485.5244,26862.6208,27244.4523,27638.2207,27993.0933,28436.3245,28923.3994,29333.7568,29687.386,29758.2449,29604.5489,29463.4382,29432.4486,29525.7011,29645.5509,29774.0075,29945.7615,30152.7028,30391.5811,30753.4755,31195.761,31664.5332,32162.0146,32669.4928,33207.7202,33776.1767,34384.9241,34966.3942,35454.3271,35922.7078,36365.2611,36787.6299,37194.624,37531.7829,37806.3681,38084.1092,38415.3295,38735.9012,39009.0555,39681.15536,40376.78484,41005.17337,41558.55702,42071.5518,42524.26584,42971.3493,43378.66495,43714.72688,44019.52395,44265.03151,44459.28052,44660.88691,44895.77223,45141.41815,45403.94054,45641.8422,45850.65259,46101.2985,46401.83666,46764.5493,47191.39611,47635.97854,48090.4057,48552.11489,49017.68069,49472.80006,49904.17446,50300.13333,50657.13927,50983.51305,51275.39107,51521.97456,51725.77068,51891.77138,52027.21244,52134.76855,52219.47547,52277.63799,52303.66636,52321.63391,52343.3509,52355.98495,52360.05314,52366.86497,52383.90927,52403.94561,52431.53146,52480.40165,52533.98295
1,887,Yemen,1183754.168,1202782.696,1222921.616,1243869.349,1265507.054,1287927.979,1311500.421,1336464.639,1362799.63,1390824.235,1420913.527,1453508.104,1488885.129,1527366.823,1569642.23,1616321.208,1667301.852,1722370.055,1779871.808,1839908.165,1904370.345,1973396.211,2031468.126,2092973.863,2158400.071,2227714.894,2297295.726,2367269.994,2441786.888,2522118.961,2608290.419,2698304.207,2790462.834,2885032.907,3003273.176,3138020.103,3288885.059,3446081.411,3609615.646,3778848.664,3952109.244,4128001.711,4306799.071,4486789.235,4668043.259,4847776.737,5022570.793,5195346.332,5366434.185,5540510.019,5705785.778,5858280.524,6021965.282,6198575.669,6373902.28,6546641.315,6715419.034,6881597.466,7046090.366,7208035.086,7365332.344,7516277.612,7663927.558,7811658.151,7959259.998,8105675.14,8249588.579,8391921.315,8534079.327,8675804.099,8816213.252,8954887.134,9092115.498,9228770.074,9364439.851,9498418.402,9635180.269,9772859.413,9906705.95,10036086.44,10160163.59,10372898.62,10583069.51,10790011.9,10993390.03,11193832.44,11389636.51,11581354.84,11771794.35,11959903.73,12146524.52,12334764.45,12518444.46,12691954.21,12854946.94,13007771.36,13151465.37,13285399,13410078.19,13526171.16,13632829.93,13730681.6,13820159.18,13899774.73,13973730.25,14046562.92,14118229.36,14188860.71,14259592.75,14330584.5,14400754.82,14471463.38,14541334.34,14608472.98,14673234.64,14735439.56,14794472.09,14850228.94,14901559.01,14947083.15,14986566.94,15019373.17,15045474.98,15063851.81,15074809.46,15079475.29,15078926.43,15073866.92,15064267.53,15050502.16,15032294.4
1,894,Zambia,676185.0438,689003.7444,702380.2472,716485.5561,731547.9392,747763.1682,765128.0418,783607.6894,803222.1917,823994.7355,846357.2071,871109.94,899056.501,928485.4888,957351.0907,986497.9122,1016729.076,1046943.109,1076528.617,1105818.378,1135153.607,1164370.42,1193517.886,1222874.835,1252406.225,1282525.81,1313683.255,1347178.567,1382597.385,1419093.201,1457350.406,1500055.422,1545116.424,1591806.352,1640371.944,1691588.552,1746780.234,1805291.114,1860592.566,1917197.368,1973997.554,2029640.44,2085371.379,2142520.192,2201934.646,2262943.152,2325659.767,2389844.78,2454388.253,2519094.458,2584887.616,2650361.186,2715616.569,2783361.043,2854097.118,2925914.751,2998860.298,3072789.778,3147484.774,3223247.553,3300456.295,3378997.867,3458009.732,3537325.11,3617306.994,3698146.448,3779968.427,3862756.767,3946567.868,4031416.155,4117527.734,4204763.999,4293196.381,4383115.127,4474287.784,4566450.278,4659691.206,4754149.045,4849503.156,4945807.146,5043062.046,5140530.799,5237536.819,5333238.286,5427389.878,5519493.231,5608950.466,5696256.498,5782077.611,5866571.891,5950137.755,6032852.334,6114694.934,6195994.16,6277013.04,6357746.457,6437801.873,6517220.652,6595562.623,6672521.953,6748095.898,6821894.009,6893846.588,6964198.527,7032377.129,7098000.523,7161143.312,7222066.373,7281551.83,7338866.824,7394074.822,7447524.372,7498763.177,7548463.218,7596741.541,7643130.962,7688110.008,7732520.554,7775443.053,7817002.816,7857558.339,7896785.471,7934646.172,7970503.967,8005180.781,8038314.423,8069074.483,8098672.829,8127127.408,8153746.834,8178897.047
0,4,Afghanistan,479476.1145,491083.68,502922.008,515479.504,535892.6546,556680.2564,577155.6038,597755.9718,618585.689,630000.0125,616999.614,568123.6921,532314.985,538639.5476,563474.5554,588129.7046,599059.9528,607030.8307,622992.724,649765.1314,666384.493,683590.1958,747954.0275,846933.5989,924821.7464,974396.9841,1016584.638,1057405.997,1099670.249,1144336.023,1163633.465,1182086.197,1260135.506,1358763.999,1431272.836,1509041.392,1602501.61,1668788.758,1746391.006,1855251.739,1956916.127,2075215.076,2204525.017,2323215.693,2449733.513,2566962.07,2670763.636,2782337.458,2896791.496,3012352.44,3133466.96,3230653.5,3293589.586,3377281.88,3491635.079,3609720.292,3735087.017,3868048.016,4006712.562,4155026.38,4313520.343,4478228.463,4647567.291,4821874.242,4998118.426,5176430.478,5360437.564,5551520.137,5749869.558,5958562.956,6177638.729,6397417.769,6612233.669,6829341.546,7048782.933,7268452.558,7498314.502,7732790.712,7967808.026,8214972.801,8464237.222,8571347.017,8680855.917,8793606.758,8902354.941,9010036.659,9118516.24,9225868.032,9327081.058,9418148.42,9505332.356,9592000.071,9683685.919,9782777.125,9884525.052,9987363.952,10078960.58,10159750.39,10245826.27,10333798.65,10422115.15,10505103.64,10580810.67,10663111.93,10741382.69,10804051.06,10861552.7,10922508.01,10977846.89,11036669.31,11097889.26,11142232.03,11176138.33,11206865.95,11243581.43,11281087.98,11302863.44,11324355.92,11348736.95,11367355.83,11390329.16,11410475.64,11422674.13,11434466.8,11444550.28,11451079.78,11454888.76,11459243.69,11464581.09,11469918.92,11470116.79
0,8,Albania,167664.2352,174285.9965,181482.5344,189195.8927,197300.1251,205711.3005,214355.155,222933.2127,230913.2302,237610.339,242839.6568,247108.4013,251293.3815,255797.7446,260225.0418,264258.2517,268119.7208,272170.0136,275280.0696,275118.0186,275003.2405,274319.4646,272795.9406,270888.9841,269537.4935,268843.6382,268977.3153,270400.4732,273061.0639,276586.6259,280815.133,283851.4565,284268.5118,283197.4638,281711.1989,280214.1782,278749.3827,277262.0654,275832.2845,273243.1443,270988.843,270381.7466,270376.03,268514.4412,265173.409,261064.7079,256869.9873,251701.2131,245390.3905,238417.6521,231069.1061,222949.724,216057.3942,211435.549,206380.0493,201320.285,197273.5522,194799.9059,193641.1833,193026.7023,192232.7148,191008.3592,189397.1808,187116.1049,184319.7479,181479.9054,178736.6339,175994.9348,173240.1091,170355.8673,167381.3817,164485.9719,161706.393,159072.7093,156522.8735,154006.2194,151555.181,149317.4288,147272.51,145269.8809,143261.5544,139804.84,136573.3692,133438.299,130389.8455,127507.1678,124849.7227,122382.0904,120064.8044,117859.2841,115753.2359,113774.357,111842.0244,109890.7955,107959.777,106113.6115,104393.9032,102739.888,101122.5574,99549.29183,97981.28124,96389.04708,94780.50389,93205.18074,91629.25519,90072.4236,88602.92036,87172.06906,85777.14122,84454.043,83157.32069,81878.54731,80629.29997,79409.43941,78241.04514,77125.01191,76059.98686,75053.54965,74086.06492,73150.0156,72266.0096,71432.07972,70638.36727,69882.38625,69166.90482,68483.7482,67819.88038,67165.63461,66514.21532,65863.57965,65212.18349
0,12,Algeria,948486.9897,983739.6779,1019014.473,1054453.296,1091520.573,1131732.576,1170429.686,1209345.398,1272752.812,1341582.12,1415010.955,1492362.352,1572704.3,1655932.201,1742673.018,1833518.096,1928118.246,2024471.596,2123104.623,2224454.324,2328188.362,2430755.593,2532578.13,2642458.714,2764022.671,2896751.5,3038832.725,3186502.782,3332638.661,3474912.487,3613951.179,3747125.252,3872893.169,3990057.387,4098374.857,4196979.2,4286006.455,4368334.46,4445512.563,4515223.253,4575051.658,4624502.21,4663255.033,4685043.805,4696233.324,4711794.743,4733823.538,4759012.347,4791735.557,4839701.198,4904907.203,4987357.347,5088213.349,5208695.895,5341502.908,5479656.027,5623400.045,5778113.587,5941043.954,6106630.587,6271758.192,6429056.128,6577261.858,6709879.123,6822827.918,6917367.846,6989625.851,7037302.898,7064132.035,7072203.025,7061544.15,7035824.867,6996757.278,6947976.535,6892486.058,6831645.128,6769688.498,6708057.652,6651306.981,6600350.089,6552794.016,6546624.528,6548343.104,6557990.112,6574832.157,6596634.89,6623011.536,6651275.633,6679612.406,6707818.869,6733764.373,6756029.378,6773427.64,6784468.25,6787574.05,6782342.731,6769317.6,6748554.283,6721341.5,6688220.702,6648289.988,6605284.52,6561277.853,6514506.88,6466058.473,6417161.187,6367832.346,6319770.934,6274352.037,6231908.888,6193068.558,6157357.847,6125064.319,6096755.095,6072464.151,6052268.96,6035477.207,6020411.847,6006441.917,5992397.504,5978788.511,5964743.845,5948842.16,5932599.057,5913686.664,5891587.912,5867121.796,5839881.704,5809904.576,5777277.54,5742725.025
0,16,American Samoa,2393.2953,2477.9699,2560.2235,2632.9316,2696.2758,2805.2926,2934.7953,3076.1905,3224.4372,3372.5403,3525.1889,3689.5888,3864.6446,4047.9971,4240.1271,4442.8615,4646.3827,4849.8459,5058.1647,5267.0429,5435.1056,5523.5727,5597.4265,5672.6122,5752.5664,5835.05,5923.1994,6018.5707,6128.3349,6254.8509,6360.5029,6425.315,6469.5891,6501.3566,6528.9321,6565.6219,6623.6657,6706.5202,6803.5784,6898.198,6974.7788,7002.9643,6964.7389,6875.7244,6754.8327,6618.9302,6487.7938,6375.7397,6281.676,6206.1011,6213.0559,6216.3389,6139.1852,6048.6352,5988.8251,5966.5264,5942.5622,5922.8338,5908.0018,5890.0805,5871.3896,5853.1461,5832.7922,5808.8368,5780.985,5712.0809,5598.4797,5475.8824,5343.5823,5199.9871,5053.2134,4913.1428,4780.0212,4652.9213,4531.7123,4433.3247,4358.5122,4292.9373,4238.6216,4190.5669,4153.7641,4151.566318,4145.757037,4140.435125,4134.821732,4129.160962,4121.833969,4110.543864,4099.509191,4084.572102,4067.00385,4048.862771,4026.732381,4000.407818,3970.135034,3935.784736,3895.113999,3849.758426,3799.064852,3744.34251,3695.967418,3654.144501,3610.271267,3568.447393,3530.092092,3492.282011,3454.980222,3420.128142,3388.337157,3359.589542,3334.092853,3310.550852,3291.769699,3274.949738,3259.647754,3246.346645,3235.105025,3225.480621,3215.176185,3207.003929,3197.812381,3186.645068,3174.824438,3161.756392,3148.987845,3134.818774,3117.712186,3098.473451,3078.481351,3056.859139,3033.302532
0,24,Angola,313853.8892,329324.854,350204.5548,374791.3549,400865.4472,427810.8158,455426.614,484448.4427,514995.4462,546537.6911,579495.6802,613558.2638,648743.3616,685824.5918,724248.9143,762710.7681,800131.0306,836629.8858,873859.9514,912799.4445,954005.6114,997011.8675,1041945.603,1089715.998,1140768.911,1195195.474,1253293.385,1316174.046,1383788.151,1456231.904,1533255.952,1614572.872,1682616.552,1752933.039,1825795.497,1900594.443,1977134.096,2055855.18,2136053.939,2217991.524,2303300.187,2392287.275,2484163.426,2578426.174,2672423.119,2766891.881,2867492.83,2975049.453,3087606.66,3206498.91,3329314.19,3458255.841,3595066.646,3737669.654,3888460.288,4046447.757,4210201.263,4379785.843,4555036.955,4734382.252,4916556.521,5101220.595,5288041.239,5477540.487,5669839.437,5865062.569,6064141.119,6265875.601,6469445.372,6675601.829,6883864.338,7095728.145,7313160.745,7537065.533,7766981.368,7999961.789,8236628.036,8477418.113,8721942.181,8971477.497,9225573.912,9428718.901,9630215.794,9831009.617,10031261.97,10231016.06,10427408.69,10620401.11,10810618.82,10995974.37,11177682.05,11357731.46,11535730.18,11711199.29,11884692.61,12054937.85,12222343.35,12387627.51,12550313.41,12710388.97,12867395.33,13020824.13,13171520.43,13320679.95,13467157.27,13608141.77,13744563.13,13879482.93,14012847.65,14141158.76,14268346.2,14393917.84,14514077.47,14631427.67,14747693.75,14862887.29,14974689.3,15081317.82,15185076.46,15287864.95,15385939.43,15478260.57,15565157.2,15646876.29,15724724.85,15798475.06,15867117.06,15930966.14,15992281.63,16049868.95,16102279.55
0,28,Antigua and Barbuda,8971.8125,9203.2582,9403.5627,9596.3666,9804.7717,10039.9024,10290.937,10543.6028,10783.6247,10996.9241,11176.6058,11324.0899,11442.8896,11538.4175,11510.1673,11311.8071,11072.051,10853.0697,10648.4987,10460.3348,10307.4822,10353.4399,10651.7805,11017.3582,11369.7753,11705.7632,12021.5227,12342.8041,12670.1745,12977.6357,13245.3958,13466.1277,13766.4976,14052.8787,14338.8562,14655.5529,14981.7105,15296.389,15621.0763,15938.3893,16241.9718,16534.4275,16787.2667,16969.8057,17074.0635,17150.0149,17201.557,17204.089,17178.7228,17124.091,17036.5353,16942.8131,16872.1224,16860.5778,16881.0299,16834.4562,16725.3415,16599.8883,16449.4686,16276.4363,16095.7522,15894.1308,15667.5262,15411.7078,15143.5037,14897.5396,14656.3177,14405.289,14153.5873,13900.0971,13621.8074,13341.1435,13070.7954,12789.0418,12494.6359,12182.3837,11858.0356,11533.6515,11221.0137,10914.0799,10582.9779,10452.98032,10336.02483,10222.84522,10114.04339,10004.48743,9896.847912,9786.762148,9656.895693,9519.349802,9398.402664,9289.638283,9188.01243,9098.134004,9015.552064,8930.133723,8848.996563,8770.015887,8693.644517,8621.12359,8538.27359,8448.260787,8356.96735,8270.184976,8188.431248,8110.074524,8033.535077,7955.578713,7876.757266,7797.266082,7719.033543,7644.411999,7570.552428,7496.188549,7423.438042,7352.59882,7280.357128,7207.125646,7137.108483,7068.916954,7001.822873,6934.989818,6866.426801,6800.420914,6737.370073,6673.385231,6609.96647,6548.551575,6489.848176,6433.504304,6377.16277
0,31,Azerbaijan,412985.604,439586.4154,467104.2615,495285.7619,524595.2771,554966.9229,590285.7215,629334.4221,664495.9317,690151.7998,706210.9194,719651.746,729320.2572,736145.321,741098.2585,742488.4125,740946.9051,738829.5485,737473.0788,731226.4013,724462.0823,724801.0342,732117.5197,743625.4136,765264.5653,795996.9469,826815.245,858035.0275,890209.9466,920540.7942,949168.9859,980169.0734,1012091.925,1043152.681,1073469.57,1102748.502,1128610.359,1150171.636,1167304.104,1178495.72,1181600.334,1177755.039,1167342.883,1148211.332,1125436.958,1102699.755,1088074.915,1085643.906,1090064.443,1091005.591,1088593.867,1091438.454,1099763.071,1107627.76,1119480.1,1139412.977,1159176.088,1178958.297,1198268.095,1214342.808,1225829.65,1232762.725,1234863.224,1229280.835,1222387.056,1215390.217,1204757.306,1192623.555,1178896.411,1161756.01,1141533.981,1122953.307,1107299.783,1094492.025,1082407.301,1070943.824,1063029.733,1058838.356,1057895.454,1057753.046,1057736.391,1060227.959,1063665.677,1066941.11,1068717.212,1068513.858,1067193.423,1064970.244,1061699.914,1057145.031,1051031.211,1044340.456,1037384.079,1029852.746,1021793.588,1013278.553,1005204.178,997991.6189,991902.0322,985196.8381,977454.3751,970350.919,963939.1123,958132.5725,952903.8765,948163.4866,943847.3178,939966.5073,936443.4348,933136.7235,929986.1596,927064.9655,924314.7785,921712.7951,919098.3671,916320.5235,913500.4244,910610.605,907590.29,904464.602,901094.3987,897505.4833,893697.631,889588.4169,885261.9967,880740.7774,876093.4569,871359.7115,866464.2393,861483.4,856479.4884
0,32,Argentina,2391980.505,2437561.618,2482279.383,2524989.819,2567414.501,2606730.549,2640628.761,2673061.591,2705909.086,2739419.9,2772929.348,2807519.032,2846265.75,2891998.671,2944388.891,3001897.814,3064692.839,3132337.32,3204283.141,3280001.467,3358756.857,3439060.819,3521327.239,3605047.598,3687112.063,3766557.243,3842074.703,3912244.676,3976967.667,4037689.042,4094613.625,4148499.171,4221526.985,4295468.072,4371224.904,4449683.816,4531083.798,4613533.245,4698321.512,4785093.182,4870776.11,4953195.557,5031706.518,5107649.126,5184436.577,5262591.402,5339783.192,5415523.237,5489069.762,5560368.761,5631757.543,5704011.459,5773352.511,5845769.385,5918339.278,5986856.623,6052936.185,6109493.743,6158552.647,6210230.783,6260369.958,6297963.018,6322251.533,6331207.863,6313265.857,6256299.134,6175285.816,6085185.69,5986759.224,5887793.952,5791129.307,5696396.054,5603015.562,5509614.529,5415798.872,5327397.208,5243971.105,5163518.965,5084762.621,5005057.8,4926837.88,4895502.901,4866170.845,4838068.883,4809868.808,4781404.008,4751753.547,4720259.185,4684863.893,4645360.447,4603098.378,4557292.022,4509907.26,4459792.746,4403611.19,4343043.298,4282235.448,4222609.994,4164309.926,4110605.793,4066447.769,4027858.393,3990777.997,3954870.986,3918135.191,3881493.411,3845438.621,3810413.795,3776702.446,3744261.81,3712957.97,3683023.054,3654382.644,3626630.934,3599467.862,3572788.947,3546318.768,3519857.578,3493314.416,3466434.708,3439271.16,3411786.389,3383851.782,3355270.537,3326016.505,3296194.936,3265754.759,3234759.381,3203490.615,3172106.155,3140629.989
0,36,Australia,1236980.394,1278815.271,1310300.812,1334944.048,1361200.512,1385883.141,1409531.953,1433721.51,1456909.856,1477764.078,1496623.741,1515319.459,1533593.403,1550577.186,1569203.641,1593564.672,1624441.095,1675992.317,1724382.718,1767211.909,1802704.004,1829586.176,1851183.381,1870753.684,1890965.546,1915734.164,1942057.072,1964736.632,1987638.687,2016090.194,2049945.166,2086865.323,2125193.681,2164493.912,2204547.752,2247606.435,2297717.84,2342218.773,2394559.155,2444668.951,2481623.876,2511522.157,2546067.355,2583089.309,2618240.195,2653933.677,2694218.062,2736357.782,2773077.649,2796762.971,2793421.029,2789174.31,2808520.389,2835849.123,2865549.315,2896405.189,2926865.237,2957410.196,2987597.538,3014501.394,3037586.883,3057129.223,3070975.778,3079734.651,3085669.081,3090062.267,3094908.105,3099397.495,3103182.357,3106695.063,3108822.618,3109798.853,3110810.717,3111768.944,3111846.882,3111727.438,3111984.579,3111903.437,3112590.146,3113660.034,3114182.383,3128243.891,3143832.03,3160619.107,3178287.997,3196163.972,3213030.76,3228996.265,3245705.893,3262477.026,3278622.464,3295323.78,3312306.356,3329389.6,3345784.886,3361619.108,3378399.275,3396092.787,3414105.443,3431642.416,3448059.293,3462615.398,3475950.359,3489308.016,3502798.44,3516164.866,3529425.132,3543408.907,3557880.383,3572386.548,3587098.803,3602968.571,3619543.057,3636329.998,3652959.285,3668972.96,3685866.51,3704067.788,3723811.933,3743561.593,3762899.359,3782558.939,3801310.883,3819045.117,3835262.738,3850894.577,3867726.393,3885401.684,3902157.458,3917350.508,3932224.663
0,40,Austria,573344.7571,579200.2645,594371.4828,609885.9626,624580.0465,638545.2105,656183.8118,677217.6378,698059.6778,718240.5725,737622.0044,755740.2267,770439.0304,782971.4406,796321.4513,807838.9409,816612.0228,821822.7852,824148.8535,826739.4922,830351.9019,835300.1426,842312.284,847670.4409,848173.5759,850279.6151,856620.365,862696.8725,867971.489,874540.9483,882007.368,891082.4076,890412.0042,892248.4712,895991.1275,899176.0793,899209.0919,897677.4649,896429.3695,893177.385,887342.5415,880621.6498,874571.5819,868819.6825,862972.5718,859470.6719,854569.711,845795.5132,835740.6535,825966.9083,817559.4173,811035.8877,807816.37,800297.515,789304.4932,781974.5999,776474.9134,772200.2766,769082.9253,766869.167,764791.8642,763274.2253,762343.6206,761385.6548,759645.3063,756974.1941,754743.8215,751728.4111,746373.8228,739473.9724,731935.3066,723704.9693,715237.1227,707374.9007,700044.7273,692965.0751,685726.5379,678764.3926,673179.6037,668787.8975,665063.306,661186.6224,657640.0934,654390.7439,651537.6639,648990.57,646804.7095,644939.1106,643536.2416,642604.5781,641877.2375,641393.7484,640951.2308,640280.254,639478.8782,638287.2531,636476.8613,634319.8778,632022.5993,629599.3571,627065.5644,624194.4584,621043.3716,618183.5441,615448.9421,612551.6751,609604.0722,606387.7015,603071.7321,600004.7893,597270.7257,594715.0661,592208.1179,589808.7728,587502.9477,585418.6857,583702.8795,582302.2471,580965.7726,579586.6763,578400.5768,577402.3489,576491.238,575602.4873,574694.9761,573645.5251,572401.3258,571024.2801,569639.4488,568313.5355,566940.6797
