"Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet","In.union"
"40-44",5054,NA,NA,NA,NA,25.9547714414755,12.8047929446603,13.1499784968152,23.4632158039998,NA,NA,NA,"MW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5054,NA,NA,NA,NA,39.3936667554277,27.5793468080856,11.8143199473421,8.59055565297673,NA,NA,NA,"UW","0",NA,NA,0,266,"Gabon",2012,2012,2012,2012.41256830601,"2012 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",7580,NA,NA,NA,NA,31.53634343,20.93854663,10.5977968,27.6,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5462,NA,NA,NA,NA,11.1494941844318,9.62460161336527,1.52489257106656,27.7921713064094,NA,NA,NA,"MW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7579,NA,NA,NA,NA,19.5562473,19.01980071,0.536446593,23.6,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5462,NA,NA,NA,NA,7.81576482180593,7.81576482180593,0,1.47866322054426,NA,NA,NA,"UW","0",NA,NA,0,270,"Gambia",2013,2013,2013.08493150685,2013.32602739726,"2013 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",5019,NA,NA,NA,NA,66.45560665,56.02001666,10.43558998,7.7,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2010,2010,2010.32876712329,2010.74520547945,"2010 FHS-MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5563,NA,NA,NA,NA,72.4106231,58.42576471,13.98485839,8.526550811,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2014,2014,2013.83287671233,2014.32602739726,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7872,NA,NA,NA,NA,69.8,54.1,15.6,9.4,NA,NA,NA,"MW","0",NA,NA,1,275,"State of Palestine",2019,2020,2019,2020,"2019-2020 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1754,NA,NA,NA,NA,23.249299719888,11.484593837535,11.7647058823529,37.2549019607843,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",1993,1994,1993.66575342466,1994.15890410959,"1993 DHS","DHS",0,"gh31",0.166621302699553,0.177350561924972,0.117156698162828,0.016711194935949,0.0181752367460611,0.0246080323067111,1
"40-44",7497,NA,NA,NA,NA,34.91950064,30.0697369,4.849763744,23.10201078,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,"PMA2017_GHR6_HHQFQ_v2_15Jul2019",0.172183023443113,0.278858335505863,0.161332423390794,0.013200191350433,0.00605595328682603,0.0170351283952879,1
"40-44",7497,NA,NA,NA,NA,10.8802405,10.12791279,0.376163858,6.067259877,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,"PMA2017_GHR6_HHQFQ_v2_15Jul2019",0.318337266622535,1.03382888345221,0.402005779466996,0.015509200493106,0.00264037631214752,0.0196890869897397,0
"40-44",5444,NA,NA,NA,NA,26.7,19.8,6.9,29.5,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2009,2009,2009.71232876712,2009.96164383562,"2009 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,37.6,30.5,7,12.9,NA,NA,NA,"MW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7823,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,16.2079889741297,12.3860344136996,3.82195456043012,4.07311657328467,NA,NA,NA,"UW","0",NA,NA,0,296,"Kiribati",2018,2019,2018.83287671233,2019.08219178082,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1770,NA,NA,NA,NA,37.7157300046452,32.5329996417654,5.18273036287984,25.2335327832729,NA,NA,NA,"MW","0",NA,NA,0,320,"Guatemala",1995,1995,1995.41369863014,1995.99726027397,"1995 DHS","DHS",0,"gu34",0.112505561841066,0.198579836415078,0.0994555156310901,0.0229732270076192,0.00875969203438427,0.0169529156989954,1
"40-44",5790,NA,NA,NA,NA,68.1893725077627,55.1567760608871,13.0325964468756,9.17943738874186,NA,NA,NA,"MW","0",NA,NA,0,320,"Guatemala",2014,2015,2014.74794520548,2015.49315068493,"2014-2015 ENSMI","DHS",0,"gu71",0.0665229728256817,0.0864239661357825,0.106817545821173,0.00922953461783757,0.00498401301751643,0.00409404201203714,1
"40-44",5790,NA,NA,NA,NA,26.2583208495284,25.7585330523199,0.499787797208436,2.18539630177298,NA,NA,NA,"UW","0",NA,NA,0,320,"Guatemala",2014,2015,2014.74794520548,2015.49315068493,"2014-2015 ENSMI","DHS",0,"gu71",0.109326115540736,0.536508215557753,0.329560498714915,0.0168737477368812,0.00119146907272283,0.00456031651851548,0
"40-44",1738,NA,NA,NA,NA,1.8,1.3,0.4,25.6,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",1992,1992,1992.3306010929,1992.57923497268,"1992 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5676,NA,NA,NA,NA,8.474214971,6.864938527,1.609276444,23.1,NA,NA,NA,"MW","0",NA,NA,1,324,"Guinea",2016,2016,2016,2016,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7623,NA,NA,NA,NA,10.8062243256944,10.8062243256944,0,8.55286122858996,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2018,2018,2018.08493150685,2018.49315068493,"2018 DHS","DHS",0,"gn71",0.51547940554475,NA,0.520950170207102,0.0201513790809567,0,0.019450176878414,0
"40-44",4701,NA,NA,NA,NA,45.6811498647748,41.907390314643,3.77375955013181,26.0735840524824,NA,NA,NA,"MW","0",NA,NA,0,328,"Guyana",2009,2009,2009.16164383562,2009.57808219178,"2009 DHS","DHS",0,"gy5i",0.119657147617591,0.274937576976544,0.159532494631312,0.0146365578786438,0.0046527869750918,0.0111611945300146,1
"40-44",5675,NA,NA,NA,NA,34.34787177,32.6895726,1.658299168,20.03268921,NA,NA,NA,"MW","0",NA,NA,1,328,"Guyana",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5675,NA,NA,NA,NA,11.52404222,9.45818314,2.065859084,15.14968013,NA,NA,NA,"UW","0",NA,NA,1,328,"Guyana",2014,2014,2014,2014,"2014 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1764,NA,NA,NA,NA,17.6184559375152,12.6032299846235,5.01522595289171,39.2712075957511,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",1994,1995,1994.49589041096,1995.08219178082,"1994-1995 DHS","DHS",0,"ht31",0.162210712703815,0.247294320625153,0.116492463579293,0.0131468696092065,0.00783191491893855,0.0195357696836236,1
"40-44",5825,NA,NA,NA,NA,31.553266742807,26.9323043241112,4.62096241869579,36.8267593480931,NA,NA,NA,"MW","0",NA,NA,0,332,"Haiti",2016,2017,2016.83333333333,2017.32602739726,"2016-2017 DHS","DHS",0,"ht70",0.0915289414639376,0.181641546938778,0.0854995158659295,0.00729421681827579,0.00307475063903934,0.00640415741703778,1
"40-44",5825,NA,NA,NA,NA,10.1977098454373,10.1977098454373,0,2.78507613565633,NA,NA,NA,"UW","0",NA,NA,0,332,"Haiti",2016,2017,2016.83333333333,2017.32602739726,"2016-2017 DHS","DHS",0,"ht70",0.264914427087961,NA,0.375867470761198,0.00865459057911249,0,0.00509895334426531,0
"40-44",157,NA,NA,NA,NA,43.4,33.5,9.9,19.9,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",1987,1987,1987.43287671233,1987.88493150685,"1987 EFHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1788,NA,NA,NA,NA,73.0456817567162,61.816298974502,11.2293827822142,10.5656376447127,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",2005,2006,2005.74794520548,2006.41095890411,"2005-2006 DHS","DHS",0,"hn52",0.0792615162615942,0.108301667457778,0.12471905034187,0.00494646062887458,0.00303685457570904,0.00327153967321977,1
"40-44",5056,NA,NA,NA,NA,38.5055661873216,37.6594563130924,0.84610987422912,1.86124660980665,NA,NA,NA,"UW","0",NA,NA,0,340,"Honduras",2011,2012,2011.66575342466,2012.57923497268,"2011-2012 DHS","DHS",0,"hn62",0.104273196740761,0.401025189803299,0.375945216609051,0.00697483142618282,0.000589924380797657,0.00196336998560188,0
"40-44",1789,NA,NA,NA,NA,56.2435172542936,51.7128734246194,4.53064382967415,8.65891889248145,NA,NA,NA,"MW","0",NA,NA,0,356,"India",1992,1993,1992.24863387978,1993.74520547945,"1992-1993 NFHS","DHS",0,"ia23",0.0318398214453303,0.066829682331447,0.0484408323044319,0.00755112949117937,0.00272303253786596,0.00396342120667526,1
"40-44",1791,NA,NA,NA,NA,69.9,61.5,8.4,18.3,NA,NA,NA,"MW","0",NA,NA,0,356,"India",2002,2004,2002,2004,"2002-2004 DLHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5565,NA,NA,NA,NA,38.5809318881485,38.4703815661062,0.110550322042372,0.0634210001614057,NA,NA,NA,"UW","0",NA,NA,0,356,"India",2015,2016,2015.05205479452,2016.92349726776,"2015-2016 NFHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1687,NA,NA,NA,NA,48.3460788039556,44.8472134566091,3.49886534734649,18.1062252198012,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",1991,1991,1991.32876712329,1991.57808219178,"1991 DHS","DHS",0,"id21",0.0662296330805458,0.145217027417422,0.080987768108131,0.00562743698865961,0.00165693904180717,0.00322475753888711,1
"40-44",5994,NA,NA,NA,NA,63.50853046,61.47428493,2.034245533,18.12142157,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2015,2015,2015.49589041096,2015.66301369863,"2015 PMA-R1","PMA",0,"PMA2015_IDR1_HHQFQ_v1_29Dec2016",0.0644788330558485,0.226148159143984,0.107114662492295,0.00990506974244898,0.00279658224157511,0.00627884814547816,1
"40-44",7363,NA,NA,NA,NA,2.38854808369833,2.38854808369833,0,0.550163993065917,NA,NA,NA,"UW","0",NA,NA,0,360,"Indonesia",2017,2017,2017.49589041096,2017.74520547945,"2017 DHS","DHS",0,"id71",0.271075142192875,NA,0.53276445240811,0.00164056261427428,0,0.00199721197132322,0
"40-44",5334,NA,NA,NA,NA,64.63909435,43.06774493,21.57134942,6.8,NA,NA,NA,"MW","0",NA,NA,1,368,"Iraq",2011,2011,2011.11780821918,2011.20821917808,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5586,NA,NA,NA,NA,59.58997219,41.2686803,18.32129189,13.98557862,NA,NA,NA,"MW","0",NA,NA,0,368,"Iraq",2018,2018,2018.16164383562,2018.41095890411,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1779,NA,NA,NA,NA,9.07441709519849,4.60094300793251,4.47347408726599,31.8980771125208,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",1994,1994,1994.41369863014,1994.91232876712,"1994 DHS","DHS",0,"ci35",0.248369097291841,0.257203186391128,0.102563292534274,0.00949678414539858,0.00879219999800629,0.013397192337908,1
"40-44",5635,NA,NA,NA,NA,15.50971058,14.09443542,1.415275152,21.4,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2016,2016,2016.49726775956,2016.66393442623,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",4687,NA,NA,NA,NA,15.9991930442587,8.25956440722337,7.73962863703534,9.06905693849326,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2011,2012,2011.91506849315,2012.41256830601,"2011-2012 DHS","DHS",0,"ci62",0.339768610555288,0.484068699301809,0.329216794507248,0.0156683615751257,0.0150193336921107,0.0167868232968336,0
"40-44",1826,NA,NA,NA,NA,63.3449334242931,46.9633155516091,16.3816178726841,20.2219424030838,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",1995,1995,1995.32876712329,1995.74520547945,"1995 DHS","DHS",0,"kk31",0.129918978186373,0.213792207689542,0.185039593603323,0.00838931746064379,0.00701457882495759,0.00780697227993332,1
"40-44",5666,NA,NA,NA,NA,61.92484104,58.96081828,2.964022758,11.49414155,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,"kkwm5",0.0323231597261883,0.101118282643438,0.0503217044312772,0.00804782221504779,0.00207294328730644,0.00455220560267866,1
"40-44",5666,NA,NA,NA,NA,29.224386,27.73516938,1.489216624,9.597962059,NA,NA,NA,"UW","0",NA,NA,0,398,"Kazakhstan",2015,2015,2015.70410958904,2015.87123287671,"2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1727,NA,NA,NA,NA,51.6493231457617,37.1110209664209,14.5383021793409,25.9349726848507,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",1990,1990,1990.74794520548,1990.99726027397,"1990 DHS","DHS",0,"jo22",0.0876634231104541,0.124950524610766,0.106586361769038,0.0161759209276425,0.0127962099574922,0.0144170454861202,1
"40-44",2407,NA,NA,NA,NA,66.6080835283415,48.4206940397504,18.1873894885911,15.2700871727438,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2007,2007,2007.41369863014,2007.91232876712,"2007 DHS","DHS",0,"jo51",0.0829564972315724,0.115619585691722,0.127453662541891,0.0170956657742858,0.0144504609599292,0.0115849313269377,1
"40-44",7364,NA,NA,NA,NA,61.9589188008749,45.8265760884254,16.1323427124494,13.1283323005847,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2017,2018,2017.49589041096,2018.08219178082,"2017-2018 DHS","DHS",0,"jo73",0.0740384660927423,0.103465833051943,0.0890392875993879,0.0147125300876436,0.0110322743652966,0.00822481443526177,1
"40-44",1823,NA,NA,NA,NA,37.3439547750673,31.86165482396,5.48229995110736,26.8127075046783,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",1993,1993,1993.08493150685,1993.66301369863,"1993 DHS","DHS",0,"ke33",0.124126795268376,0.229376027561859,0.114816361307742,0.0191545025584323,0.00542770474256664,0.00997103946665971,1
"40-44",7720,NA,NA,NA,NA,61.35050846,59.11731934,1.733757851,13.61804085,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,"PMA2018_KER7_HHQFQ_2Dec2019",0.102495628533751,0.413458316098925,0.220346101328569,0.0158255155852882,0.00338510662525945,0.0108914577055318,1
"40-44",7720,NA,NA,NA,NA,32.81420586,30.56040876,1.696436897,4.387494776,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,"PMA2018_KER7_HHQFQ_2Dec2019",0.197018186047191,0.730867438300277,0.396380704852135,0.029626294868764,0.00508558284921533,0.0101409341686626,0
"40-44",2921,NA,NA,NA,NA,82.5,73.4,9,10.3,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2002,2002,2002,2002,"2002 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7002,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2014,2014,2014.74794520548,2014.8301369863,"2014 SDHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7572,NA,NA,NA,NA,86.6,85.2,1.4,3,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2017,2017,2017.58082191781,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1782,NA,NA,NA,NA,64.2391773542622,51.6445781482845,12.5945992059777,17.7068143658765,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",1997,1997,1997.58082191781,1997.91232876712,"1997 DHS","DHS",0,"ky31",0.128372769019602,0.195746239890798,0.22227968741618,0.0164311978973357,0.00918725717015566,0.0135247732253823,1
"40-44",7582,NA,NA,NA,NA,45.14823251,42.40724092,2.740991591,21.62888283,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7582,NA,NA,NA,NA,5.350287292,4.850509962,0.49977733,0,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",680,NA,"Traditional methods include folk methods.",NA,NA,37.2,33.3,3.9,45.5,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,418,"Lao People's Dem. Republic",2000,2000,2000,2000,"2000 RHS","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5062,NA,NA,NA,NA,50.62672728,43.11843516,7.508292124,22.87033089,NA,NA,NA,"MW","0",NA,NA,0,418,"Lao People's Dem. Republic",2011,2012,2011.66575342466,2012.16120218579,"2011-2012 DHS-MICS Special","DHS",0,"lawm4",0.0282129150832161,0.0452221280921899,0.0269765726858315,0.0065497338156414,0.0027528683497724,0.00461243661808947,1
"40-44",7348,NA,NA,NA,NA,7.121380404,7.121380404,0,2.706655781,NA,NA,NA,"UW","0",NA,NA,1,418,"Lao People's Dem. Republic",2017,2017,2017.49589041096,2017.74520547945,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1808,NA,NA,NA,NA,37.1090874254068,33.6754563100785,3.4336311153283,34.7109398917872,NA,NA,NA,"MW","0",NA,NA,0,426,"Lesotho",2004,2005,2004.66666666667,2005.08219178082,"2004 DHS","DHS",0,"ls41",0.112870135751001,0.317860847221775,0.137780131451702,0.0168425283049944,0.00592191152424164,0.0170987175738103,1
"40-44",7583,NA,NA,NA,NA,63.47547436,61.43779227,2.037682083,17.14287331,NA,NA,NA,"MW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7583,NA,NA,NA,NA,47.04473777,45.82897596,1.215761804,0.529828846,NA,NA,NA,"UW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",647,NA,NA,NA,NA,12.5408331845776,11.6360082913568,0.904824893220768,33.3531403084286,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2006,2007,2006.91506849315,2007.32602739726,"2007 DHS","DHS",0,"lb50",0.182109574575037,0.554732849533793,0.108065666051008,0.0186646239561343,0.00495496180464014,0.0231644778236173,1
"40-44",7832,"Preliminary data.",NA,NA,NA,22.6,21.7,0.9,34.2,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2019,2020,2019.74794520548,2020.15846994536,"2019-2020 DHS","DHS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5469,NA,NA,NA,NA,18.4964179436589,16.2215465110754,2.27487143258357,6.48345280590505,NA,NA,NA,"UW","0",NA,NA,0,430,"Liberia",2013,2013,2013.16164383562,2013.57808219178,"2013 DHS","DHS",0,"lb6a",0.287425671664409,0.747744349044987,0.291510019132154,0.0101835353062146,0.00760715408095054,0.00621405026691961,0
"40-44",1708,NA,NA,NA,NA,17.6314084456607,6.91508663784964,10.7163218078111,34.8845099169194,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",1992,1992,1992.3306010929,1992.91256830601,"1992 DHS","DHS",0,"md21",0.1964885659133,0.164618960708069,0.127667995785994,0.0112488040559552,0.0148427202041686,0.0261110733302173,1
"40-44",7586,NA,NA,NA,NA,45.54795067,40.66700899,4.880941674,16.70759893,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7586,NA,NA,NA,NA,20.12586572,17.99703605,2.128829667,9.169176116,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1834,NA,NA,NA,NA,13.2320584251195,9.35694292738431,3.87511549773518,35.2755330414071,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",1992,1992,1992.66666666667,1992.91256830601,"1992 DHS","DHS",0,"mw26",0.216346818796193,0.294982205903235,0.133063497918175,0.0149451841685968,0.00819073634358621,0.0226522100903714,1
"40-44",5952,NA,NA,NA,NA,61.6761287757473,59.9547470547988,1.72138172094851,19.6613226586744,NA,NA,NA,"MW","0",NA,NA,0,454,"Malawi",2015,2016,2015.74794520548,2016.16120218579,"2015-2016 DHS","DHS",0,"mw7a",0.0696139080076229,0.223287240782408,0.104811431691223,0.00926132037341722,0.00106545000164919,0.00570148350334759,1
"40-44",5952,NA,NA,NA,NA,29.053219670743,28.7371238172976,0.316095853445428,4.17005283220407,NA,NA,NA,"UW","0",NA,NA,0,454,"Malawi",2015,2016,2015.74794520548,2016.16120218579,"2015-2016 DHS","DHS",0,"mw7a",0.127416287096666,0.761570407241661,0.282777801189201,0.00788443048475618,0.000399219904331734,0.00389878892038298,0
"40-44",4699,NA,NA,NA,NA,45.3455578125427,38.3789859756635,6.9665718368792,23.424118607961,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2009,2009,2009,2009.8301369863,"2009 DHS","DHS",0,"mv52",0.0962433756848785,0.162142829390966,0.110441782241756,0.0199664227279265,0.00981841794479879,0.0144501695837349,1
"40-44",5953,NA,NA,NA,NA,26.0365785636117,20.2292405183005,5.80733804531121,22.9406913792483,NA,NA,NA,"MW","0",NA,NA,0,462,"Maldives",2016,2017,2016.49726775956,2017.90410958904,"2016-2017 DHS","DHS",0,"mv71",0.105570011080237,0.223238874125968,0.127176638952877,0.0150584444605533,0.0118088261763238,0.0196981949745294,1
"40-44",5953,NA,NA,NA,NA,5.13679542758019,5.13679542758019,0,13.6750272295095,NA,NA,NA,"UW","0",NA,NA,0,462,"Maldives",2016,2017,2016.49726775956,2017.90410958904,"2016-2017 DHS","DHS",0,"mv71",0.665025085007266,NA,0.507699750824038,0.0324846351758817,0,0.057233295115388,0
"40-44",1715,NA,NA,NA,NA,8.09592800766847,5.82380515587298,2.2721228517955,27.9315789454016,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",1995,1996,1995.83287671233,1996.41256830601,"1995-1996 DHS","DHS",0,"ml32",0.153469971577139,0.229207136327178,0.0854175199270899,0.00690542969536411,0.00351612189275359,0.0153975906868415,1
"40-44",5677,NA,NA,NA,NA,15.0441701,14.71593459,0.328235515,30.3875112,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2015,2015,2015.54794520548,2015.80273972603,"2015 MICS","MICS",0,"mlwm5",0.0483878111655935,0.152286050954577,0.0270784632269381,0.00619309160064894,0.000702771525497483,0.00571777102013078,1
"40-44",7626,NA,NA,NA,NA,6.23827202731497,6.23827202731497,0,2.80016055802646,NA,NA,NA,"UW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,"ml7a",0.60338854726783,NA,0.752714885130733,0.0132666257674625,0,0.00575997464818042,0
"40-44",1853,NA,NA,NA,NA,6.16459782184962,4.54389201330038,1.62070580854924,23.2424065240948,NA,NA,NA,"MW","0",NA,NA,0,478,"Mauritania",2000,2001,2000.58196721311,2001.32602739726,"2000-2001 DHS","DHS",0,"mr42",0.234517269964486,0.343710347825835,0.114387110742263,0.0079977822423889,0.00539491446566747,0.016565131057472,1
"40-44",2443,NA,NA,NA,NA,5.9,5.4,0.5,20.9,NA,NA,NA,"MW","0",NA,NA,1,478,"Mauritania",2007,2007,2007.32876712329,2007.74520547945,"2007 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5012,NA,NA,NA,NA,6.7,5.4,1.2,30.2,NA,NA,NA,"MW","0",NA,NA,1,478,"Mauritania",2011,2011,2011.46849315068,2011.7698630137,"2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",1151,NA,NA,NA,NA,70.8,NA,NA,10.6,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",1995,1995,1995.80821917808,1995.87945205479,"1995 ENPF","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",5550,NA,NA,NA,NA,81.1,NA,NA,4.5,NA,NA,NA,"MW","0",NA,NA,0,484,"Mexico",2009,2009,2009.49589041096,2009.52054794521,"2009 ENADID","National survey",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7339,NA,NA,NA,NA,45.05574902,41.204524,3.85122502,3.798457704,NA,NA,NA,"UW","0",NA,NA,1,484,"Mexico",2015,2015,2015.70410958904,2015.95342465753,"2015 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",5014,NA,NA,NA,NA,57.99811248,50.31468603,7.683426453,29.4,NA,NA,NA,"MW","0",NA,NA,1,496,"Mongolia",2010,2010,2010.58904109589,2010.62739726027,"2010-2011 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7588,NA,NA,NA,NA,53.74465783,48.84146929,4.903188536,23.17504551,NA,NA,NA,"MW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,1
"40-44",7588,NA,NA,NA,NA,20.79602931,20.79602931,0,10.62423909,NA,NA,NA,"UW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA,NA,0
"40-44",1820,NA,NA,NA,NA,73.4565225574663,45.2832597950544,28.1732627624119,12.7810905072404,NA,NA,NA,"MW","0",NA,NA,0,498,"Republic of Moldova",2005,2005,2005.41369863014,2005.66301369863,"2005 DHS","DHS",0,"mb53",0.0874120590169447,0.103089719965734,0.147395307112709,0.0112450578923655,0.0104829338463839,0.00699176159229724,1
